#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
2	17/03/2023	15:20:04.888	0.00000000E+0	-6.28318531E+0	5.00000000E+0	3.80429674E-1	0.00000000E+0
4	17/03/2023	15:20:07.892	0.00000000E+0	-6.17849112E+0	5.00000000E+0	5.36664246E-1	0.00000000E+0
6	17/03/2023	15:20:10.901	0.00000000E+0	-6.07379693E+0	5.00000000E+0	4.04920099E-1	0.00000000E+0
8	17/03/2023	15:20:13.936	0.00000000E+0	-5.96910274E+0	5.00000000E+0	3.46769618E-1	0.00000000E+0
10	17/03/2023	15:20:16.946	0.00000000E+0	-5.86440855E+0	5.00000000E+0	3.28586270E-1	0.00000000E+0
12	17/03/2023	15:20:19.950	0.00000000E+0	-5.75971436E+0	5.00000000E+0	6.06172523E-1	0.00000000E+0
14	17/03/2023	15:20:22.953	0.00000000E+0	-5.65502017E+0	5.00000000E+0	6.08053234E-1	0.00000000E+0
16	17/03/2023	15:20:26.025	0.00000000E+0	-5.55032599E+0	5.00000000E+0	6.22367358E-1	0.00000000E+0
18	17/03/2023	15:20:29.034	0.00000000E+0	-5.44524830E+0	5.00000000E+0	6.56880872E-1	0.00000000E+0
20	17/03/2023	15:20:32.067	0.00000000E+0	-5.34055411E+0	5.00000000E+0	5.07165289E-1	0.00000000E+0
22	17/03/2023	15:20:35.064	0.00000000E+0	-5.23585992E+0	5.00000000E+0	4.99928137E-1	0.00000000E+0
24	17/03/2023	15:20:38.067	0.00000000E+0	-5.13116574E+0	5.00000000E+0	6.18376735E-1	0.00000000E+0
26	17/03/2023	15:20:41.076	0.00000000E+0	-5.02647155E+0	5.00000000E+0	5.74046569E-1	0.00000000E+0
28	17/03/2023	15:20:44.072	0.00000000E+0	-4.92177736E+0	5.00000000E+0	3.28535829E-1	0.00000000E+0
30	17/03/2023	15:20:47.073	0.00000000E+0	-4.81708317E+0	5.00000000E+0	6.05362269E-1	0.00000000E+0
32	17/03/2023	15:20:50.146	0.00000000E+0	-4.71238898E+0	5.00000000E+0	6.44051164E-1	0.00000000E+0
34	17/03/2023	15:20:53.196	0.00000000E+0	-4.60769479E+0	5.00000000E+0	6.35828489E-1	0.00000000E+0
36	17/03/2023	15:20:56.206	0.00000000E+0	-4.50300060E+0	5.00000000E+0	6.68177335E-1	0.00000000E+0
38	17/03/2023	15:20:59.210	0.00000000E+0	-4.39830641E+0	5.00000000E+0	3.43344715E-1	0.00000000E+0
40	17/03/2023	15:21:02.216	0.00000000E+0	-4.29361223E+0	5.00000000E+0	6.50447405E-1	0.00000000E+0
42	17/03/2023	15:21:05.211	0.00000000E+0	-4.18891804E+0	5.00000000E+0	3.51364699E-1	0.00000000E+0
44	17/03/2023	15:21:08.231	0.00000000E+0	-4.08422385E+0	5.00000000E+0	6.12155345E-1	0.00000000E+0
46	17/03/2023	15:21:11.245	0.00000000E+0	-3.97952966E+0	5.00000000E+0	4.39168509E-1	0.00000000E+0
48	17/03/2023	15:21:14.304	0.00000000E+0	-3.87445198E+0	5.00000000E+0	5.62921719E-1	0.00000000E+0
