#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	17/03/2023	15:20:03.414	0.00000000E+0	-6.28318531E+0	4.00000000E+0	6.15548141E+0	2.49400000E+3	3.78051895E-1
3	17/03/2023	15:20:06.397	0.00000000E+0	-6.17849112E+0	4.00000000E+0	3.86563159E-1	2.49700000E+3	3.32573829E-1
5	17/03/2023	15:20:09.386	0.00000000E+0	-6.07379693E+0	4.00000000E+0	3.30572860E+0	2.51000000E+3	4.18445625E-1
7	17/03/2023	15:20:12.411	0.00000000E+0	-5.96910274E+0	4.00000000E+0	2.28563137E-1	2.50100000E+3	4.95790046E-1
9	17/03/2023	15:20:15.436	0.00000000E+0	-5.86440855E+0	4.00000000E+0	1.92016045E+0	2.51200000E+3	5.56374309E-1
11	17/03/2023	15:20:18.448	0.00000000E+0	-5.75971436E+0	4.00000000E+0	2.05016532E+0	2.51500000E+3	5.63919201E-1
13	17/03/2023	15:20:21.455	0.00000000E+0	-5.65502017E+0	4.00000000E+0	4.37491321E+0	2.50600000E+3	4.17361859E-1
15	17/03/2023	15:20:24.487	0.00000000E+0	-5.55032599E+0	4.00000000E+0	3.19528198E+0	2.49600000E+3	3.36546918E-1
17	17/03/2023	15:20:27.548	0.00000000E+0	-5.44524830E+0	4.00000000E+0	5.03874339E+0	2.48200000E+3	3.48878192E-1
19	17/03/2023	15:20:30.558	0.00000000E+0	-5.34055411E+0	4.00000000E+0	6.26937948E+0	2.48000000E+3	4.42970302E-1
21	17/03/2023	15:20:33.565	0.00000000E+0	-5.23585992E+0	4.00000000E+0	2.97017030E+0	2.50800000E+3	4.02762968E-1
23	17/03/2023	15:20:36.570	0.00000000E+0	-5.13116574E+0	4.00000000E+0	1.67702450E+0	2.51500000E+3	3.74719317E-1
25	17/03/2023	15:20:39.573	0.00000000E+0	-5.02647155E+0	4.00000000E+0	7.48582624E-1	2.51000000E+3	3.25096059E-1
27	17/03/2023	15:20:42.567	0.00000000E+0	-4.92177736E+0	4.00000000E+0	4.46119963E+0	2.50400000E+3	3.29009943E-1
29	17/03/2023	15:20:45.581	0.00000000E+0	-4.81708317E+0	4.00000000E+0	3.63591796E+0	2.49700000E+3	3.83565875E-1
31	17/03/2023	15:20:48.584	0.00000000E+0	-4.71238898E+0	4.00000000E+0	3.10247614E+0	2.44200000E+3	6.38155590E-1
33	17/03/2023	15:20:51.678	0.00000000E+0	-4.60769479E+0	4.00000000E+0	3.01043730E-1	2.47700000E+3	3.36107307E-1
35	17/03/2023	15:20:54.706	0.00000000E+0	-4.50300060E+0	4.00000000E+0	5.15801040E+0	2.50100000E+3	3.95814762E-1
37	17/03/2023	15:20:57.707	0.00000000E+0	-4.39830641E+0	4.00000000E+0	2.02332066E+0	2.51300000E+3	3.73746670E-1
39	17/03/2023	15:21:00.715	0.00000000E+0	-4.29361223E+0	4.00000000E+0	4.80289385E+0	2.51600000E+3	3.90705473E-1
41	17/03/2023	15:21:03.720	0.00000000E+0	-4.18891804E+0	4.00000000E+0	6.74184556E-1	2.50900000E+3	5.96647921E-1
43	17/03/2023	15:21:06.730	0.00000000E+0	-4.08422385E+0	4.00000000E+0	5.08591330E+0	2.50400000E+3	4.81620455E-1
45	17/03/2023	15:21:09.729	0.00000000E+0	-3.97952966E+0	4.00000000E+0	3.60600534E+0	2.47600000E+3	3.58969656E-1
47	17/03/2023	15:21:12.745	0.00000000E+0	-3.87445198E+0	4.00000000E+0	3.27658296E+0	2.47900000E+3	5.21720038E-1
49	17/03/2023	15:21:15.811	0.00000000E+0	-3.76975779E+0	4.00000000E+0	2.17096631E+0	2.48700000E+3	6.42005364E-1
51	17/03/2023	15:21:18.815	0.00000000E+0	-3.66506360E+0	4.00000000E+0	1.70271867E+0	2.50700000E+3	3.51300785E-1
53	17/03/2023	15:21:21.850	0.00000000E+0	-3.56036941E+0	4.00000000E+0	4.36379185E+0	2.48800000E+3	6.84889538E-1
55	17/03/2023	15:21:24.855	0.00000000E+0	-3.45567522E+0	4.00000000E+0	5.29223372E+0	2.51400000E+3	3.74557786E-1
