#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
1	17/03/2023	15:20:03.414	0.00000000E+0	-6.28318531E+0	4.00000000E+0	3.78051895E-1	0.00000000E+0
3	17/03/2023	15:20:06.397	0.00000000E+0	-6.17849112E+0	4.00000000E+0	3.32573829E-1	0.00000000E+0
5	17/03/2023	15:20:09.386	0.00000000E+0	-6.07379693E+0	4.00000000E+0	4.18445625E-1	0.00000000E+0
7	17/03/2023	15:20:12.411	0.00000000E+0	-5.96910274E+0	4.00000000E+0	4.95790046E-1	0.00000000E+0
9	17/03/2023	15:20:15.436	0.00000000E+0	-5.86440855E+0	4.00000000E+0	5.56374309E-1	0.00000000E+0
11	17/03/2023	15:20:18.448	0.00000000E+0	-5.75971436E+0	4.00000000E+0	5.63919201E-1	0.00000000E+0
13	17/03/2023	15:20:21.455	0.00000000E+0	-5.65502017E+0	4.00000000E+0	4.17361859E-1	0.00000000E+0
15	17/03/2023	15:20:24.487	0.00000000E+0	-5.55032599E+0	4.00000000E+0	3.36546918E-1	0.00000000E+0
17	17/03/2023	15:20:27.548	0.00000000E+0	-5.44524830E+0	4.00000000E+0	3.48878192E-1	0.00000000E+0
19	17/03/2023	15:20:30.558	0.00000000E+0	-5.34055411E+0	4.00000000E+0	4.42970302E-1	0.00000000E+0
21	17/03/2023	15:20:33.565	0.00000000E+0	-5.23585992E+0	4.00000000E+0	4.02762968E-1	0.00000000E+0
23	17/03/2023	15:20:36.570	0.00000000E+0	-5.13116574E+0	4.00000000E+0	3.74719317E-1	0.00000000E+0
25	17/03/2023	15:20:39.573	0.00000000E+0	-5.02647155E+0	4.00000000E+0	3.25096059E-1	0.00000000E+0
27	17/03/2023	15:20:42.567	0.00000000E+0	-4.92177736E+0	4.00000000E+0	3.29009943E-1	0.00000000E+0
29	17/03/2023	15:20:45.581	0.00000000E+0	-4.81708317E+0	4.00000000E+0	3.83565875E-1	0.00000000E+0
31	17/03/2023	15:20:48.584	0.00000000E+0	-4.71238898E+0	4.00000000E+0	6.38155590E-1	0.00000000E+0
33	17/03/2023	15:20:51.678	0.00000000E+0	-4.60769479E+0	4.00000000E+0	3.36107307E-1	0.00000000E+0
35	17/03/2023	15:20:54.706	0.00000000E+0	-4.50300060E+0	4.00000000E+0	3.95814762E-1	0.00000000E+0
37	17/03/2023	15:20:57.707	0.00000000E+0	-4.39830641E+0	4.00000000E+0	3.73746670E-1	0.00000000E+0
