#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	15/03/2023	17:36:00.023	4.90797153E+0	2.51800000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
2	15/03/2023	17:36:01.506	6.05462217E+0	-2.51400000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
3	15/03/2023	17:36:03.046	2.62924307E+0	2.51800000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
4	15/03/2023	17:36:04.561	2.29330128E+0	-2.48400000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
5	15/03/2023	17:36:05.998	8.52126328E-1	2.50500000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
6	15/03/2023	17:36:07.468	5.66115610E+0	-2.46200000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
7	15/03/2023	17:36:08.955	2.45053431E+0	2.50900000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
8	15/03/2023	17:36:10.437	2.19435952E+0	-2.47400000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
9	15/03/2023	17:36:11.971	1.10830112E+0	2.52800000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
10	15/03/2023	17:36:13.468	2.67334502E+0	-2.47000000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
11	15/03/2023	17:36:15.027	1.08605840E+0	2.51500000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
12	15/03/2023	17:36:16.569	1.34223319E-2	-2.48000000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
13	15/03/2023	17:36:18.049	4.45122875E+0	2.50000000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
14	15/03/2023	17:36:19.551	2.59626248E+0	-2.46900000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
15	15/03/2023	17:36:21.012	1.13514578E+0	2.50700000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
16	15/03/2023	17:36:22.517	4.68631131E-1	-2.48400000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
17	15/03/2023	17:36:24.023	1.98918959E+0	2.52300000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
18	15/03/2023	17:36:25.523	2.49655373E+0	-2.47400000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
19	15/03/2023	17:36:26.989	5.24391332E+0	2.50500000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
20	15/03/2023	17:36:28.476	3.95690344E+0	-2.46400000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
21	15/03/2023	17:36:29.987	5.34745703E+0	2.51000000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
22	15/03/2023	17:36:31.474	6.15394743E+0	-2.46600000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
23	15/03/2023	17:36:32.943	5.05216572E+0	2.51200000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
24	15/03/2023	17:36:34.468	2.36616537E+0	-2.47500000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
25	15/03/2023	17:36:35.937	3.17572373E+0	2.50500000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
26	15/03/2023	17:36:37.465	6.10984548E+0	-2.45200000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
27	15/03/2023	17:36:38.964	4.19006852E+0	2.51200000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
28	15/03/2023	17:36:40.440	5.16568030E+0	-2.46200000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
29	15/03/2023	17:36:41.953	1.13552928E+0	2.50400000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
30	15/03/2023	17:36:43.448	4.13139376E+0	-2.46300000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
31	15/03/2023	17:36:44.931	2.17595175E+0	2.51900000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
32	15/03/2023	17:36:46.399	4.99080649E+0	-2.45900000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
33	15/03/2023	17:36:47.872	3.45490823E+0	2.50700000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
34	15/03/2023	17:36:49.437	5.77773864E+0	-2.46700000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
35	15/03/2023	17:36:50.902	7.47432139E-1	2.51300000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
36	15/03/2023	17:36:52.348	6.21147171E+0	-2.44800000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
37	15/03/2023	17:36:53.803	2.26415564E+0	2.50800000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
38	15/03/2023	17:36:55.282	1.11443704E+0	-2.48000000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
39	15/03/2023	17:36:56.807	3.21982567E+0	2.50800000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
40	15/03/2023	17:36:58.315	4.81669967E+0	-2.47300000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
41	15/03/2023	17:36:59.787	4.43742292E+0	2.49900000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
42	15/03/2023	17:37:01.295	4.94056862E+0	-2.46600000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
43	15/03/2023	17:37:02.784	2.30442264E+0	2.49300000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
44	15/03/2023	17:37:04.325	6.21262219E-2	-2.46900000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
45	15/03/2023	17:37:05.826	2.72588386E+0	2.48600000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
46	15/03/2023	17:37:07.308	3.50437911E+0	-2.48100000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
47	15/03/2023	17:37:08.763	5.94724351E+0	2.47600000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
48	15/03/2023	17:37:10.213	7.25956408E-1	-2.49300000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
49	15/03/2023	17:37:11.719	5.53536967E+0	2.38700000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
50	15/03/2023	17:37:13.235	5.30642304E+0	-2.51100000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
51	15/03/2023	17:37:14.719	3.25203927E+0	2.51600000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
52	15/03/2023	17:37:16.230	7.80796221E-1	-2.50200000E+3	2.00000000E+0	-9.80622727E+0	7.16502100E+6
