#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
2	15/03/2023	17:36:01.506	0.00000000E+0	-6.28318531E+0	5.00000000E+0	6.05462217E+0	-2.51400000E+3	3.11529021E-1
4	15/03/2023	17:36:04.561	0.00000000E+0	-6.17849112E+0	5.00000000E+0	2.29330128E+0	-2.48400000E+3	3.26574737E-1
6	15/03/2023	17:36:07.468	0.00000000E+0	-6.07379693E+0	5.00000000E+0	5.66115610E+0	-2.46200000E+3	4.25972287E-1
8	15/03/2023	17:36:10.437	0.00000000E+0	-5.96910274E+0	5.00000000E+0	2.19435952E+0	-2.47400000E+3	3.36081597E-1
10	15/03/2023	17:36:13.468	0.00000000E+0	-5.86440855E+0	5.00000000E+0	2.67334502E+0	-2.47000000E+3	4.48610022E-1
12	15/03/2023	17:36:16.569	0.00000000E+0	-5.75971436E+0	5.00000000E+0	1.34223319E-2	-2.48000000E+3	4.67805099E-1
14	15/03/2023	17:36:19.551	0.00000000E+0	-5.65502017E+0	5.00000000E+0	2.59626248E+0	-2.46900000E+3	6.16318206E-1
16	15/03/2023	17:36:22.517	0.00000000E+0	-5.55032599E+0	5.00000000E+0	4.68631131E-1	-2.48400000E+3	6.70247554E-1
18	15/03/2023	17:36:25.523	0.00000000E+0	-5.44524830E+0	5.00000000E+0	2.49655373E+0	-2.47400000E+3	5.05217632E-1
20	15/03/2023	17:36:28.476	0.00000000E+0	-5.34055411E+0	5.00000000E+0	3.95690344E+0	-2.46400000E+3	5.90587556E-1
22	15/03/2023	17:36:31.474	0.00000000E+0	-5.23585992E+0	5.00000000E+0	6.15394743E+0	-2.46600000E+3	3.24591617E-1
24	15/03/2023	17:36:34.468	0.00000000E+0	-5.13116574E+0	5.00000000E+0	2.36616537E+0	-2.47500000E+3	6.46631063E-1
26	15/03/2023	17:36:37.465	0.00000000E+0	-5.02647155E+0	5.00000000E+0	6.10984548E+0	-2.45200000E+3	4.27608686E-1
28	15/03/2023	17:36:40.440	0.00000000E+0	-4.92177736E+0	5.00000000E+0	5.16568030E+0	-2.46200000E+3	5.05112495E-1
30	15/03/2023	17:36:43.448	0.00000000E+0	-4.81708317E+0	5.00000000E+0	4.13139376E+0	-2.46300000E+3	5.01115875E-1
32	15/03/2023	17:36:46.399	0.00000000E+0	-4.71238898E+0	5.00000000E+0	4.99080649E+0	-2.45900000E+3	3.70326486E-1
34	15/03/2023	17:36:49.437	0.00000000E+0	-4.60769479E+0	5.00000000E+0	5.77773864E+0	-2.46700000E+3	3.55593611E-1
36	15/03/2023	17:36:52.348	0.00000000E+0	-4.50300060E+0	5.00000000E+0	6.21147171E+0	-2.44800000E+3	4.19686555E-1
38	15/03/2023	17:36:55.282	0.00000000E+0	-4.39830641E+0	5.00000000E+0	1.11443704E+0	-2.48000000E+3	4.78046051E-1
40	15/03/2023	17:36:58.315	0.00000000E+0	-4.29361223E+0	5.00000000E+0	4.81669967E+0	-2.47300000E+3	3.98833910E-1
42	15/03/2023	17:37:01.295	0.00000000E+0	-4.18891804E+0	5.00000000E+0	4.94056862E+0	-2.46600000E+3	6.02052559E-1
44	15/03/2023	17:37:04.325	0.00000000E+0	-4.08422385E+0	5.00000000E+0	6.21262219E-2	-2.46900000E+3	5.87003118E-1
46	15/03/2023	17:37:07.308	0.00000000E+0	-3.97952966E+0	5.00000000E+0	3.50437911E+0	-2.48100000E+3	5.77796249E-1
48	15/03/2023	17:37:10.213	0.00000000E+0	-3.87445198E+0	5.00000000E+0	7.25956408E-1	-2.49300000E+3	6.58213192E-1
50	15/03/2023	17:37:13.235	0.00000000E+0	-3.76975779E+0	5.00000000E+0	5.30642304E+0	-2.51100000E+3	6.55915010E-1
52	15/03/2023	17:37:16.230	0.00000000E+0	-3.66506360E+0	5.00000000E+0	7.80796221E-1	-2.50200000E+3	6.64824671E-1
54	15/03/2023	17:37:19.177	0.00000000E+0	-3.56036941E+0	5.00000000E+0	5.05830165E+0	-2.51600000E+3	3.66704890E-1
56	15/03/2023	17:37:22.202	0.00000000E+0	-3.45567522E+0	5.00000000E+0	2.18017019E+0	-2.49400000E+3	6.65472519E-1
58	15/03/2023	17:37:25.149	0.00000000E+0	-3.35098103E+0	5.00000000E+0	1.01319431E+0	-2.50500000E+3	6.08434687E-1
60	15/03/2023	17:37:28.129	0.00000000E+0	-3.24628684E+0	5.00000000E+0	1.58153419E+0	-2.50500000E+3	5.78928483E-1
62	15/03/2023	17:37:31.109	0.00000000E+0	-3.14159265E+0	5.00000000E+0	1.31462154E+0	-2.51700000E+3	4.61985271E-1
64	15/03/2023	17:37:34.097	0.00000000E+0	-3.03689846E+0	5.00000000E+0	3.02040817E+0	-2.51600000E+3	3.33675569E-1
66	15/03/2023	17:37:37.080	0.00000000E+0	-2.93220428E+0	5.00000000E+0	5.06328709E+0	-2.50800000E+3	3.49914768E-1
68	15/03/2023	17:37:40.117	0.00000000E+0	-2.82751009E+0	5.00000000E+0	5.38312208E+0	-2.49800000E+3	3.76369682E-1
70	15/03/2023	17:37:43.097	0.00000000E+0	-2.72281590E+0	5.00000000E+0	5.20518031E+0	-2.48700000E+3	4.03457337E-1
72	15/03/2023	17:37:46.077	0.00000000E+0	-2.61812171E+0	5.00000000E+0	1.08183995E+0	-2.49300000E+3	3.47715817E-1
74	15/03/2023	17:37:49.111	0.00000000E+0	-2.51342752E+0	5.00000000E+0	4.62610256E+0	-2.48000000E+3	5.72675873E-1
76	15/03/2023	17:37:52.044	0.00000000E+0	-2.40873333E+0	5.00000000E+0	2.91648097E+0	-2.46100000E+3	4.88888641E-1
78	15/03/2023	17:37:55.065	0.00000000E+0	-2.30365565E+0	5.00000000E+0	5.73593766E+0	-2.47400000E+3	4.98615457E-1
