#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
1	15/03/2023	17:36:00.023	0.00000000E+0	-6.28318531E+0	4.00000000E+0	3.11207108E-1	0.00000000E+0
3	15/03/2023	17:36:03.046	0.00000000E+0	-6.17849112E+0	4.00000000E+0	3.13632638E-1	0.00000000E+0
5	15/03/2023	17:36:05.998	0.00000000E+0	-6.07379693E+0	4.00000000E+0	5.38763697E-1	0.00000000E+0
7	15/03/2023	17:36:08.955	0.00000000E+0	-5.96910274E+0	4.00000000E+0	6.32596455E-1	0.00000000E+0
9	15/03/2023	17:36:11.971	0.00000000E+0	-5.86440855E+0	4.00000000E+0	6.15016615E-1	0.00000000E+0
11	15/03/2023	17:36:15.027	0.00000000E+0	-5.75971436E+0	4.00000000E+0	4.60766393E-1	0.00000000E+0
13	15/03/2023	17:36:18.049	0.00000000E+0	-5.65502017E+0	4.00000000E+0	3.61013995E-1	0.00000000E+0
15	15/03/2023	17:36:21.012	0.00000000E+0	-5.55032599E+0	4.00000000E+0	4.26575734E-1	0.00000000E+0
17	15/03/2023	17:36:24.023	0.00000000E+0	-5.44524830E+0	4.00000000E+0	5.40889378E-1	0.00000000E+0
19	15/03/2023	17:36:26.989	0.00000000E+0	-5.34055411E+0	4.00000000E+0	3.20487747E-1	0.00000000E+0
21	15/03/2023	17:36:29.987	0.00000000E+0	-5.23585992E+0	4.00000000E+0	4.95196012E-1	0.00000000E+0
23	15/03/2023	17:36:32.943	0.00000000E+0	-5.13116574E+0	4.00000000E+0	4.97246771E-1	0.00000000E+0
25	15/03/2023	17:36:35.937	0.00000000E+0	-5.02647155E+0	4.00000000E+0	3.42934454E-1	0.00000000E+0
27	15/03/2023	17:36:38.964	0.00000000E+0	-4.92177736E+0	4.00000000E+0	5.40814161E-1	0.00000000E+0
29	15/03/2023	17:36:41.953	0.00000000E+0	-4.81708317E+0	4.00000000E+0	3.84141154E-1	0.00000000E+0
31	15/03/2023	17:36:44.931	0.00000000E+0	-4.71238898E+0	4.00000000E+0	3.46162868E-1	0.00000000E+0
33	15/03/2023	17:36:47.872	0.00000000E+0	-4.60769479E+0	4.00000000E+0	4.22310830E-1	0.00000000E+0
35	15/03/2023	17:36:50.902	0.00000000E+0	-4.50300060E+0	4.00000000E+0	4.38623707E-1	0.00000000E+0
37	15/03/2023	17:36:53.803	0.00000000E+0	-4.39830641E+0	4.00000000E+0	3.43876829E-1	0.00000000E+0
39	15/03/2023	17:36:56.807	0.00000000E+0	-4.29361223E+0	4.00000000E+0	3.96572722E-1	0.00000000E+0
41	15/03/2023	17:36:59.787	0.00000000E+0	-4.18891804E+0	4.00000000E+0	5.71818036E-1	0.00000000E+0
43	15/03/2023	17:37:02.784	0.00000000E+0	-4.08422385E+0	4.00000000E+0	3.70755024E-1	0.00000000E+0
45	15/03/2023	17:37:05.826	0.00000000E+0	-3.97952966E+0	4.00000000E+0	4.39089680E-1	0.00000000E+0
47	15/03/2023	17:37:08.763	0.00000000E+0	-3.87445198E+0	4.00000000E+0	3.42658738E-1	0.00000000E+0
49	15/03/2023	17:37:11.719	0.00000000E+0	-3.76975779E+0	4.00000000E+0	4.12775385E-1	0.00000000E+0
51	15/03/2023	17:37:14.719	0.00000000E+0	-3.66506360E+0	4.00000000E+0	6.13507550E-1	0.00000000E+0
53	15/03/2023	17:37:17.708	0.00000000E+0	-3.56036941E+0	4.00000000E+0	6.34928337E-1	0.00000000E+0
55	15/03/2023	17:37:20.714	0.00000000E+0	-3.45567522E+0	4.00000000E+0	4.35317536E-1	0.00000000E+0
57	15/03/2023	17:37:23.647	0.00000000E+0	-3.35098103E+0	4.00000000E+0	6.04162690E-1	0.00000000E+0
59	15/03/2023	17:37:26.632	0.00000000E+0	-3.24628684E+0	4.00000000E+0	3.58142066E-1	0.00000000E+0
61	15/03/2023	17:37:29.605	0.00000000E+0	-3.14159265E+0	4.00000000E+0	6.76861538E-1	0.00000000E+0
63	15/03/2023	17:37:32.617	0.00000000E+0	-3.03689846E+0	4.00000000E+0	6.10289162E-1	0.00000000E+0
65	15/03/2023	17:37:35.603	0.00000000E+0	-2.93220428E+0	4.00000000E+0	6.67498144E-1	0.00000000E+0
67	15/03/2023	17:37:38.623	0.00000000E+0	-2.82751009E+0	4.00000000E+0	6.03993318E-1	0.00000000E+0
69	15/03/2023	17:37:41.588	0.00000000E+0	-2.72281590E+0	4.00000000E+0	6.53764016E-1	0.00000000E+0
71	15/03/2023	17:37:44.621	0.00000000E+0	-2.61812171E+0	4.00000000E+0	5.65144025E-1	0.00000000E+0
73	15/03/2023	17:37:47.592	0.00000000E+0	-2.51342752E+0	4.00000000E+0	6.38805795E-1	0.00000000E+0
75	15/03/2023	17:37:50.583	0.00000000E+0	-2.40873333E+0	4.00000000E+0	6.05551515E-1	0.00000000E+0
77	15/03/2023	17:37:53.540	0.00000000E+0	-2.30365565E+0	4.00000000E+0	5.06473257E-1	0.00000000E+0
79	15/03/2023	17:37:56.582	0.00000000E+0	-2.19896146E+0	4.00000000E+0	4.05353879E-1	0.00000000E+0
81	15/03/2023	17:37:59.530	0.00000000E+0	-2.09426727E+0	4.00000000E+0	5.25022355E-1	0.00000000E+0
83	15/03/2023	17:38:02.492	0.00000000E+0	-1.98957308E+0	4.00000000E+0	6.37093049E-1	0.00000000E+0
85	15/03/2023	17:38:05.484	0.00000000E+0	-1.88487889E+0	4.00000000E+0	6.18763910E-1	0.00000000E+0
87	15/03/2023	17:38:08.451	0.00000000E+0	-1.78018470E+0	4.00000000E+0	4.71554231E-1	0.00000000E+0
89	15/03/2023	17:38:11.437	0.00000000E+0	-1.67549052E+0	4.00000000E+0	5.41572878E-1	0.00000000E+0
91	15/03/2023	17:38:14.396	0.00000000E+0	-1.57079633E+0	4.00000000E+0	4.64074075E-1	0.00000000E+0
93	15/03/2023	17:38:17.461	0.00000000E+0	-1.46610214E+0	4.00000000E+0	5.32106853E-1	0.00000000E+0
95	15/03/2023	17:38:20.546	0.00000000E+0	-1.36140795E+0	4.00000000E+0	6.35622921E-1	0.00000000E+0
97	15/03/2023	17:38:23.543	0.00000000E+0	-1.25671376E+0	4.00000000E+0	6.41777954E-1	0.00000000E+0
99	15/03/2023	17:38:26.536	0.00000000E+0	-1.15201957E+0	4.00000000E+0	6.36455800E-1	0.00000000E+0
101	15/03/2023	17:38:29.549	0.00000000E+0	-1.04732538E+0	4.00000000E+0	6.35221614E-1	0.00000000E+0
103	15/03/2023	17:38:32.533	0.00000000E+0	-9.42631194E-1	4.00000000E+0	6.09130346E-1	0.00000000E+0
105	15/03/2023	17:38:35.544	0.00000000E+0	-8.37937005E-1	4.00000000E+0	3.18233422E-1	0.00000000E+0
