#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	15/03/2023	18:16:17.864	0.00000E+0	0.00000E+0	-2.50990E-1	-1.53525E-1	0.00000E+0	0.00000E+0	2.12453E+1	1.37018E+1	2.12472E+1	1.37026E+1
2	15/03/2023	18:16:19.383	0.00000E+0	0.00000E+0	-2.60525E-1	7.90651E-3	0.00000E+0	0.00000E+0	2.12469E+1	1.37054E+1	2.12466E+1	1.37068E+1
3	15/03/2023	18:16:20.842	0.00000E+0	0.00000E+0	1.54805E+0	-7.42145E-1	0.00000E+0	0.00000E+0	2.12798E+1	1.36751E+1	2.12809E+1	1.36758E+1
4	15/03/2023	18:16:22.322	0.00000E+0	0.00000E+0	7.48035E+1	6.34393E-1	0.00000E+0	0.00000E+0	2.22266E+1	1.26793E+1	2.22255E+1	1.26786E+1
5	15/03/2023	18:16:23.828	0.00000E+0	0.00000E+0	1.00744E+2	-4.20308E-1	0.00000E+0	0.00000E+0	2.27458E+1	1.22112E+1	2.27436E+1	1.22115E+1
6	15/03/2023	18:16:25.350	0.00000E+0	0.00000E+0	-1.38865E+2	9.64194E-1	0.00000E+0	0.00000E+0	1.92530E+1	1.56567E+1	1.92520E+1	1.56554E+1
7	15/03/2023	18:16:26.878	0.00000E+0	0.00000E+0	-1.13302E+2	-1.24712E+0	0.00000E+0	0.00000E+0	1.96285E+1	1.53192E+1	1.96261E+1	1.53188E+1
8	15/03/2023	18:16:28.355	0.00000E+0	0.00000E+0	1.20343E+2	1.22248E+0	0.00000E+0	0.00000E+0	2.28853E+1	1.20839E+1	2.28847E+1	1.20819E+1
9	15/03/2023	18:16:29.828	0.00000E+0	0.00000E+0	1.09963E+2	2.16627E+0	0.00000E+0	0.00000E+0	2.28218E+1	1.21588E+1	2.28227E+1	1.21598E+1
10	15/03/2023	18:16:31.321	0.00000E+0	0.00000E+0	-9.05099E+1	-1.26566E+0	0.00000E+0	0.00000E+0	2.00895E+1	1.48850E+1	2.00902E+1	1.48842E+1
11	15/03/2023	18:16:32.820	0.00000E+0	0.00000E+0	-8.35569E+1	-8.15600E-2	0.00000E+0	0.00000E+0	2.00525E+1	1.49499E+1	2.00547E+1	1.49486E+1
12	15/03/2023	18:16:34.324	0.00000E+0	0.00000E+0	8.16251E+1	-1.29473E+0	0.00000E+0	0.00000E+0	2.23810E+1	1.25778E+1	2.23820E+1	1.25768E+1
13	15/03/2023	18:16:35.801	0.00000E+0	0.00000E+0	9.68465E+1	-5.44722E-1	0.00000E+0	0.00000E+0	2.25751E+1	1.23795E+1	2.25752E+1	1.23802E+1
14	15/03/2023	18:16:37.311	0.00000E+0	0.00000E+0	-1.45177E+1	4.78036E-1	0.00000E+0	0.00000E+0	2.11724E+1	1.37786E+1	2.11733E+1	1.37791E+1
15	15/03/2023	18:16:38.812	0.00000E+0	0.00000E+0	-1.52408E+2	2.04706E+0	0.00000E+0	0.00000E+0	1.90435E+1	1.58110E+1	1.90440E+1	1.58109E+1
16	15/03/2023	18:16:40.289	0.00000E+0	0.00000E+0	2.52318E+1	1.06718E+0	0.00000E+0	0.00000E+0	2.14836E+1	1.34452E+1	2.14846E+1	1.34449E+1
17	15/03/2023	18:16:41.763	0.00000E+0	0.00000E+0	1.55549E+2	6.76739E-1	0.00000E+0	0.00000E+0	2.34657E+1	1.15291E+1	2.34655E+1	1.15305E+1
18	15/03/2023	18:16:43.359	0.00000E+0	0.00000E+0	-3.44154E+1	2.82962E-1	0.00000E+0	0.00000E+0	2.08326E+1	1.41097E+1	2.08315E+1	1.41085E+1
19	15/03/2023	18:16:44.832	0.00000E+0	0.00000E+0	-1.14177E+2	-1.52914E+0	0.00000E+0	0.00000E+0	1.96479E+1	1.53051E+1	1.96480E+1	1.53056E+1
