#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
1	15/03/2023	18:16:17.864	0.00000000E+0	-6.28318531E+0	4.00000000E+0	3.19978057E-1	0.00000000E+0
3	15/03/2023	18:16:20.842	0.00000000E+0	-6.17849112E+0	4.00000000E+0	3.13201464E-1	0.00000000E+0
5	15/03/2023	18:16:23.828	0.00000000E+0	-6.07379693E+0	4.00000000E+0	3.14203301E-1	0.00000000E+0
7	15/03/2023	18:16:26.878	0.00000000E+0	-5.96910274E+0	4.00000000E+0	3.72347043E-1	0.00000000E+0
9	15/03/2023	18:16:29.828	0.00000000E+0	-5.86440855E+0	4.00000000E+0	3.34127556E-1	0.00000000E+0
11	15/03/2023	18:16:32.820	0.00000000E+0	-5.75971436E+0	4.00000000E+0	5.42108591E-1	0.00000000E+0
13	15/03/2023	18:16:35.801	0.00000000E+0	-5.65502017E+0	4.00000000E+0	3.21715620E-1	0.00000000E+0
15	15/03/2023	18:16:38.812	0.00000000E+0	-5.55032599E+0	4.00000000E+0	6.39921364E-1	0.00000000E+0
17	15/03/2023	18:16:41.763	0.00000000E+0	-5.44524830E+0	4.00000000E+0	3.71635306E-1	0.00000000E+0
19	15/03/2023	18:16:44.832	0.00000000E+0	-5.34055411E+0	4.00000000E+0	3.14798463E-1	0.00000000E+0
21	15/03/2023	18:16:47.793	0.00000000E+0	-5.23585992E+0	4.00000000E+0	3.33407719E-1	0.00000000E+0
23	15/03/2023	18:16:50.804	0.00000000E+0	-5.13116574E+0	4.00000000E+0	3.59423372E-1	0.00000000E+0
25	15/03/2023	18:16:53.813	0.00000000E+0	-5.02647155E+0	4.00000000E+0	3.63846822E-1	0.00000000E+0
27	15/03/2023	18:16:56.786	0.00000000E+0	-4.92177736E+0	4.00000000E+0	4.48333187E-1	0.00000000E+0
29	15/03/2023	18:16:59.774	0.00000000E+0	-4.81708317E+0	4.00000000E+0	4.13119569E-1	0.00000000E+0
31	15/03/2023	18:17:02.771	0.00000000E+0	-4.71238898E+0	4.00000000E+0	3.36319357E-1	0.00000000E+0
33	15/03/2023	18:17:05.716	0.00000000E+0	-4.60769479E+0	4.00000000E+0	5.95500807E-1	0.00000000E+0
35	15/03/2023	18:17:08.727	0.00000000E+0	-4.50300060E+0	4.00000000E+0	4.52785360E-1	0.00000000E+0
37	15/03/2023	18:17:11.700	0.00000000E+0	-4.39830641E+0	4.00000000E+0	3.17990892E-1	0.00000000E+0
39	15/03/2023	18:17:14.716	0.00000000E+0	-4.29361223E+0	4.00000000E+0	5.10653228E-1	0.00000000E+0
41	15/03/2023	18:17:17.754	0.00000000E+0	-4.18891804E+0	4.00000000E+0	4.78599364E-1	0.00000000E+0
43	15/03/2023	18:17:20.768	0.00000000E+0	-4.08422385E+0	4.00000000E+0	6.42501420E-1	0.00000000E+0
45	15/03/2023	18:17:23.779	0.00000000E+0	-3.97952966E+0	4.00000000E+0	5.02876431E-1	0.00000000E+0
47	15/03/2023	18:17:26.779	0.00000000E+0	-3.87445198E+0	4.00000000E+0	4.33711540E-1	0.00000000E+0
49	15/03/2023	18:17:29.765	0.00000000E+0	-3.76975779E+0	4.00000000E+0	5.34240597E-1	0.00000000E+0
51	15/03/2023	18:17:32.771	0.00000000E+0	-3.66506360E+0	4.00000000E+0	5.51196438E-1	0.00000000E+0
53	15/03/2023	18:17:35.761	0.00000000E+0	-3.56036941E+0	4.00000000E+0	5.67620464E-1	0.00000000E+0
55	15/03/2023	18:17:38.682	0.00000000E+0	-3.45567522E+0	4.00000000E+0	6.20956471E-1	0.00000000E+0
57	15/03/2023	18:17:41.666	0.00000000E+0	-3.35098103E+0	4.00000000E+0	5.45979061E-1	0.00000000E+0
59	15/03/2023	18:17:44.628	0.00000000E+0	-3.24628684E+0	4.00000000E+0	3.93978013E-1	0.00000000E+0
61	15/03/2023	18:17:47.567	0.00000000E+0	-3.14159265E+0	4.00000000E+0	6.40403439E-1	0.00000000E+0
63	15/03/2023	18:17:50.525	0.00000000E+0	-3.03689846E+0	4.00000000E+0	5.86404952E-1	0.00000000E+0
65	15/03/2023	18:17:53.540	0.00000000E+0	-2.93220428E+0	4.00000000E+0	6.11058787E-1	0.00000000E+0
67	15/03/2023	18:17:56.537	0.00000000E+0	-2.82751009E+0	4.00000000E+0	6.26384519E-1	0.00000000E+0
