#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	15/03/2023	18:16:17.864	0.00000000E+0	-6.28318531E+0	4.00000000E+0	2.64803434E+0	2.51700000E+3	3.19978057E-1
3	15/03/2023	18:16:20.842	0.00000000E+0	-6.17849112E+0	4.00000000E+0	4.27942290E+0	2.51500000E+3	3.13201464E-1
5	15/03/2023	18:16:23.828	0.00000000E+0	-6.07379693E+0	4.00000000E+0	4.12142288E+0	2.48200000E+3	3.14203301E-1
7	15/03/2023	18:16:26.878	0.00000000E+0	-5.96910274E+0	4.00000000E+0	6.07839887E-1	2.50100000E+3	3.72347043E-1
9	15/03/2023	18:16:29.828	0.00000000E+0	-5.86440855E+0	4.00000000E+0	1.18576715E+0	2.50300000E+3	3.34127556E-1
11	15/03/2023	18:16:32.820	0.00000000E+0	-5.75971436E+0	4.00000000E+0	2.82137416E+0	2.48900000E+3	5.42108591E-1
13	15/03/2023	18:16:35.801	0.00000000E+0	-5.65502017E+0	4.00000000E+0	2.23654399E+0	2.51600000E+3	3.21715620E-1
15	15/03/2023	18:16:38.812	0.00000000E+0	-5.55032599E+0	4.00000000E+0	2.93412175E+0	2.51600000E+3	6.39921364E-1
17	15/03/2023	18:16:41.763	0.00000000E+0	-5.44524830E+0	4.00000000E+0	5.70832601E+0	2.51200000E+3	3.71635306E-1
19	15/03/2023	18:16:44.832	0.00000000E+0	-5.34055411E+0	4.00000000E+0	5.68531630E+0	2.51400000E+3	3.14798463E-1
21	15/03/2023	18:16:47.793	0.00000000E+0	-5.23585992E+0	4.00000000E+0	4.88841328E+0	2.48200000E+3	3.33407719E-1
23	15/03/2023	18:16:50.804	0.00000000E+0	-5.13116574E+0	4.00000000E+0	2.39454401E+0	2.49500000E+3	3.59423372E-1
25	15/03/2023	18:16:53.813	0.00000000E+0	-5.02647155E+0	4.00000000E+0	2.11612650E+0	2.51600000E+3	3.63846822E-1
27	15/03/2023	18:16:56.786	0.00000000E+0	-4.92177736E+0	4.00000000E+0	2.12763135E+0	2.48100000E+3	4.48333187E-1
29	15/03/2023	18:16:59.774	0.00000000E+0	-4.81708317E+0	4.00000000E+0	1.78325267E+0	2.50400000E+3	4.13119569E-1
31	15/03/2023	18:17:02.771	0.00000000E+0	-4.71238898E+0	4.00000000E+0	2.54755859E+0	2.50000000E+3	3.36319357E-1
33	15/03/2023	18:17:05.716	0.00000000E+0	-4.60769479E+0	4.00000000E+0	1.48642738E+0	2.48500000E+3	5.95500807E-1
35	15/03/2023	18:17:08.727	0.00000000E+0	-4.50300060E+0	4.00000000E+0	8.33718558E-1	2.51200000E+3	4.52785360E-1
37	15/03/2023	18:17:11.700	0.00000000E+0	-4.39830641E+0	4.00000000E+0	3.91663645E+0	2.47800000E+3	3.17990892E-1
39	15/03/2023	18:17:14.716	0.00000000E+0	-4.29361223E+0	4.00000000E+0	3.07869944E+0	2.50400000E+3	5.10653228E-1
41	15/03/2023	18:17:17.754	0.00000000E+0	-4.18891804E+0	4.00000000E+0	7.98820495E-1	2.51100000E+3	4.78599364E-1
43	15/03/2023	18:17:20.768	0.00000000E+0	-4.08422385E+0	4.00000000E+0	4.86808803E+0	2.47800000E+3	6.42501420E-1
45	15/03/2023	18:17:23.779	0.00000000E+0	-3.97952966E+0	4.00000000E+0	2.28678186E+0	2.50400000E+3	5.02876431E-1
47	15/03/2023	18:17:26.779	0.00000000E+0	-3.87445198E+0	4.00000000E+0	1.54893710E+0	2.48600000E+3	4.33711540E-1
49	15/03/2023	18:17:29.765	0.00000000E+0	-3.76975779E+0	4.00000000E+0	5.39577742E-1	2.49400000E+3	5.34240597E-1
