#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	02/09/2022	14:43:19.035	3.31531598E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
2	02/09/2022	14:43:20.519	5.64466580E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
3	02/09/2022	14:43:21.908	2.09388378E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
4	02/09/2022	14:43:23.311	4.25296173E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
5	02/09/2022	14:43:24.907	5.12541331E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
6	02/09/2022	14:43:26.301	5.91502992E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
7	02/09/2022	14:43:27.753	5.40229684E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
8	02/09/2022	14:43:29.133	4.58813654E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
9	02/09/2022	14:43:30.515	5.57256871E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
10	02/09/2022	14:43:31.990	1.54625263E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
11	02/09/2022	14:43:33.384	2.79184503E-1	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
12	02/09/2022	14:43:34.849	4.79215598E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
13	02/09/2022	14:43:36.371	2.61160229E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
14	02/09/2022	14:43:37.737	6.72267080E-1	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
15	02/09/2022	14:43:39.231	3.97492772E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
16	02/09/2022	14:43:40.628	4.99617543E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
17	02/09/2022	14:43:42.020	4.74920452E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
18	02/09/2022	14:43:43.485	2.08928183E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
19	02/09/2022	14:43:44.882	5.36969975E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
20	02/09/2022	14:43:46.309	3.94424810E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
21	02/09/2022	14:43:47.827	4.99157348E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
22	02/09/2022	14:43:49.224	4.45161225E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
23	02/09/2022	14:43:50.708	5.77850563E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
24	02/09/2022	14:43:52.100	4.19198600E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
25	02/09/2022	14:43:53.481	2.33548575E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
26	02/09/2022	14:43:55.079	3.53045678E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
27	02/09/2022	14:43:56.463	1.62678663E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
28	02/09/2022	14:43:57.998	3.70379661E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
29	02/09/2022	14:43:59.392	5.40152985E+0	-6.31000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
30	02/09/2022	14:44:00.793	5.85635515E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
31	02/09/2022	14:44:02.345	4.44509283E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
32	02/09/2022	14:44:03.741	9.26140901E-1	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
33	02/09/2022	14:44:05.217	4.40904428E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
34	02/09/2022	14:44:06.759	4.09611220E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
35	02/09/2022	14:44:08.134	4.53099575E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
36	02/09/2022	14:44:09.591	4.15517046E+0	-6.30000000E+2	2.00000000E+0	-9.80580318E+0	7.16123000E+6
