#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	17/03/2023	16:53:39.210	0.00000E+0	0.00000E+0	-1.09160E+2	-2.32501E-1	0.00000E+0	0.00000E+0	1.97805E+1	1.51413E+1	1.97836E+1	1.51427E+1
2	17/03/2023	16:53:40.835	0.00000E+0	0.00000E+0	-1.27797E+2	-1.65439E+0	0.00000E+0	0.00000E+0	1.93001E+1	1.56552E+1	1.92999E+1	1.56544E+1
3	17/03/2023	16:53:42.474	0.00000E+0	0.00000E+0	1.48135E+2	1.23821E+0	0.00000E+0	0.00000E+0	2.33460E+1	1.15864E+1	2.33467E+1	1.15884E+1
4	17/03/2023	16:53:44.095	0.00000E+0	0.00000E+0	-1.00385E+2	-1.12861E+0	0.00000E+0	0.00000E+0	1.98924E+1	1.50809E+1	1.98907E+1	1.50801E+1
5	17/03/2023	16:53:45.759	0.00000E+0	0.00000E+0	-9.96009E+1	-7.80654E-1	0.00000E+0	0.00000E+0	1.96365E+1	1.53101E+1	1.96373E+1	1.53100E+1
6	17/03/2023	16:53:47.341	0.00000E+0	0.00000E+0	7.66374E+1	1.14308E+0	0.00000E+0	0.00000E+0	2.22065E+1	1.27629E+1	2.22073E+1	1.27637E+1
7	17/03/2023	16:53:48.933	0.00000E+0	0.00000E+0	6.68198E+1	1.17396E+0	0.00000E+0	0.00000E+0	2.24875E+1	1.24958E+1	2.24887E+1	1.24953E+1
8	17/03/2023	16:53:50.594	0.00000E+0	0.00000E+0	-1.51062E+2	-2.76799E+0	0.00000E+0	0.00000E+0	1.91081E+1	1.58454E+1	1.91068E+1	1.58451E+1
9	17/03/2023	16:53:52.269	0.00000E+0	0.00000E+0	8.68654E+1	1.22680E+0	0.00000E+0	0.00000E+0	2.23162E+1	1.26520E+1	2.23144E+1	1.26514E+1
10	17/03/2023	16:53:53.944	0.00000E+0	0.00000E+0	1.65898E+2	6.23167E-1	0.00000E+0	0.00000E+0	2.36658E+1	1.12991E+1	2.36661E+1	1.12962E+1
11	17/03/2023	16:53:55.610	0.00000E+0	0.00000E+0	-1.23783E+2	2.85706E-1	0.00000E+0	0.00000E+0	1.95284E+1	1.54070E+1	1.95276E+1	1.54056E+1
12	17/03/2023	16:53:57.215	0.00000E+0	0.00000E+0	-1.46780E+2	-1.62928E+0	0.00000E+0	0.00000E+0	1.91094E+1	1.58163E+1	1.91090E+1	1.58144E+1
13	17/03/2023	16:53:58.867	0.00000E+0	0.00000E+0	1.46152E+2	-7.42667E-2	0.00000E+0	0.00000E+0	2.33232E+1	1.16558E+1	2.33227E+1	1.16580E+1
14	17/03/2023	16:54:00.540	0.00000E+0	0.00000E+0	1.04434E+2	2.59283E-1	0.00000E+0	0.00000E+0	2.28753E+1	1.21256E+1	2.28748E+1	1.21254E+1
15	17/03/2023	16:54:02.216	0.00000E+0	0.00000E+0	-1.67073E+2	8.97879E-1	0.00000E+0	0.00000E+0	1.89825E+1	1.59809E+1	1.89810E+1	1.59799E+1
16	17/03/2023	16:54:03.814	0.00000E+0	0.00000E+0	-9.83587E+1	-1.81440E-1	0.00000E+0	0.00000E+0	1.96060E+1	1.53121E+1	1.96058E+1	1.53126E+1
17	17/03/2023	16:54:05.470	0.00000E+0	0.00000E+0	1.73632E+2	2.31251E+0	0.00000E+0	0.00000E+0	2.37781E+1	1.12071E+1	2.37765E+1	1.12099E+1
18	17/03/2023	16:54:07.056	0.00000E+0	0.00000E+0	-9.51693E+1	-7.35599E-1	0.00000E+0	0.00000E+0	2.00631E+1	1.48703E+1	2.00647E+1	1.48689E+1
19	17/03/2023	16:54:08.632	0.00000E+0	0.00000E+0	-1.65131E+2	1.09255E+0	0.00000E+0	0.00000E+0	1.88783E+1	1.60467E+1	1.88788E+1	1.60475E+1
20	17/03/2023	16:54:10.231	0.00000E+0	0.00000E+0	1.73487E+2	7.52891E-1	0.00000E+0	0.00000E+0	2.36619E+1	1.13058E+1	2.36611E+1	1.13083E+1
21	17/03/2023	16:54:11.905	0.00000E+0	0.00000E+0	5.02430E+1	2.03107E-1	0.00000E+0	0.00000E+0	2.22036E+1	1.27690E+1	2.22027E+1	1.27690E+1
