#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	02/09/2022	14:14:31.391	2.19551000E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
2	02/09/2022	14:14:32.761	2.40067993E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
3	02/09/2022	14:14:34.259	2.31631099E-1	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
4	02/09/2022	14:14:35.633	2.17518476E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
5	02/09/2022	14:14:37.075	5.69336969E+0	-6.31000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
6	02/09/2022	14:14:38.559	4.02785005E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
7	02/09/2022	14:14:39.947	2.90037417E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
8	02/09/2022	14:14:41.435	4.39945690E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
9	02/09/2022	14:14:42.942	3.91011703E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
10	02/09/2022	14:14:44.367	4.37606369E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
11	02/09/2022	14:14:45.924	1.91670899E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
12	02/09/2022	14:14:47.687	3.71683545E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
13	02/09/2022	14:14:49.070	1.41931572E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
14	02/09/2022	14:14:50.599	1.50253418E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
15	02/09/2022	14:14:52.002	4.53598119E+0	-6.31000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
16	02/09/2022	14:14:53.507	4.11643744E+0	-6.31000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
17	02/09/2022	14:14:54.892	3.81846168E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
18	02/09/2022	14:14:56.320	3.58299563E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
19	02/09/2022	14:14:57.922	1.25556327E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
20	02/09/2022	14:14:59.313	9.74844791E-1	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
21	02/09/2022	14:15:00.756	6.12595228E+0	-6.31000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
22	02/09/2022	14:15:02.152	4.87920939E+0	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
23	02/09/2022	14:15:03.598	5.33058324E-2	-6.30000000E+2	2.00000000E+0	-9.80594116E+0	7.16097600E+6
