Timestamp,R_A,R_B,Delta_H_km,GM,Error_Pct,Term_Time,Term_Kinetic,Term_Potential
1472521260,32414149.175346993,30411285.556455262,2002.864,4.09475e14,2.7282,-1.64173e6,8.09761e5,-2.03180e-9
1472521290,32411977.61163645,30397266.928773288,2014.711,4.07911e14,2.3359,-1.64912e6,8.14984e5,-2.04490e-9
1472521320,32409751.780115418,30383208.24807147,2026.544,4.18701e14,5.0428,-1.68190e6,8.20208e5,-2.05801e-9
1472521350,32407471.693115342,30369109.638488594,2038.362,3.99824e14,0.3068,-1.65351e6,8.25434e5,-2.07111e-9
1472521380,32405137.363273636,30354971.22491362,2050.166,3.84301e14,3.5874,-1.63163e6,8.30663e5,-2.08423e-9
1472521410,32402748.80353401,30340793.132989325,2061.956,4.08138e14,2.3928,-1.69190e6,8.35894e5,-2.09735e-9
1472521440,32400306.027146667,30326575.489115894,2073.731,4.14584e14,4.0100,-1.71610e6,8.41127e5,-2.11047e-9
1472521470,32397809.047668636,30312318.420454584,2085.491,4.14457e14,3.9781,-1.72650e6,8.46362e5,-2.12360e-9
1472521500,32395257.87896405,30298022.054931283,2097.236,4.12088e14,3.3837,-1.73212e6,8.51599e5,-2.13674e-9
1472521530,32392652.535235353,30283686.521212198,2108.966,3.86460e14,3.0456,-1.68768e6,8.56839e5,-2.14988e-9
1472521560,32389993.030928425,30269311.94879382,2120.681,3.96001e14,0.6521,-1.71864e6,8.62080e5,-2.16303e-9
1472521590,32387279.38082839,30254898.467919994,2132.381,4.03429e14,1.2113,-1.74526e6,8.67324e5,-2.17618e-9
1472521620,32384511.600029293,30240446.209613316,2144.065,4.09352e14,2.6973,-1.76878e6,8.72570e5,-2.18934e-9
1472521650,32381689.70393477,30225955.305678573,2155.734,4.15704e14,4.2909,-1.79341e6,8.77818e5,-2.20250e-9
1472521680,32378813.70825875,30211425.88870615,2167.388,4.13907e14,3.8402,-1.80015e6,8.83069e5,-2.21567e-9
1472521710,32375883.62902609,30196858.092075497,2179.026,4.17266e14,4.6828,-1.81834e6,8.88321e5,-2.22884e-9
1472521740,32372899.48257325,30182252.049958512,2190.647,4.04985e14,1.6018,-1.80156e6,8.93575e5,-2.24202e-9
1472521770,32369861.28554902,30167607.897322953,2202.253,3.90853e14,1.9436,-1.78029e6,8.98832e5,-2.25520e-9
1472521800,32366769.054915234,30152925.76993596,2213.843,4.01797e14,0.8018,-1.81552e6,9.04091e5,-2.26839e-9
1472521830,32363622.80791795,30138205.80438792,2225.417,4.08760e14,2.5487,-1.84197e6,9.09351e5,-2.28159e-9
1472521860,32360422.562179014,30123448.138032954,2236.974,3.95111e14,0.8754,-1.82131e6,9.14614e5,-2.29479e-9
1472521890,32357168.335605875,30108652.909055546,2248.515,3.84108e14,3.6359,-1.80640e6,9.19879e5,-2.30799e-9
1472521920,32353860.146421395,30093820.256453846,2260.040,3.88685e14,2.4875,-1.82736e6,9.25146e5,-2.32120e-9
1472521950,32350498.01316438,30078950.3200433,2271.548,4.01558e14,0.7419,-1.86782e6,9.30416e5,-2.33442e-9
1472521980,32347081.95469005,30064043.2404604,2283.039,4.03538e14,1.2386,-1.88305e6,9.35687e5,-2.34764e-9
1472522010,32343611.990170624,30049099.15916643,2294.513,3.89729e14,2.2257,-1.86106e6,9.40960e5,-2.36086e-9
1472522040,32340088.139095724,30034118.218451146,2305.970,3.83923e14,3.6823,-1.85770e6,9.46235e5,-2.37409e-9
1472522070,32336510.42127296,30019100.561436664,2317.410,4.09346e14,2.6957,-1.92875e6,9.51513e5,-2.38733e-9
1472522100,32332878.856828414,30004046.332081094,2328.833,4.22833e14,6.0794,-1.97183e6,9.56792e5,-2.40057e-9
1472522130,32329193.466236178,29988955.675173163,2340.238,3.89618e14,2.2535,-1.90254e6,9.62073e5,-2.41381e-9
1472522160,32325454.27022984,29973828.73636456,2351.626,3.92175e14,1.6120,-1.91919e6,9.67357e5,-2.42706e-9
1472522190,32321661.28989224,29958665.662145115,2362.996,4.15875e14,4.3337,-1.98751e6,9.72642e5,-2.44032e-9
1472522220,32317814.54662745,29943466.599855747,2374.348,4.12784e14,3.5583,-1.99073e6,9.77929e5,-2.45358e-9
1472522250,32313914.062161658,29928231.697692253,2385.682,4.06729e14,2.0392,-1.98656e6,9.83218e5,-2.46685e-9
1472522280,32309959.858544018,29912961.104709055,2396.999,4.03297e14,1.1783,-1.98873e6,9.88510e5,-2.48012e-9
1472522310,32305951.958147556,29897654.970822968,2408.297,4.02207e14,0.9048,-1.99666e6,9.93803e5,-2.49339e-9
1472522340,32301890.383670054,29882313.44681689,2419.577,4.12310e14,3.4394,-2.03262e6,9.99098e5,-2.50667e-9
1472522370,32297775.15813495,29866936.68434366,2430.838,3.47793e14,12.7463,-1.88082e6,1.00439e6,-2.51996e-9
1472522400,32293606.304892235,29851524.835929733,2442.081,3.42001e14,14.1996,-1.87606e6,1.00969e6,-2.53324e-9
1472522430,32289383.847591393,29836078.054980535,2453.306,4.05806e14,1.8076,-2.04839e6,1.01499e6,-2.54654e-9
1472522460,32285107.81026863,29820596.49577944,2464.511,4.05081e14,1.6259,-2.05724e6,1.02030e6,-2.55984e-9
1472522490,32280778.217261363,29805080.31349636,2475.698,4.00850e14,0.5643,-2.05704e6,1.02560e6,-2.57314e-9
1472522520,32276395.093236785,29789529.66418998,2486.865,4.04137e14,1.3890,-2.07619e6,1.03091e6,-2.58645e-9
1472522550,32271958.46319268,29773944.704811502,2498.014,4.07373e14,2.2008,-2.09529e6,1.03622e6,-2.59976e-9
1472522580,32267468.35245806,29758325.59320854,2509.143,4.07248e14,2.1695,-2.10570e6,1.04152e6,-2.61308e-9
1472522610,32262924.786693964,29742672.488128833,2520.252,4.12812e14,3.5653,-2.13104e6,1.04684e6,-2.62640e-9
1472522640,32258327.791894097,29726985.549224127,2531.342,4.08687e14,2.5304,-2.13097e6,1.05215e6,-2.63972e-9
1472522670,32253677.394385632,29711264.937053923,2542.412,3.95203e14,0.8522,-2.10596e6,1.05746e6,-2.65305e-9
