Timestamp,R_A,R_B,Delta_H_km,GM,Error_Pct,Term_Time,Term_Kinetic,Term_Potential
1481509590,32443185.17470942,30442677.905191053,2000.507,4.02477e14,0.9727,-1.62242e6,8.07197e5,-2.02551e-9
1481509620,32441058.972730253,30428627.22415604,2012.432,4.07940e14,2.3431,-1.64409e6,8.12440e5,-2.03866e-9
1481509650,32438878.247826487,30414536.085733265,2024.342,4.07559e14,2.2474,-1.65392e6,8.17686e5,-2.05181e-9
1481509680,32436643.01188181,30400404.613308787,2036.238,4.00167e14,0.3930,-1.64927e6,8.22934e5,-2.06497e-9
1481509710,32434353.27708457,30386232.931019284,2048.120,3.90930e14,1.9244,-1.64059e6,8.28184e5,-2.07813e-9
1481509740,32432009.0559283,30372021.163755648,2059.988,3.81257e14,4.3511,-1.63076e6,8.33436e5,-2.09130e-9
1481509770,32429610.361212235,30357769.43716668,2071.841,4.05345e14,1.6920,-1.69173e6,8.38691e5,-2.10448e-9
1481509800,32427157.20604185,30343477.877662756,2083.679,4.06526e14,1.9883,-1.70483e6,8.43948e5,-2.11766e-9
1481509830,32424649.60380087,30329146.61238897,2095.503,3.86097e14,3.1369,-1.67192e6,8.49207e5,-2.13085e-9
1481509860,32422087.568239763,30314775.769322943,2107.312,3.94236e14,1.0950,-1.69973e6,8.54468e5,-2.14404e-9
1481509890,32419471.113388043,30300365.477184117,2119.106,3.93942e14,1.1687,-1.70956e6,8.59732e5,-2.15724e-9
1481509920,32416800.253583115,30285915.865467776,2130.884,3.93825e14,1.1981,-1.71977e6,8.64998e5,-2.17045e-9
1481509950,32414075.003470607,30271427.064448386,2142.648,3.96165e14,0.6111,-1.73535e6,8.70266e5,-2.18366e-9
1481509980,32411295.37800474,30256899.205183167,2154.396,3.91616e14,1.7521,-1.73587e6,8.75536e5,-2.19687e-9
1481510010,32408461.39244857,30242332.419515464,2166.129,3.99716e14,0.2800,-1.76422e6,8.80809e5,-2.21009e-9
1481510040,32405573.062374417,30227726.840078242,2177.846,4.02970e14,1.0963,-1.78202e6,8.86084e5,-2.22332e-9
1481510070,32402630.4036642,30213082.600297503,2189.548,3.91089e14,1.8845,-1.76605e6,8.91361e5,-2.23655e-9
1481510100,32399633.432509813,30198399.834395815,2201.234,3.96459e14,0.5373,-1.78859e6,8.96640e5,-2.24979e-9
1481510130,32396582.165448222,30183678.67741855,2212.903,4.02812e14,1.0565,-1.81350e6,9.01922e5,-2.26303e-9
1481510160,32393476.61925506,30168919.26516715,2224.557,3.87810e14,2.7072,-1.78997e6,9.07206e5,-2.27628e-9
1481510190,32390316.811052233,30154121.734273158,2236.195,3.92582e14,1.5099,-1.81132e6,9.12492e5,-2.28954e-9
1481510220,32387102.758273993,30139286.222179074,2247.817,3.90990e14,1.9093,-1.81815e6,9.17780e5,-2.30280e-9
1481510250,32383834.478667714,30124412.867142104,2259.422,3.92695e14,1.4815,-1.83258e6,9.23070e5,-2.31606e-9
1481510280,32380511.99029466,30109501.808237933,2271.010,3.96252e14,0.5891,-1.85137e6,9.28363e5,-2.32933e-9
1481510310,32377135.311530866,30094553.185364477,2282.582,3.90721e14,1.9768,-1.84896e6,9.33658e5,-2.34261e-9
1481510340,32373704.461067893,30079567.139245696,2294.137,3.90803e14,1.9563,-1.85964e6,9.38955e5,-2.35589e-9
1481510370,32370219.457913697,30064543.81143531,2305.676,3.98832e14,0.0582,-1.88916e6,9.44254e5,-2.36918e-9
1481510400,32366680.32139342,30049483.34432068,2317.197,4.01119e14,0.6319,-1.90521e6,9.49555e5,-2.38247e-9
1481510430,32363087.071117908,30034385.881109837,2328.701,4.03092e14,1.1268,-1.92057e6,9.54858e5,-2.39577e-9
1481510460,32359439.727084346,30019251.56588704,2340.188,4.03464e14,1.2203,-1.93214e6,9.60164e5,-2.40907e-9
1481510490,32355738.30957694,30004080.543564677,2351.658,4.01199e14,0.6518,-1.93733e6,9.65471e5,-2.42238e-9
1481510520,32351982.839199968,29988872.959903743,2363.110,3.99253e14,0.1637,-1.94324e6,9.70781e5,-2.43569e-9
1481510550,32348173.336878296,29973628.961517602,2374.544,3.88832e14,2.4506,-1.92835e6,9.76093e5,-2.44901e-9
