Timestamp,R_A,R_B,Delta_H_km,GM,Error_Pct,Term_Time,Term_Kinetic,Term_Potential
1537057230,28651821.016748875,31965210.716127153,3313.390,3.91154e14,1.8682,2.85754e6,-1.44243e6,3.61778e-9
1537057260,28669912.288536347,31973516.7485652,3303.604,4.01280e14,0.6722,2.88306e6,-1.43690e6,3.60389e-9
1537057290,28687981.348112866,31981770.521748904,3293.789,4.07742e14,2.2934,2.89515e6,-1.43136e6,3.58999e-9
1537057320,28706027.962952536,31989971.985633068,3283.944,4.05989e14,1.8537,2.87767e6,-1.42582e6,3.57609e-9
1537057350,28724051.901747566,31998121.090586342,3274.069,4.04606e14,1.5068,2.86156e6,-1.42028e6,3.56219e-9
1537057380,28742052.93440401,32006217.787389603,3264.165,4.02727e14,1.0353,2.84373e6,-1.41474e6,3.54830e-9
1537057410,28760030.832037743,32014262.02723442,3254.231,3.99468e14,0.2176,2.82108e6,-1.40920e6,3.53440e-9
1537057440,28777985.366970133,32022253.761721604,3244.268,3.88316e14,2.5801,2.77073e6,-1.40366e6,3.52050e-9
1537057470,28795916.31272401,32030192.94285951,3234.277,3.83676e14,3.7442,2.74352e6,-1.39812e6,3.50660e-9
1537057500,28813823.4440193,32038079.523062725,3224.256,3.96377e14,0.5579,2.77701e6,-1.39258e6,3.49271e-9
1537057530,28831706.536780585,32045913.455127496,3214.207,4.05755e14,1.7950,2.79859e6,-1.38704e6,3.47881e-9
1537057560,28849565.368097134,32053694.69230114,3204.129,3.94112e14,1.1260,2.74707e6,-1.38150e6,3.46492e-9
1537057590,28867399.716254182,32061423.18820951,3194.023,3.98770e14,0.0425,2.75213e6,-1.37597e6,3.45102e-9
1537057620,28885209.360717345,32069098.896878365,3183.890,4.02633e14,1.0116,2.75433e6,-1.37043e6,3.43713e-9
1537057650,28902994.08212847,32076721.772731714,3173.728,3.93828e14,1.1972,2.71306e6,-1.36489e6,3.42324e-9
1537057680,28920753.662301473,32084291.770590127,3163.538,3.92795e14,1.4564,2.69853e6,-1.35935e6,3.40935e-9
1537057710,28938487.88421822,32091808.845669176,3153.321,3.97241e14,0.3410,2.70263e6,-1.35382e6,3.39546e-9
1537057740,28956196.532024294,32099272.953577783,3143.076,4.01631e14,0.7603,2.70643e6,-1.34828e6,3.38157e-9
1537057770,28973879.391024906,32106684.050316546,3132.805,3.95649e14,0.7405,2.67517e6,-1.34275e6,3.36768e-9
1537057800,28991536.247680627,32114042.09227617,3122.506,3.90019e14,2.1530,2.64526e6,-1.33721e6,3.35380e-9
1537057830,29009166.889594514,32121347.0362431,3112.180,3.93742e14,1.2188,2.64675e6,-1.33168e6,3.33992e-9
1537057860,29026771.10553472,32128598.839375485,3101.828,3.94926e14,0.9219,2.63969e6,-1.32615e6,3.32604e-9
1537057890,29044348.685403608,32135797.459224172,3091.449,3.95920e14,0.6725,2.63197e6,-1.32062e6,3.31216e-9
1537057920,29061899.420241963,32142942.853723876,3081.043,3.98512e14,0.0221,2.62949e6,-1.31509e6,3.29829e-9
1537057950,29079423.102224823,32150034.981191635,3070.612,3.92976e14,1.4110,2.60025e6,-1.30956e6,3.28441e-9
1537057980,29096919.524657045,32157073.800325383,3060.154,3.92821e14,1.4500,2.58877e6,-1.30403e6,3.27054e-9
1537058010,29114388.48196909,32164059.270202495,3049.671,4.02291e14,0.9259,2.60863e6,-1.29850e6,3.25668e-9
1537058040,29131829.769712605,32170991.350278277,3039.162,4.01324e14,0.6833,2.59439e6,-1.29297e6,3.24281e-9
1537058070,29149243.184556104,32177870.000384625,3028.627,3.82164e14,4.1236,2.52144e6,-1.28745e6,3.22895e-9
1537058100,29166628.52428059,32184695.18072854,3018.067,3.91851e14,1.6934,2.54176e6,-1.28193e6,3.21509e-9
1537058130,29183985.587775093,32191466.851894494,3007.481,4.07372e14,2.2005,2.58049e6,-1.27640e6,3.20124e-9
1537058160,29201314.1750327,32198184.974831678,2996.871,3.96940e14,0.4165,2.53608e6,-1.27088e6,3.18738e-9
1537058190,29218614.087145712,32204849.51086399,2986.235,3.85475e14,3.2930,2.48868e6,-1.26536e6,3.17353e-9
1537058220,29235885.12630136,32211460.42168504,2975.575,3.88832e14,2.4507,2.48843e6,-1.25984e6,3.15969e-9
1537058250,29253127.0957775,32218017.66935689,2964.891,3.98713e14,0.0283,2.50862e6,-1.25432e6,3.14585e-9
1537058280,29270339.799938213,32224521.216308758,2954.181,4.03106e14,1.1303,2.51134e6,-1.24881e6,3.13201e-9
1537058310,29287523.04422938,32230971.025335763,2943.448,4.03435e14,1.2128,2.50127e6,-1.24329e6,3.11817e-9
1537058340,29304676.635174368,32237367.059597652,2932.690,4.00688e14,0.5237,2.48165e6,-1.23778e6,3.10434e-9
1537058370,29321800.380369578,32243709.282617595,2921.909,3.96443e14,0.5412,2.45748e6,-1.23227e6,3.09052e-9
1537058400,29338894.08848016,32249997.65828091,2911.104,3.92730e14,1.4727,2.43507e6,-1.22676e6,3.07669e-9
1537058430,29355957.569244184,32256232.150828198,2900.275,3.92534e14,1.5220,2.42353e6,-1.22125e6,3.06287e-9
1537058460,29372990.63344178,32262412.72487167,2889.422,3.96620e14,0.4969,2.42506e6,-1.21574e6,3.04906e-9
1537058490,29389993.092917435,32268539.345376335,2878.546,4.02204e14,0.9040,2.43103e6,-1.21024e6,3.03525e-9
1537058520,29406964.76056703,32274611.977664504,2867.647,3.94052e14,1.1412,2.39534e6,-1.20474e6,3.02144e-9
1537058550,29423905.450333625,32280630.587414466,2856.725,3.92937e14,1.4209,2.38105e6,-1.19923e6,3.00764e-9
1537058580,29440814.977203127,32286595.140659418,2845.780,3.96290e14,0.5798,2.38016e6,-1.19373e6,2.99384e-9
1537058610,29457693.15720008,32292505.603786133,2834.812,3.89806e14,2.2062,2.34988e6,-1.18824e6,2.98005e-9
1537058640,29474539.807383347,32298361.94353385,2823.822,3.94771e14,0.9607,2.35374e6,-1.18274e6,2.96626e-9
1537058670,29491354.745841864,32304164.126993023,2812.809,4.03877e14,1.3238,2.36968e6,-1.17725e6,2.95248e-9
1537058700,29508137.791690342,32309912.121604197,2801.774,3.98852e14,0.0632,2.34386e6,-1.17175e6,2.93870e-9
1537058730,29524888.7650535,32315605.895160384,2790.717,3.97267e14,0.3345,2.32824e6,-1.16626e6,2.92493e-9
1537058760,29541607.487097323,32321245.415794775,2779.638,4.03216e14,1.1580,2.33460e6,-1.16077e6,2.91116e-9
1537058790,29558293.779989135,32326830.651990883,2768.537,3.97408e14,0.2991,2.30674e6,-1.15529e6,2.89740e-9
1537058820,29574947.466904722,32332361.572577715,2757.414,3.94391e14,1.0560,2.28708e6,-1.14980e6,2.88364e-9
1537058850,29591568.372024067,32337838.146728713,2746.270,3.98470e14,0.0327,2.28788e6,-1.14432e6,2.86988e-9
1537058880,29608156.32052685,32343260.343960606,2735.104,3.98849e14,0.0623,2.27801e6,-1.13884e6,2.85613e-9
1537058910,29624711.13858823,32348628.134132374,2723.917,3.95985e14,0.6561,2.25891e6,-1.13336e6,2.84239e-9
1537058940,29641232.65337438,32353941.487444136,2712.709,3.98235e14,0.0916,2.25436e6,-1.12789e6,2.82865e-9
1537058970,29657720.693038218,32359200.374436095,2701.480,4.00987e14,0.5987,2.25116e6,-1.12241e6,2.81492e-9
1537059000,29674175.086714968,32364404.76598744,2690.230,3.93675e14,1.2358,2.21970e6,-1.11694e6,2.80119e-9
1537059030,29690595.664525412,32369554.633308265,2678.959,3.88386e14,2.5626,2.19408e6,-1.11147e6,2.78747e-9
1537059060,29706982.25754839,32374649.94796044,2667.668,3.97091e14,0.3788,2.20743e6,-1.10600e6,2.77376e-9
1537059090,29723334.697839737,32379690.681834478,2656.356,4.07451e14,2.2204,2.22512e6,-1.10054e6,2.76004e-9
1537059120,29739652.81842052,32384676.807155617,2645.024,3.99387e14,0.1973,2.19192e6,-1.09507e6,2.74634e-9
1537059150,29755936.453272734,32389608.29648283,2633.672,3.89904e14,2.1818,2.15508e6,-1.08961e6,2.73264e-9
1537059180,29772185.437335197,32394485.12270775,2622.300,3.91807e14,1.7044,2.14945e6,-1.08415e6,2.71895e-9
1537059210,29788399.60649927,32399307.25905374,2610.908,3.94659e14,0.9887,2.14635e6,-1.07870e6,2.70526e-9
1537059240,29804578.797604665,32404074.679074813,2599.496,3.99706e14,0.2773,2.14908e6,-1.07324e6,2.69158e-9
1537059270,29820722.848435275,32408787.35665477,2588.065,4.03175e14,1.1477,2.14745e6,-1.06779e6,2.67790e-9
1537059300,29836831.59771502,32413445.266006183,2576.614,4.00075e14,0.3699,2.12823e6,-1.06234e6,2.66423e-9
1537059330,29852904.885105792,32418048.38168852,2565.143,3.98774e14,0.0434,2.11387e6,-1.05689e6,2.65056e-9
1537059360,29868942.551196735,32422596.678548638,2553.654,4.01941e14,0.8381,2.11133e6,-1.05145e6,2.63690e-9
1537059390,29884944.43750672,32427090.13177878,2542.146,4.02012e14,0.8559,2.10059e6,-1.04601e6,2.62325e-9
1537059420,29900910.386477996,32431528.716896776,2530.618,4.03427e14,1.2108,2.09335e6,-1.04057e6,2.60961e-9
1537059450,29916840.24147217,32435912.409745358,2519.072,4.06138e14,1.8909,2.08945e6,-1.03513e6,2.59596e-9
1537059480,29932733.846766047,32440241.18649145,2507.507,3.94781e14,0.9582,2.04915e6,-1.02969e6,2.58233e-9
1537059510,29948591.047547575,32444515.023625467,2495.924,3.89136e14,2.3745,2.02383e6,-1.02426e6,2.56870e-9
1537059540,29964411.689911686,32448733.89796064,2484.322,3.98087e14,0.1289,2.03597e6,-1.01883e6,2.55508e-9
1537059570,29980195.620856233,32452897.786632326,2472.702,3.94191e14,1.1063,2.01522e6,-1.01340e6,2.54146e-9
1537059600,29995942.68827786,32457006.667097256,2461.064,3.87112e14,2.8823,1.98654e6,-1.00798e6,2.52785e-9
1537059630,30011652.740954183,32461060.517101962,2449.408,4.03733e14,1.2877,2.01764e6,-1.00255e6,2.51425e-9
1537059660,30027325.628582176,32465059.314777546,2437.734,4.12113e14,3.3900,2.02768e6,-9.97133e5,2.50065e-9
1537059690,30042961.20173145,32469003.03854311,2426.042,3.96295e14,0.5783,1.97733e6,-9.91715e5,2.48706e-9
1537059720,30058559.311853867,32472891.6671358,2414.332,4.00912e14,0.5799,1.97795e6,-9.86300e5,2.47348e-9
1537059750,30074119.81127943,32476725.179609895,2402.605,3.99380e14,0.1955,1.96332e6,-9.80887e5,2.45990e-9
1537059780,30089642.553212028,32480503.555335846,2390.861,3.86521e14,3.0304,1.92103e6,-9.75476e5,2.44633e-9
1537059810,30105127.391725436,32484226.773999423,2379.099,3.79290e14,4.8447,1.89279e6,-9.70069e5,2.43276e-9
1537059840,30120574.181759037,32487894.81560067,2367.321,3.88824e14,2.4526,1.90531e6,-9.64663e5,2.41920e-9
1537059870,30135982.779113863,32491507.6604531,2355.525,4.00452e14,0.4645,1.92261e6,-9.59261e5,2.40565e-9
1537059900,30151353.04044837,32495065.289182737,2343.712,4.06746e14,2.0435,1.92684e6,-9.53861e5,2.39210e-9
1537059930,30166684.823298078,32498567.68276055,2331.883,4.10618e14,3.0149,1.92514e6,-9.48463e5,2.37856e-9
1537059960,30181977.98599874,32502014.82239912,2320.037,3.97832e14,0.1929,1.88395e6,-9.43068e5,2.36503e-9
1537059990,30197232.387755312,32505406.689654674,2308.174,3.90275e14,2.0887,1.85541e6,-9.37676e5,2.35150e-9
1537060020,30212447.888614547,32508743.266393248,2296.295,3.89742e14,2.2223,1.84350e6,-9.32286e5,2.33798e-9
1537060050,30227624.34946114,32512024.534790207,2284.400,3.93631e14,1.2468,1.84188e6,-9.26899e5,2.32447e-9
1537060080,30242761.632013932,32515250.47732975,2272.489,3.87550e14,2.7723,1.81713e6,-9.21514e5,2.31096e-9
1537060110,30257859.598822206,32518421.076804463,2260.561,3.95944e14,0.6665,1.82580e6,-9.16132e5,2.29746e-9
1537060140,30272918.11326181,32521536.31631486,2248.618,4.03788e14,1.3015,1.83299e6,-9.10753e5,2.28397e-9
1537060170,30287937.039531488,32524596.17926898,2236.659,4.02172e14,0.8960,1.81850e6,-9.05376e5,2.27048e-9
1537060200,30302916.242649022,32527600.649381924,2224.684,4.03338e14,1.1886,1.81034e6,-9.00002e5,2.25700e-9
1537060230,30317855.58841741,32530549.710652012,2212.694,4.00992e14,0.6001,1.79427e6,-8.94631e5,2.24353e-9
1537060260,30332754.943514165,32533443.34743272,2200.688,4.03407e14,1.2059,1.78888e6,-8.89262e5,2.23006e-9
1537060290,30347614.175394055,32536281.544359695,2188.667,4.00053e14,0.3644,1.77065e6,-8.83896e5,2.21660e-9
1537060320,30362433.152315434,32539064.286373533,2176.631,3.88908e14,2.4317,1.73535e6,-8.78532e5,2.20315e-9
1537060350,30377211.743336257,32541791.5587193,2164.580,3.92210e14,1.6031,1.73199e6,-8.73171e5,2.18970e-9
1537060380,30391949.81831011,32544463.346945927,2152.514,3.93088e14,1.3828,1.72327e6,-8.67813e5,2.17626e-9
1537060410,30406647.247882348,32547079.63690559,2140.432,3.89317e14,2.3290,1.70448e6,-8.62457e5,2.16282e-9
1537060440,30421303.903486084,32549640.414753146,2128.337,4.05862e14,1.8219,1.72946e6,-8.57104e5,2.14940e-9
1537060470,30435919.657338325,32552145.666945547,2116.226,4.11493e14,3.2345,1.73069e6,-8.51754e5,2.13597e-9
1537060500,30450494.382436104,32554595.380241256,2104.101,4.05819e14,1.8110,1.70778e6,-8.46406e5,2.12256e-9
1537060530,30465027.95258757,32556989.541706447,2091.962,4.02387e14,0.9500,1.68976e6,-8.41061e5,2.10915e-9
