Timestamp,R_A,R_B,Delta_H_km,GM,Error_Pct,Term_Time,Term_Kinetic,Term_Potential
1521678030,23462705.14591308,26691314.587649014,3228.609,3.98122e14,0.1200,4.10655e6,-2.05404e6,5.15546e-9
1521678060,23466923.175330065,26710041.04687661,3243.118,4.03254e14,1.1676,4.14792e6,-2.06146e6,5.17407e-9
1521678090,23471245.467884857,26728777.141921252,3257.532,4.02445e14,0.9645,4.15847e6,-2.06879e6,5.19246e-9
1521678120,23475671.8460426,26747522.500545494,3271.851,3.95141e14,0.8678,4.13498e6,-2.07603e6,5.21065e-9
1521678150,23480202.128172666,26766276.75186516,3286.075,3.94314e14,1.0753,4.14492e6,-2.08320e6,5.22863e-9
1521678180,23484836.1285689,26785039.526352547,3300.203,3.98189e14,0.1032,4.17933e6,-2.09028e6,5.24639e-9
1521678210,23489573.65747023,26803810.455839634,3314.237,4.01682e14,0.7731,4.21171e6,-2.09727e6,5.26395e-9
1521678240,23494414.521081623,26822589.173521034,3328.175,3.99664e14,0.2668,4.21493e6,-2.10418e6,5.28130e-9
1521678270,23499358.521595575,26841375.313956857,3342.017,3.98533e14,0.0170,4.22261e6,-2.11101e6,5.29844e-9
1521678300,23504405.457213856,26860168.51307535,3355.763,4.00545e14,0.4878,4.24680e6,-2.11776e6,5.31537e-9
1521678330,23509555.12216847,26878968.408150442,3369.413,4.03443e14,1.2149,4.27562e6,-2.12442e6,5.33209e-9
1521678360,23514807.306747824,26897774.637881573,3382.967,4.04024e14,1.3608,4.29197e6,-2.13100e6,5.34860e-9
1521678390,23520161.797316402,26916586.84231827,3396.425,3.99870e14,0.3185,4.28276e6,-2.13750e6,5.36490e-9
1521678420,23525618.37633902,26935404.662887257,3409.786,3.99256e14,0.1645,4.29231e6,-2.14391e6,5.38100e-9
1521678450,23531176.822404522,26954227.74239428,3423.051,3.98493e14,0.0269,4.30086e6,-2.15024e6,5.39688e-9
1521678480,23536836.910249792,26973055.7250258,3436.219,3.95714e14,0.7240,4.29832e6,-2.15649e6,5.41256e-9
1521678510,23542598.41078413,26991888.256350588,3449.290,3.97897e14,0.1765,4.32245e6,-2.16265e6,5.42803e-9
1521678540,23548461.091114003,27010724.98332118,3462.264,4.00733e14,0.5349,4.35004e6,-2.16874e6,5.44329e-9
1521678570,23554424.714568067,27029565.554275163,3475.141,3.98574e14,0.0065,4.35029e6,-2.17474e6,5.45834e-9
1521678600,23560489.040722612,27048409.61893648,3487.921,3.99250e14,0.1629,4.36582e6,-2.18065e6,5.47319e-9
1521678630,23566653.825430155,27067256.82844261,3500.603,4.03839e14,1.3141,4.40269e6,-2.18649e6,5.48783e-9
1521678660,23572918.820836842,27086106.835265137,3513.188,3.98826e14,0.0565,4.38669e6,-2.19224e6,5.50226e-9
1521678690,23579283.77541726,27104959.293291513,3525.676,3.95770e14,0.7102,4.38117e6,-2.19791e6,5.51649e-9
1521678720,23585748.433998458,27123813.857799828,3538.065,3.98690e14,0.0226,4.40846e6,-2.20350e6,5.53051e-9
1521678750,23592312.53778704,27142670.185459826,3550.358,4.01640e14,0.7624,4.43583e6,-2.20901e6,5.54433e-9
1521678780,23598975.824396532,27161527.934333727,3562.552,3.97977e14,0.1565,4.42636e6,-2.21443e6,5.55794e-9
1521678810,23605738.027875032,27180386.763876975,3574.649,3.98450e14,0.0376,4.43968e6,-2.21978e6,5.57135e-9
1521678840,23612598.87873316,27199246.33493886,3586.647,4.03042e14,1.1142,4.47584e6,-2.22504e6,5.58455e-9
1521678870,23619558.103972334,27218106.309763182,3598.548,3.97290e14,0.3287,4.45407e6,-2.23022e6,5.59755e-9
1521678900,23626615.4271133,27236966.351988513,3610.351,3.95041e14,0.8929,4.45164e6,-2.23532e6,5.61034e-9
1521678930,23633770.568225626,27255826.12663423,3622.056,3.92579e14,1.5108,4.44778e6,-2.24034e6,5.62293e-9
1521678960,23641023.24395449,27274685.300145496,3633.662,3.95849e14,0.6902,4.47602e6,-2.24528e6,5.63532e-9
1521678990,23648373.167552654,27293543.540348314,3645.170,4.01567e14,0.7443,4.51799e6,-2.25014e6,5.64751e-9
1521679020,23655820.048909146,27312400.51646406,3656.580,3.99514e14,0.2291,4.51596e6,-2.25491e6,5.65949e-9
1521679050,23663363.594579127,27331255.89910936,3667.892,3.96975e14,0.4078,4.51096e6,-2.25961e6,5.67127e-9
1521679080,23671003.50781394,27350109.36029582,3679.106,3.93822e14,1.1989,4.50226e6,-2.26423e6,5.68285e-9
1521679110,23678739.48859147,27368960.573429704,3690.221,3.95821e14,0.6973,4.52267e6,-2.26877e6,5.69424e-9
1521679140,23686571.233646616,27387809.21331145,3701.238,3.98240e14,0.0903,4.54535e6,-2.27322e6,5.70542e-9
1521679170,23694498.436502125,27406654.956135105,3712.157,3.95520e14,0.7729,4.53855e6,-2.27760e6,5.71640e-9
1521679200,23702520.787499472,27425497.479487736,3722.977,4.00527e14,0.4834,4.57580e6,-2.28190e6,5.72719e-9
1521679230,23710637.973827392,27444336.462345902,3733.698,4.02872e14,1.0715,4.59771e6,-2.28612e6,5.73777e-9
1521679260,23718849.679561745,27463171.585083198,3744.322,3.99313e14,0.1787,4.58558e6,-2.29027e6,5.74816e-9
1521679290,23727155.58568815,27482002.529461283,3754.847,3.96084e14,0.6312,4.57512e6,-2.29433e6,5.75835e-9
1521679320,23735555.37013666,27500828.978631426,3765.274,3.97437e14,0.2918,4.59087e6,-2.29832e6,5.76835e-9
1521679350,23744048.707813684,27519650.617133424,3775.602,4.02358e14,0.9426,4.62711e6,-2.30222e6,5.77815e-9
1521679380,23752635.270634063,27538467.130894415,3785.832,4.00134e14,0.3848,4.62193e6,-2.30606e6,5.78775e-9
1521679410,23761314.727553256,27557278.20722767,3795.963,3.98019e14,0.1459,4.61719e6,-2.30981e6,5.79716e-9
1521679440,23770086.74459985,27576083.534831237,3805.997,3.95758e14,0.7131,4.61140e6,-2.31348e6,5.80637e-9
1521679470,23778950.98490803,27594882.803786617,3815.932,3.95477e14,0.7835,4.61694e6,-2.31708e6,5.81540e-9
1521679500,23787907.108750366,27613675.705557257,3825.769,3.98451e14,0.0376,4.64127e6,-2.32060e6,5.82423e-9
1521679530,23796954.77357301,27632461.93300508,3835.507,3.98053e14,0.1373,4.64584e6,-2.32405e6,5.83286e-9
1521679560,23806093.634021077,27651241.18033357,3845.148,3.98916e14,0.0792,4.65761e6,-2.32742e6,5.84131e-9
1521679590,23815323.34197986,27670013.143141266,3854.690,3.99034e14,0.1088,4.66489e6,-2.33071e6,5.84957e-9
1521679620,23824643.546605308,27688777.518402416,3864.134,3.97830e14,0.1934,4.66427e6,-2.33393e6,5.85763e-9
1521679650,23834053.89435748,27707534.00446541,3873.480,3.97675e14,0.2321,4.66964e6,-2.33707e6,5.86551e-9
1521679680,23843554.029033996,27726282.30105094,3882.728,3.97896e14,0.1766,4.67706e6,-2.34014e6,5.87319e-9
1521679710,23853143.591803554,27745022.109250423,3891.879,3.97893e14,0.1776,4.68302e6,-2.34313e6,5.88069e-9
1521679740,23862822.221239697,27763753.13152405,3900.931,3.97372e14,0.3081,4.68578e6,-2.34605e6,5.88801e-9
1521679770,23872589.553354453,27782475.071698964,3909.886,3.95697e14,0.7284,4.68158e6,-2.34889e6,5.89513e-9
1521679800,23882445.22163223,27801187.634967282,3918.742,3.95452e14,0.7898,4.68565e6,-2.35166e6,5.90207e-9
1521679830,23892388.85705977,27819890.527856905,3927.502,3.97329e14,0.3189,4.70211e6,-2.35436e6,5.90883e-9
1521679860,23902420.08817238,27838583.458313074,3936.163,4.01527e14,0.7342,4.73217e6,-2.35698e6,5.91540e-9
1521679890,23912538.54107532,27857266.13561262,3944.728,4.04170e14,1.3972,4.75294e6,-2.35953e6,5.92179e-9
1521679920,23922743.839482028,27875938.270388503,3953.194,3.96965e14,0.4103,4.71521e6,-2.36201e6,5.92799e-9
1521679950,23933035.604748208,27894599.574627284,3961.564,3.93006e14,1.4035,4.69652e6,-2.36441e6,5.93402e-9
1521679980,23943413.455906,27913249.76166667,3969.836,3.98898e14,0.0745,4.73614e6,-2.36675e6,5.93986e-9
1521680010,23953877.00969816,27931888.546192832,3978.012,3.99804e14,0.3020,4.74605e6,-2.36901e6,5.94552e-9
1521680040,23964425.88061234,27950515.64423774,3986.090,3.96936e14,0.4175,4.73336e6,-2.37120e6,5.95100e-9
1521680070,23975059.68091532,27969130.773176458,3994.071,3.97790e14,0.2032,4.74268e6,-2.37331e6,5.95631e-9
1521680100,23985778.020687323,27987733.651724376,4001.956,3.96781e14,0.4565,4.74074e6,-2.37536e6,5.96143e-9
1521680130,23996580.50786575,28006323.99996394,4009.743,3.96865e14,0.4354,4.74519e6,-2.37734e6,5.96638e-9
1521680160,24007466.748250425,28024901.539250825,4017.435,3.99802e14,0.3013,4.76652e6,-2.37924e6,5.97116e-9
1521680190,24018436.345567342,28043465.99230216,4025.030,3.99354e14,0.1891,4.76752e6,-2.38108e6,5.97575e-9
1521680220,24029488.901493512,28062017.08316433,4032.528,3.95326e14,0.8215,4.74697e6,-2.38285e6,5.98018e-9
1521680250,24040624.015691414,28080554.537210327,4039.931,3.97403e14,0.3003,4.76278e6,-2.38455e6,5.98443e-9
1521680280,24051841.28584335,28099078.08113684,4047.237,3.98317e14,0.0711,4.77150e6,-2.38618e6,5.98850e-9
1521680310,24063140.307685893,28117587.4429616,4054.447,3.97117e14,0.3722,4.76742e6,-2.38774e6,5.99241e-9
1521680340,24074520.675044194,28136082.35202037,4061.562,4.00625e14,0.5080,4.79143e6,-2.38923e6,5.99614e-9
1521680370,24085981.9798663,28154562.538964182,4068.581,4.00050e14,0.3636,4.79083e6,-2.39066e6,5.99970e-9
1521680400,24097523.812257443,28173027.735756274,4075.504,3.96525e14,0.5206,4.77239e6,-2.39201e6,6.00310e-9
1521680430,24109145.760499857,28191477.67564318,4082.332,3.97908e14,0.1738,4.78327e6,-2.39330e6,6.00632e-9
1521680460,24120847.411131397,28209912.0932318,4089.065,3.98037e14,0.1412,4.78649e6,-2.39453e6,6.00938e-9
1521680490,24132628.348934975,28228330.724405974,4095.702,3.96772e14,0.4587,4.78118e6,-2.39568e6,6.01227e-9
1521680520,24144488.156986963,28246733.306349125,4102.245,3.98971e14,0.0931,4.79659e6,-2.39678e6,6.01500e-9
1521680550,24156426.416691087,28265119.57754093,4108.693,3.97027e14,0.3948,4.78693e6,-2.39780e6,6.01756e-9
1521680580,24168442.707812175,28283489.27775386,4115.047,3.96850e14,0.4391,4.78778e6,-2.39876e6,6.01995e-9
1521680610,24180536.60850995,28301842.148049753,4121.306,3.99801e14,0.3011,4.80733e6,-2.39966e6,6.02219e-9
1521680640,24192707.695372645,28320177.930776257,4127.470,3.98370e14,0.0578,4.80037e6,-2.40049e6,6.02426e-9
1521680670,24204955.543450564,28338496.369563337,4133.541,3.98243e14,0.0897,4.80113e6,-2.40125e6,6.02617e-9
1521680700,24217279.726289574,28356797.20931974,4139.517,3.97743e14,0.2150,4.79952e6,-2.40196e6,6.02792e-9
1521680730,24229679.8159798,28375080.19624845,4145.400,3.96282e14,0.5816,4.79198e6,-2.40260e6,6.02951e-9
1521680760,24242155.383141816,28393345.077784188,4151.190,3.99660e14,0.2659,4.81350e6,-2.40317e6,6.03094e-9
1521680790,24254705.99700717,28411591.602648847,4156.886,4.00718e14,0.5311,4.82090e6,-2.40368e6,6.03221e-9
1521680820,24267331.225436307,28429819.52082887,4162.488,4.00906e14,0.5783,4.82293e6,-2.40414e6,6.03333e-9
1521680850,24280030.63495174,28448028.583571672,4167.998,3.98293e14,0.0771,4.80794e6,-2.40452e6,6.03429e-9
1521680880,24292803.790771026,28466218.543382168,4173.415,3.95135e14,0.8693,4.78953e6,-2.40485e6,6.03510e-9
1521680910,24305650.256839726,28484389.154019084,4178.739,3.99280e14,0.1705,4.81507e6,-2.40512e6,6.03575e-9
1521680940,24318569.59586422,28502540.17049141,4183.971,4.02066e14,0.8695,4.83229e6,-2.40532e6,6.03625e-9
1521680970,24331561.369344357,28520671.349054806,4189.110,3.99631e14,0.2586,4.81788e6,-2.40547e6,6.03659e-9
1521681000,24344625.13760603,28538782.447207876,4194.157,3.98311e14,0.0727,4.81007e6,-2.40555e6,6.03679e-9
1521681030,24357760.459822375,28556873.223676,4199.113,3.95923e14,0.6716,4.79570e6,-2.40557e6,6.03684e-9
1521681060,24370966.894080654,28574943.43844625,4203.977,3.96111e14,0.6245,4.79676e6,-2.40554e6,6.03674e-9
1521681090,24384243.9973796,28592992.85272498,4208.749,3.99046e14,0.1118,4.81428e6,-2.40545e6,6.03648e-9
1521681120,24397591.325672626,28611021.228946455,4213.430,3.98366e14,0.0589,4.80986e6,-2.40529e6,6.03609e-9
1521681150,24411008.433899548,28629028.330768943,4218.020,3.95715e14,0.7240,4.79343e6,-2.40508e6,6.03554e-9
1521681180,24424494.876018167,28647013.923070945,4222.519,3.95917e14,0.6732,4.79411e6,-2.40481e6,6.03485e-9
1521681210,24438050.205035772,28664977.77194711,4226.928,3.98995e14,0.0989,4.81203e6,-2.40449e6,6.03402e-9
1521681240,24451673.97304034,28682919.644704357,4231.246,3.98048e14,0.1386,4.80554e6,-2.40410e6,6.03304e-9
1521681270,24465365.731231686,28700839.309857924,4235.474,3.98167e14,0.1089,4.80537e6,-2.40366e6,6.03192e-9
1521681300,24479125.029952463,28718736.53712733,4239.612,3.99515e14,0.2294,4.81250e6,-2.40317e6,6.03066e-9
1521681330,24492951.418726128,28736611.097442076,4243.660,4.01417e14,0.7067,4.82286e6,-2.40261e6,6.02926e-9
1521681360,24506844.446265128,28754462.762907814,4247.618,4.01191e14,0.6500,4.82027e6,-2.40200e6,6.02772e-9
1521681390,24520803.660523985,28772291.306832127,4251.488,3.98728e14,0.0321,4.80409e6,-2.40134e6,6.02604e-9
1521681420,24534828.60872225,28790096.50371091,4255.268,3.97730e14,0.2183,4.79664e6,-2.40062e6,6.02422e-9
1521681450,24548918.837374676,28807878.129224375,4258.959,3.97255e14,0.3376,4.79222e6,-2.39985e6,6.02226e-9
1521681480,24563073.89232111,28825635.96023304,4262.562,3.97978e14,0.1562,4.79492e6,-2.39902e6,6.02017e-9
1521681510,24577293.31875629,28843369.774773717,4266.076,3.97959e14,0.1608,4.79304e6,-2.39814e6,6.01795e-9
1521681540,24591576.661259454,28861079.352055486,4269.503,3.97692e14,0.2278,4.78956e6,-2.39721e6,6.01559e-9
1521681570,24605923.463823684,28878764.472455624,4272.841,3.99423e14,0.2063,4.79799e6,-2.39622e6,6.01310e-9
1521681600,24620333.26988509,28896424.917515524,4276.092,4.00811e14,0.5545,4.80425e6,-2.39518e6,6.01048e-9
1521681630,24634805.62234756,28914060.469924696,4279.255,4.02661e14,1.0187,4.81317e6,-2.39409e6,6.00772e-9
1521681660,24649340.063624766,28931670.91355353,4282.331,4.02001e14,0.8532,4.80690e6,-2.39295e6,6.00484e-9
1521681690,24663936.135655366,28949256.03341229,4285.320,3.96899e14,0.4269,4.77387e6,-2.39175e6,6.00183e-9
1521681720,24678593.379935667,28966815.61565877,4288.222,3.98927e14,0.0820,4.78355e6,-2.39051e6,5.99869e-9
1521681750,24693311.337547794,28984349.447594173,4291.038,3.99127e14,0.1321,4.78215e6,-2.38921e6,5.99542e-9
1521681780,24708089.549187623,29001857.31765878,4293.768,3.97222e14,0.3459,4.76803e6,-2.38787e6,5.99202e-9
1521681810,24722927.555192504,29019339.015427828,4296.411,3.97873e14,0.1825,4.76914e6,-2.38647e6,5.98851e-9
1521681840,24737824.895568766,29036794.331607208,4298.969,3.96310e14,0.5745,4.75689e6,-2.38502e6,5.98486e-9
1521681870,24752781.11001898,29054223.05802924,4301.442,3.97345e14,0.3149,4.76009e6,-2.38353e6,5.98110e-9
1521681900,24767795.737969115,29071624.987648413,4303.829,3.97740e14,0.2159,4.75936e6,-2.38199e6,5.97721e-9
1521681930,24782868.318596467,29088999.9145537,4306.132,3.96899e14,0.4270,4.75115e6,-2.38040e6,5.97320e-9
1521681960,24797998.39085277,29106347.633913316,4308.349,3.99266e14,0.1670,4.76200e6,-2.37876e6,5.96907e-9
1521681990,24813185.493494395,29123667.94202166,4310.482,3.99379e14,0.1953,4.75929e6,-2.37707e6,5.96482e-9
1521682020,24828429.165107284,29140960.636278573,4312.531,3.97522e14,0.2706,4.74474e6,-2.37533e6,5.96045e-9
1521682050,24843728.944132995,29158225.515185233,4314.497,3.99158e14,0.1398,4.75092e6,-2.37355e6,5.95597e-9
1521682080,24859084.368894413,29175462.378340095,4316.378,3.99812e14,0.3040,4.75115e6,-2.37172e6,5.95137e-9
1521682110,24874494.9776214,29192671.026434675,4318.176,3.98452e14,0.0371,4.73931e6,-2.36985e6,5.94665e-9
1521682140,24889960.30847606,29209851.26124948,4319.891,4.00224e14,0.4073,4.74599e6,-2.36793e6,5.94182e-9
1521682170,24905479.89957783,29227002.885649838,4321.523,3.95588e14,0.7558,4.71452e6,-2.36597e6,5.93687e-9
1521682200,24921053.289028406,29244125.703581776,4323.072,3.92986e14,1.4085,4.69508e6,-2.36396e6,5.93181e-9
1521682230,24936680.014939666,29261219.520051092,4324.540,3.97912e14,0.1728,4.72018e6,-2.36190e6,5.92664e-9
1521682260,24952359.615448114,29278284.141170867,4325.925,3.99831e14,0.3086,4.72735e6,-2.35981e6,5.92136e-9
