Timestamp,R_A,R_B,Delta_H_km,GM,Error_Pct,Term_Time,Term_Kinetic,Term_Potential
1536711630,26508429.898261502,23396923.741562713,3111.506,3.98493e14,0.0270,-3.99789e6,1.99872e6,-5.01681e-9
1536711660,26489691.349141154,23393781.8021218,3095.910,3.94065e14,1.1380,-3.95906e6,1.99037e6,-4.99587e-9
1536711690,26470966.73327579,23390746.85884199,3080.220,3.96650e14,0.4893,-3.95515e6,1.98193e6,-4.97471e-9
1536711720,26452256.442326892,23387819.038588174,3064.437,3.99754e14,0.2894,-3.95352e6,1.97340e6,-4.95334e-9
1536711750,26433560.869277205,23384998.463833578,3048.562,4.02204e14,0.9041,-3.94837e6,1.96480e6,-4.93176e-9
1536711780,26414880.40842569,23382285.252645776,3032.595,3.99801e14,0.3013,-3.91912e6,1.95611e6,-4.90997e-9
1536711810,26396215.455382258,23379679.518673137,3016.536,3.95609e14,0.7506,-3.88105e6,1.94733e6,-4.88797e-9
1536711840,26377566.40706232,23377181.371131826,3000.385,3.95758e14,0.7130,-3.86413e6,1.93847e6,-4.86575e-9
1536711870,26358933.661681272,23374790.91479326,2984.143,3.97957e14,0.1615,-3.85696e6,1.92953e6,-4.84333e-9
1536711900,26340317.61874869,23372508.249972086,2967.809,4.03264e14,1.1700,-3.86451e6,1.92050e6,-4.82070e-9
1536711930,26321718.679053195,23370333.472505633,2951.385,3.98897e14,0.0743,-3.82524e6,1.91139e6,-4.79785e-9
1536711960,26303137.244685203,23368266.67377069,2934.871,3.99761e14,0.2911,-3.81097e6,1.90220e6,-4.77480e-9
1536711990,26284573.719001554,23366307.940645166,2918.266,4.05659e14,1.7707,-3.82042e6,1.89292e6,-4.75153e-9
1536712020,26266028.506628547,23364457.355506934,2901.571,3.96946e14,0.4150,-3.76034e6,1.88356e6,-4.72806e-9
1536712050,26247502.01345521,23362714.99622434,2884.787,3.95451e14,0.7902,-3.73447e6,1.87411e6,-4.70438e-9
1536712080,26228994.646626454,23361080.93614706,2867.914,3.95623e14,0.7469,-3.71630e6,1.86459e6,-4.68049e-9
1536712110,26210506.814536083,23359555.244097617,2850.952,3.91725e14,1.7249,-3.67900e6,1.85498e6,-4.65640e-9
1536712140,26192038.926819492,23358137.984363273,2833.901,3.98269e14,0.0831,-3.69011e6,1.84529e6,-4.63209e-9
1536712170,26173591.394346267,23356829.216688544,2816.762,4.00159e14,0.3910,-3.67928e6,1.83551e6,-4.60758e-9
1536712200,26155164.629212625,23355628.996268194,2799.536,3.98229e14,0.0932,-3.65069e6,1.82566e6,-4.58286e-9
1536712230,26136759.044724572,23354537.373738978,2782.222,3.92373e14,1.5623,-3.60413e6,1.81572e6,-4.55794e-9
1536712260,26118375.05541735,23353554.395179123,2764.821,3.89499e14,2.2833,-3.57123e6,1.80570e6,-4.53281e-9
1536712290,26100013.077020086,23352680.10209743,2747.333,3.95961e14,0.6622,-3.58039e6,1.79560e6,-4.50748e-9
1536712320,26081673.526456006,23351914.53143015,2729.759,3.96470e14,0.5345,-3.56237e6,1.78542e6,-4.48194e-9
1536712350,26063356.821833793,23351257.71553661,2712.099,3.95001e14,0.9030,-3.53536e6,1.77515e6,-4.45620e-9
1536712380,26045063.382438745,23350709.68219535,2694.354,3.95436e14,0.7940,-3.51669e6,1.76481e6,-4.43026e-9
1536712410,26026793.62872374,23350270.45460088,2676.523,3.96875e14,0.4329,-3.50227e6,1.75439e6,-4.40411e-9
1536712440,26008547.982299957,23349940.051360857,2658.608,3.99933e14,0.3342,-3.49469e6,1.74388e6,-4.37776e-9
1536712470,25990326.865927476,23349718.48649393,2640.608,4.02628e14,1.0105,-3.48522e6,1.73330e6,-4.35122e-9
1536712500,25972130.703505594,23349605.769428033,2622.525,3.98187e14,0.1037,-3.44458e6,1.72263e6,-4.32447e-9
1536712530,25953959.920081776,23349601.905010514,2604.358,3.98082e14,0.1300,-3.42265e6,1.71189e6,-4.29752e-9
1536712560,25935814.94178422,23349706.893472847,2586.108,3.98488e14,0.0282,-3.40275e6,1.70106e6,-4.27037e-9
1536712590,25917696.195868816,23349920.73046545,2567.775,4.01967e14,0.8445,-3.39571e6,1.69016e6,-4.24302e-9
1536712620,25899604.110690482,23350243.407046974,2549.361,3.99443e14,0.2114,-3.36302e6,1.67918e6,-4.21548e-9
1536712650,25881539.11569272,23350674.90968545,2530.864,3.98063e14,0.1349,-3.33510e6,1.66812e6,-4.18774e-9
1536712680,25863501.641396973,23351215.220259894,2512.286,4.01619e14,0.7573,-3.32764e6,1.65698e6,-4.15980e-9
1536712710,25845492.119391825,23351864.316062573,2493.628,3.97200e14,0.3513,-3.28687e6,1.64577e6,-4.13167e-9
1536712740,25827510.9823219,23352622.169801656,2474.889,3.97780e14,0.2059,-3.26670e6,1.63448e6,-4.10334e-9
1536712770,25809558.663876675,23353488.749604527,2456.070,3.96905e14,0.4254,-3.24042e6,1.62311e6,-4.07482e-9
1536712800,25791635.59877899,23354464.019021522,2437.172,4.02599e14,1.0033,-3.24062e6,1.61166e6,-4.04611e-9
1536712830,25773742.222758327,23355547.93701164,2418.194,4.04994e14,1.6040,-3.22708e6,1.60014e6,-4.01720e-9
1536712860,25755878.972585138,23356740.458004855,2399.139,3.99089e14,0.1225,-3.18015e6,1.58854e6,-3.98811e-9
1536712890,25738046.286012754,23358041.53184972,2380.005,3.97505e14,0.2749,-3.15052e6,1.57687e6,-3.95882e-9
1536712920,25720244.60177973,23359451.10383778,2360.793,3.93686e14,1.2330,-3.11204e6,1.56512e6,-3.92935e-9
1536712950,25702474.35959714,23360969.11470987,2341.505,3.93546e14,1.2681,-3.08800e6,1.55329e6,-3.89968e-9
1536712980,25684736.000135656,23362595.50066287,2322.140,3.97066e14,0.3851,-3.07797e6,1.54139e6,-3.86983e-9
1536713010,25667029.96501247,23364330.193357047,2302.700,3.97722e14,0.2204,-3.05659e6,1.52942e6,-3.83980e-9
1536713040,25649356.696777824,23366173.119923864,2283.184,4.01050e14,0.6146,-3.04521e6,1.51738e6,-3.80958e-9
1536713070,25631716.6389014,23368124.202974338,2263.592,4.01598e14,0.7520,-3.02296e6,1.50526e6,-3.77917e-9
1536713100,25614110.235758495,23370183.360607944,2243.927,3.99601e14,0.2511,-2.99100e6,1.49306e6,-3.74858e-9
1536713130,25596537.93261937,23372350.506444518,2224.187,3.93265e14,1.3387,-2.94289e6,1.48080e6,-3.71781e-9
1536713160,25579000.175624367,23374625.54956471,2204.375,3.94980e14,0.9084,-2.92470e6,1.46846e6,-3.68686e-9
1536713190,25561497.411779754,23377008.394590236,2184.489,4.00530e14,0.4841,-2.92029e6,1.45606e6,-3.65573e-9
1536713220,25544030.088939596,23379498.941672444,2164.531,3.99150e14,0.1379,-2.89027e6,1.44358e6,-3.62443e-9
1536713250,25526598.65579084,23382097.086503893,2144.502,4.04980e14,1.6004,-2.88610e6,1.43103e6,-3.59294e-9
1536713280,25509203.561838012,23384802.720330533,2124.401,4.04086e14,1.3763,-2.85747e6,1.41841e6,-3.56128e-9
1536713310,25491845.257387828,23387615.72996435,2104.230,3.96323e14,0.5714,-2.80452e6,1.40572e6,-3.52944e-9
1536713340,25474524.193533476,23390535.99779653,2083.988,3.95471e14,0.7852,-2.77609e6,1.39296e6,-3.49743e-9
1536713370,25457240.822138734,23393563.401811004,2063.677,3.96323e14,0.5713,-2.75349e6,1.38014e6,-3.46525e-9
1536713400,25439995.595821854,23396697.81559862,2043.298,3.97498e14,0.2767,-2.73181e6,1.36724e6,-3.43289e-9
1536713430,25422788.967947148,23399939.10834371,2022.850,3.94135e14,1.1203,-2.69448e6,1.35428e6,-3.40037e-9
1536713460,25405621.392583814,23403287.144925587,2002.334,3.93406e14,1.3031,-2.66611e6,1.34125e6,-3.36767e-9
1536718770,23403528.079611428,25404550.613187816,2001.023,3.91526e14,1.7748,2.65855e6,-1.34084e6,3.36557e-9
1536718800,23400172.545922685,25421716.853368416,2021.544,3.94188e14,1.1070,2.69343e6,-1.35387e6,3.39828e-9
1536718830,23396923.741562713,25438922.180481102,2041.998,3.98318e14,0.0708,2.73339e6,-1.36683e6,3.43082e-9
1536718860,23393781.8021218,25456166.140278865,2062.384,3.92989e14,1.4078,2.74072e6,-1.37972e6,3.46319e-9
1536718890,23390746.85884199,25473448.27924071,2082.701,3.92031e14,1.6483,2.76284e6,-1.39255e6,3.49539e-9
1536718920,23387819.038588174,25490768.144583255,2102.949,3.96741e14,0.4664,2.80477e6,-1.40530e6,3.52741e-9
1536718950,23384998.463833578,25508125.284277223,2123.127,4.01098e14,0.6266,2.84560e6,-1.41799e6,3.55926e-9
1536718980,23382285.252645776,25525519.247063637,2143.234,4.02195e14,0.9018,2.87486e6,-1.43061e6,3.59094e-9
1536719010,23379679.518673137,25542949.58246987,2163.270,4.01743e14,0.7884,2.89844e6,-1.44315e6,3.62244e-9
1536719040,23377181.371131826,25560415.84082534,2183.234,3.99966e14,0.3427,2.91701e6,-1.45563e6,3.65376e-9
1536719070,23374790.91479326,25577917.573276997,2203.127,3.99001e14,0.1004,2.93832e6,-1.46804e6,3.68491e-9
1536719100,23372508.249972086,25595454.33180461,2222.946,4.02457e14,0.9674,2.97585e6,-1.48037e6,3.71587e-9
1536719130,23370333.472505633,25613025.669212397,2242.692,3.99219e14,0.1552,2.98837e6,-1.49263e6,3.74666e-9
1536719160,23368266.67377069,25630631.139215715,2262.364,4.00170e14,0.3938,3.01637e6,-1.50482e6,3.77726e-9
1536719190,23366307.940645166,25648270.29638356,2281.962,4.04041e14,1.3649,3.05540e6,-1.51694e6,3.80768e-9
1536719220,23364457.355506934,25665942.696175933,2301.485,3.93460e14,1.2895,3.03905e6,-1.52898e6,3.83791e-9
1536719250,23362714.99622434,25683647.89495772,2320.933,3.88997e14,2.4094,3.04558e6,-1.54095e6,3.86797e-9
1536719280,23361080.93614706,25701385.45001235,2340.305,3.89063e14,2.3928,3.06935e6,-1.55285e6,3.89783e-9
1536719310,23359555.244097617,25719154.919555202,2359.600,3.91301e14,1.8312,3.10151e6,-1.56467e6,3.92751e-9
1536719340,23358137.984363273,25736955.862746794,2378.818,4.01562e14,0.7429,3.16540e6,-1.57642e6,3.95700e-9
1536719370,23356829.216688544,25754787.83970575,2397.959,4.04023e14,1.3605,3.19865e6,-1.58809e6,3.98630e-9
1536719400,23355628.996268194,25772650.411521606,2417.021,3.99112e14,0.1284,3.20228e6,-1.59969e6,4.01541e-9
1536719430,23354537.373738978,25790543.140300695,2436.006,3.90634e14,1.9985,3.19106e6,-1.61121e6,4.04433e-9
1536719460,23353554.395179123,25808465.589075632,2454.911,3.88094e14,2.6359,3.20338e6,-1.62265e6,4.07306e-9
1536719490,23352680.10209743,25826417.321920678,2473.737,3.99952e14,0.3391,3.27446e6,-1.63402e6,4.10159e-9
1536719520,23351914.53143015,25844397.90393047,2492.483,3.99014e14,0.1038,3.29321e6,-1.64531e6,4.12994e-9
1536719550,23351257.71553661,25862406.90123208,2511.149,3.92959e14,1.4154,3.29048e6,-1.65652e6,4.15808e-9
1536719580,23350709.68219535,25880443.88099675,2529.734,3.94538e14,1.0191,3.31921e6,-1.66766e6,4.18604e-9
1536719610,23350270.45460088,25898508.411451526,2548.238,3.97878e14,0.1813,3.35529e6,-1.67871e6,4.21379e-9
1536719640,23349940.051360857,25916600.06189056,2566.660,3.98991e14,0.0979,3.38195e6,-1.68969e6,4.24135e-9
1536719670,23349718.48649393,25934718.402686346,2585.000,4.00290e14,0.4238,3.40932e6,-1.70059e6,4.26872e-9
1536719700,23349605.769428033,25952863.005300555,2603.257,3.96178e14,0.6078,3.41335e6,-1.71142e6,4.29588e-9
1536719730,23349601.905010514,25971033.442261197,2621.432,3.97477e14,0.2818,3.44039e6,-1.72216e6,4.32285e-9
1536719760,23349706.893472847,25989229.287276905,2639.522,4.03186e14,1.1505,3.48653e6,-1.73282e6,4.34961e-9
1536719790,23349920.73046545,26007450.11514305,2657.529,3.98892e14,0.0733,3.48903e6,-1.74341e6,4.37618e-9
1536719820,23350243.407046974,26025695.50178525,2675.452,3.92013e14,1.6526,3.47976e6,-1.75391e6,4.40254e-9
1536719850,23350674.90968545,26043965.024269044,2693.290,3.99817e14,0.3052,3.53500e6,-1.76433e6,4.42870e-9
1536719880,23351215.220259894,26062258.26080928,2711.043,4.05354e14,1.6942,3.58039e6,-1.77467e6,4.45466e-9
1536719910,23351864.316062573,26080574.79077929,2728.710,3.99583e14,0.2465,3.57524e6,-1.78494e6,4.48042e-9
1536719940,23352622.169801656,26098914.194719896,2746.292,4.02010e14,0.8553,3.60656e6,-1.79512e6,4.50597e-9
1536719970,23353488.749604527,26117276.054348294,2763.787,4.01549e14,0.7398,3.62476e6,-1.80522e6,4.53132e-9
1536720000,23354464.019021522,26135659.952566575,2781.196,3.99342e14,0.1861,3.63482e6,-1.81523e6,4.55647e-9
1536720030,23355547.93701164,26154065.473501906,2798.518,3.99285e14,0.1716,3.65445e6,-1.82517e6,4.58141e-9
1536720060,23356740.458004855,26172492.202417027,2815.752,3.99205e14,0.1516,3.67382e6,-1.83502e6,4.60614e-9
1536720090,23358041.53184972,26190939.725816492,2832.898,3.98291e14,0.0776,3.68915e6,-1.84480e6,4.63067e-9
1536720120,23359451.10383778,26209407.631422967,2849.957,3.93712e14,1.2265,3.68721e6,-1.85449e6,4.65499e-9
1536720150,23360969.11470987,26227895.508185215,2866.926,3.95294e14,0.8294,3.71371e6,-1.86409e6,4.67910e-9
1536720180,23362595.50066287,26246402.946285862,2883.807,3.99326e14,0.1820,3.75165e6,-1.87362e6,4.70300e-9
1536720210,23364330.193357047,26264929.537149016,2900.599,3.99222e14,0.1560,3.77006e6,-1.88306e6,4.72670e-9
1536720240,23366173.119923864,26283474.873447627,2917.302,4.00125e14,0.3826,3.79309e6,-1.89242e6,4.75019e-9
1536720270,23368124.202974338,26302038.549110767,2933.914,3.99050e14,0.1127,3.80655e6,-1.90169e6,4.77347e-9
1536720300,23370183.360607944,26320620.15933058,2950.437,3.97134e14,0.3678,3.81576e6,-1.91089e6,4.79654e-9
1536720330,23372350.506444518,26339219.300538156,2966.869,3.97101e14,0.3761,3.83379e6,-1.92000e6,4.81940e-9
1536720360,23374625.54956471,26357835.570505936,2983.210,3.97397e14,0.3019,3.85324e6,-1.92902e6,4.84205e-9
1536720390,23377008.394590236,26376468.568258073,2999.460,3.99190e14,0.1478,3.87982e6,-1.93796e6,4.86449e-9
1536720420,23379498.941672444,26395117.894107573,3015.619,4.01395e14,0.7010,3.90833e6,-1.94682e6,4.88672e-9
1536720450,23382097.086503893,26413783.149662215,3031.686,4.01822e14,0.8083,3.92804e6,-1.95560e6,4.90874e-9
1536720480,23384802.720330533,26432463.937830217,3047.661,4.04759e14,1.5450,3.95997e6,-1.96429e6,4.93055e-9
1536720510,23387615.72996435,26451159.862825785,3063.544,3.99999e14,0.3508,3.95374e6,-1.97289e6,4.95215e-9
1536720540,23390535.99779653,26469870.530174434,3079.335,3.97219e14,0.3465,3.95700e6,-1.98141e6,4.97353e-9
1536720570,23393563.401811004,26488595.54671825,3095.032,3.97015e14,0.3977,3.97283e6,-1.98985e6,4.99471e-9
1536720600,23396697.81559862,26507334.52062091,3110.637,3.94526e14,1.0222,3.97701e6,-1.99821e6,5.01567e-9
1536720630,23399939.10834371,26526087.06140201,3126.148,3.94692e14,0.9805,3.99431e6,-2.00647e6,5.03642e-9
1536720660,23403287.144925587,26544852.77985115,3141.566,3.97371e14,0.3084,4.02415e6,-2.01466e6,5.05695e-9
1536720690,23406741.7858472,26563631.288123395,3156.890,3.95500e14,0.7778,4.03082e6,-2.02276e6,5.07728e-9
1536720720,23410302.887279026,26582422.199714616,3172.119,3.95689e14,0.7304,4.04776e6,-2.03077e6,5.09739e-9
1536720750,23413970.301075373,26601225.129465986,3187.255,3.97700e14,0.2260,4.07385e6,-2.03870e6,5.11729e-9
1536720780,23417743.87479103,26620039.69356849,3202.296,3.99884e14,0.3221,4.10075e6,-2.04655e6,5.13698e-9
1536720810,23421623.45169845,26638865.509567097,3217.242,3.99755e14,0.2896,4.11563e6,-2.05431e6,5.15645e-9
1536720840,23425608.870805435,26657702.196364988,3232.093,3.96246e14,0.5907,4.11284e6,-2.06199e6,5.17571e-9
1536720870,23429699.966873154,26676549.374227468,3246.849,3.95839e14,0.6927,4.12587e6,-2.06958e6,5.19476e-9
1536720900,23433896.570434753,26695406.664785855,3261.510,3.88997e14,2.4094,4.10516e6,-2.07709e6,5.21360e-9
1536720930,23438198.507845934,26714273.691017207,3276.075,3.91553e14,1.7681,4.13320e6,-2.08451e6,5.23222e-9
1536720960,23442605.60120688,26733150.07732146,3290.544,4.01751e14,0.7903,4.20130e6,-2.09185e6,5.25063e-9
1536720990,23447117.66848026,26752035.44945134,3304.918,4.01841e14,0.8131,4.21634e6,-2.09910e6,5.26883e-9
1536721020,23451734.52347998,26770929.434539054,3319.195,3.99119e14,0.1300,4.21634e6,-2.10627e6,5.28682e-9
1536721050,23456455.975892246,26789831.661099255,3333.376,3.95762e14,0.7122,4.21271e6,-2.11336e6,5.30459e-9
1536721080,23461281.83129701,26808741.759031754,3347.460,3.95576e14,0.7587,4.22567e6,-2.12036e6,5.32215e-9
1536721110,23466211.89118982,26827659.35962419,3361.447,3.96099e14,0.6276,4.24224e6,-2.12727e6,5.33950e-9
1536721140,23471245.953004137,26846584.09555439,3375.338,3.98548e14,0.0133,4.26898e6,-2.13410e6,5.35664e-9
1536721170,23476383.81013393,26865515.60089277,3389.132,3.98851e14,0.0628,4.28410e6,-2.14085e6,5.37356e-9
1536721200,23481625.251956765,26884453.5111045,3402.828,3.97123e14,0.3705,4.28812e6,-2.14751e6,5.39027e-9
1536721230,23486970.06382929,26903397.463067874,3416.427,3.97798e14,0.2013,4.30489e6,-2.15409e6,5.40677e-9
1536721260,23492418.02719748,26922347.09502629,3429.929,3.99045e14,0.1116,4.32463e6,-2.16058e6,5.42306e-9
1536721290,23497968.919533767,26941302.0466397,3443.333,4.03571e14,1.2469,4.36207e6,-2.16699e6,5.43914e-9
1536721320,23503622.514389627,26960261.958970554,3456.639,4.02504e14,0.9793,4.36898e6,-2.17332e6,5.45501e-9
1536721350,23509378.581420228,26979226.474485442,3469.848,3.95852e14,0.6896,4.34513e6,-2.17956e6,5.47066e-9
1536721380,23515236.886409473,26998195.237056706,3482.958,3.96140e14,0.6173,4.35898e6,-2.18572e6,5.48611e-9
1536721410,23521197.191295363,27017167.891964003,3495.971,3.97956e14,0.1616,4.38109e6,-2.19179e6,5.50134e-9
1536721440,23527259.25419573,27036144.085895654,3508.885,3.95462e14,0.7874,4.37929e6,-2.19778e6,5.51637e-9
1536721470,23533422.82943431,27055123.466949955,3521.701,4.00775e14,0.5455,4.42045e6,-2.20369e6,5.53118e-9
1536721500,23539687.66756712,27074105.684636347,3534.418,3.99644e14,0.2619,4.42585e6,-2.20951e6,5.54579e-9
