Timestamp,R_A,R_B,Delta_H_km,GM,Error_Pct,Term_Time,Term_Kinetic,Term_Potential
1529540430,25928821.588231154,23340377.363396045,2588.444,3.94699e14,0.9787,-3.39198e6,1.70381e6,-4.27709e-9
1529540460,25910667.380242597,23340617.463494696,2570.050,3.98885e14,0.0715,-3.38798e6,1.69286e6,-4.24963e-9
1529540490,25892539.933783323,23340966.71377386,2551.573,4.04946e14,1.5920,-3.39150e6,1.68183e6,-4.22196e-9
1529540520,25874439.679689713,23341425.099581335,2533.015,3.99580e14,0.2457,-3.34661e6,1.67073e6,-4.19411e-9
1529540550,25856367.049882226,23341992.601654276,2514.374,3.98873e14,0.0685,-3.32127e6,1.65954e6,-4.16605e-9
1529540580,25838322.47735455,23342669.196121443,2495.653,4.02791e14,1.0513,-3.31494e6,1.64828e6,-4.13780e-9
1529540610,25820306.396162424,23343454.85450587,2476.852,4.03077e14,1.1231,-3.29332e6,1.63693e6,-4.10935e-9
1529540640,25802319.241412316,23344349.543728184,2457.970,3.94760e14,0.9636,-3.23642e6,1.62552e6,-4.08071e-9
1529540670,25784361.449249838,23345353.226110365,2439.008,3.96103e14,0.6266,-3.21898e6,1.61402e6,-4.05188e-9
1529540700,25766433.456848044,23346465.859380063,2419.968,3.98883e14,0.0708,-3.20709e6,1.60245e6,-4.02285e-9
1529540730,25748535.702384885,23347687.396691315,2400.848,3.96268e14,0.5850,-3.17335e6,1.59080e6,-3.99363e-9
1529540760,25730668.62506332,23349017.78658135,2381.651,3.97613e14,0.2476,-3.15530e6,1.57908e6,-3.96423e-9
1529540790,25712832.665066566,23350456.973025072,2362.376,3.94768e14,0.9616,-3.12054e6,1.56728e6,-3.93463e-9
1529540820,25695028.263555832,23352004.895426013,2343.023,3.93344e14,1.3188,-3.09135e6,1.55540e6,-3.90484e-9
1529540850,25677255.86265732,23353661.488623407,2323.594,3.96529e14,0.5198,-3.07995e6,1.54345e6,-3.87487e-9
1529540880,25659515.90544904,23355426.682899892,2304.089,3.95045e14,0.8920,-3.05026e6,1.53143e6,-3.84471e-9
1529540910,25641808.835947372,23357300.403989673,2284.508,3.99432e14,0.2087,-3.04291e6,1.51933e6,-3.81436e-9
1529540940,25624135.09909341,23359282.573087253,2264.853,4.02148e14,0.8900,-3.02882e6,1.50716e6,-3.78383e-9
1529540970,25606495.140739016,23361373.106856592,2245.122,3.95373e14,0.8097,-2.97879e6,1.49491e6,-3.75311e-9
1529541000,25588889.407632742,23363571.917440936,2225.317,4.05521e14,1.7361,-2.99203e6,1.48260e6,-3.72221e-9
1529541030,25571318.347402308,23365878.91244926,2205.439,4.04825e14,1.5617,-2.96447e6,1.47021e6,-3.69113e-9
1529541060,25553782.408549704,23368293.99504014,2185.488,3.92229e14,1.5985,-2.89326e6,1.45775e6,-3.65988e-9
1529541090,25536282.040426537,23370817.06385985,2165.465,3.94288e14,1.0819,-2.87587e6,1.44522e6,-3.62844e-9
1529541120,25518817.693222187,23373448.01307755,2145.370,3.96958e14,0.4121,-2.86040e6,1.43261e6,-3.59682e-9
1529541150,25501389.817948382,23376186.73239747,2125.203,4.01028e14,0.6090,-2.84962e6,1.41994e6,-3.56503e-9
1529541180,25483998.866423827,23379033.107071422,2104.966,3.91151e14,1.8690,-2.78916e6,1.40720e6,-3.53306e-9
1529541210,25466645.29125826,23381987.017911993,2084.658,3.86744e14,2.9744,-2.74834e6,1.39439e6,-3.50092e-9
1529541240,25449329.545836575,23385048.341306083,2064.281,3.97033e14,0.3932,-2.75865e6,1.38150e6,-3.46860e-9
1529541270,25432052.08430257,23388216.949229058,2043.835,4.04940e14,1.5904,-2.75997e6,1.36855e6,-3.43611e-9
