#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	02/09/2022	17:18:18.681	4.62878703E-1	-6.30000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
2	02/09/2022	17:18:20.064	4.55975789E-1	-6.29000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
3	02/09/2022	17:18:21.476	5.18869002E+0	-6.30000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
4	02/09/2022	17:18:23.014	5.05830165E+0	-6.31000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
5	02/09/2022	17:18:24.394	3.52968979E+0	-6.30000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
6	02/09/2022	17:18:25.980	4.37031126E+0	-6.31000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
7	02/09/2022	17:18:27.361	5.26462206E+0	-6.30000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
8	02/09/2022	17:18:28.755	3.78126264E+0	-6.31000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
9	02/09/2022	17:18:30.256	5.34132110E+0	-6.31000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
10	02/09/2022	17:18:31.649	5.20786477E+0	-6.30000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
11	02/09/2022	17:18:33.156	8.51359337E-2	-6.29000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
12	02/09/2022	17:18:34.605	5.71407843E-2	-6.30000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
13	02/09/2022	17:18:35.989	6.31233094E-1	-6.29000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
14	02/09/2022	17:18:37.549	2.01411677E+0	-6.30000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
15	02/09/2022	17:18:38.949	5.24774828E+0	-6.30000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
16	02/09/2022	17:18:40.413	5.08744728E+0	-6.30000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
17	02/09/2022	17:18:41.910	3.37284026E+0	-6.30000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
18	02/09/2022	17:18:43.311	4.14443259E+0	-6.31000000E+2	2.00000000E+0	-9.80583256E+0	7.15880600E+6
