#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	02/09/2022	16:33:38.263	1.60914585E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
2	02/09/2022	16:33:39.772	2.95291302E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
3	02/09/2022	16:33:41.170	4.15900541E+0	-6.31000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
4	02/09/2022	16:33:42.652	4.91525794E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
5	02/09/2022	16:33:44.169	3.87215100E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
6	02/09/2022	16:33:45.556	5.12924826E+0	-6.31000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
7	02/09/2022	16:33:47.076	5.34899101E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
8	02/09/2022	16:33:48.447	6.16123383E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
9	02/09/2022	16:33:49.927	4.97086474E+0	-6.31000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
10	02/09/2022	16:33:51.431	5.48781627E+0	-6.31000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
11	02/09/2022	16:33:52.834	4.68784529E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
12	02/09/2022	16:33:54.232	3.10937906E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
13	02/09/2022	16:33:55.664	3.80235488E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
14	02/09/2022	16:33:57.070	6.21875811E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
15	02/09/2022	16:33:58.574	4.96166086E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
16	02/09/2022	16:33:59.964	4.99732591E+0	-6.31000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
17	02/09/2022	16:34:01.401	4.73079675E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
18	02/09/2022	16:34:02.912	5.90812700E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
19	02/09/2022	16:34:04.312	1.07378655E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
20	02/09/2022	16:34:05.769	5.57410269E+0	-6.31000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
21	02/09/2022	16:34:07.153	5.98904449E+0	-6.30000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
22	02/09/2022	16:34:08.553	5.35435994E+0	-6.31000000E+2	2.00000000E+0	-9.80591184E+0	7.15992900E+6
