#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
2	15/03/2023	16:22:08.551	0.00000000E+0	-6.28318531E+0	5.00000000E+0	2.72665085E-1	-2.51600000E+3	3.14151298E-1
4	15/03/2023	16:22:11.565	0.00000000E+0	-6.17849112E+0	5.00000000E+0	3.79583546E+0	-2.47600000E+3	6.65301809E-1
6	15/03/2023	16:22:14.507	0.00000000E+0	-6.07379693E+0	5.00000000E+0	1.13514578E+0	-2.46500000E+3	5.83935730E-1
8	15/03/2023	16:22:17.439	0.00000000E+0	-5.96910274E+0	5.00000000E+0	6.11483092E+0	-2.48800000E+3	6.23628471E-1
10	15/03/2023	16:22:20.498	0.00000000E+0	-5.86440855E+0	5.00000000E+0	5.56566579E+0	-2.49700000E+3	4.24417133E-1
12	15/03/2023	16:22:23.551	0.00000000E+0	-5.75971436E+0	5.00000000E+0	5.17718516E+0	-2.51000000E+3	6.18825688E-1
14	15/03/2023	16:22:26.535	0.00000000E+0	-5.65502017E+0	5.00000000E+0	3.80657333E+0	-2.49900000E+3	6.60341391E-1
16	15/03/2023	16:22:29.542	0.00000000E+0	-5.55032599E+0	5.00000000E+0	2.36578187E+0	-2.48100000E+3	5.04397641E-1
18	15/03/2023	16:22:32.577	0.00000000E+0	-5.44524830E+0	5.00000000E+0	4.20118988E+0	-2.47700000E+3	4.61937917E-1
20	15/03/2023	16:22:35.591	0.00000000E+0	-5.34055411E+0	5.00000000E+0	3.08713634E-1	-2.50800000E+3	3.61283990E-1
22	15/03/2023	16:22:38.582	0.00000000E+0	-5.23585992E+0	5.00000000E+0	2.46855858E+0	-2.50500000E+3	6.40293363E-1
24	15/03/2023	16:22:41.545	0.00000000E+0	-5.13116574E+0	5.00000000E+0	3.69075778E+0	-2.47000000E+3	3.06938094E-1
26	15/03/2023	16:22:44.490	0.00000000E+0	-5.02647155E+0	5.00000000E+0	5.80650078E+0	-2.47500000E+3	6.15354326E-1
28	15/03/2023	16:22:47.432	0.00000000E+0	-4.92177736E+0	5.00000000E+0	3.80312187E+0	-2.50600000E+3	3.24537317E-1
30	15/03/2023	16:22:50.342	0.00000000E+0	-4.81708317E+0	5.00000000E+0	4.02056365E+0	-2.52000000E+3	3.69418788E-1
32	15/03/2023	16:22:53.371	0.00000000E+0	-4.71238898E+0	5.00000000E+0	5.28686479E+0	-2.49000000E+3	6.29559980E-1
34	15/03/2023	16:22:56.350	0.00000000E+0	-4.60769479E+0	5.00000000E+0	5.33211722E+0	-2.49600000E+3	6.41651141E-1
36	15/03/2023	16:22:59.395	0.00000000E+0	-4.50300060E+0	5.00000000E+0	4.29476271E+0	-2.53500000E+3	3.67820231E-1
38	15/03/2023	16:23:02.384	0.00000000E+0	-4.39830641E+0	5.00000000E+0	4.82513657E+0	-2.50600000E+3	6.12275424E-1
