#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	15/03/2023	16:22:07.000	2.57517025E+0	2.51500000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
2	15/03/2023	16:22:08.551	2.72665085E-1	-2.51600000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
3	15/03/2023	16:22:10.038	1.83809248E+0	2.51600000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
4	15/03/2023	16:22:11.565	3.79583546E+0	-2.47600000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
5	15/03/2023	16:22:13.028	1.38326718E+0	2.51000000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
6	15/03/2023	16:22:14.507	1.13514578E+0	-2.46500000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
7	15/03/2023	16:22:15.940	2.46549062E+0	2.51600000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
8	15/03/2023	16:22:17.439	6.11483092E+0	-2.48800000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
9	15/03/2023	16:22:18.940	4.86617055E+0	2.50000000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
10	15/03/2023	16:22:20.498	5.56566579E+0	-2.49700000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
11	15/03/2023	16:22:21.995	1.08145646E-1	2.47300000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
12	15/03/2023	16:22:23.551	5.17718516E+0	-2.51000000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
13	15/03/2023	16:22:25.052	3.38511210E+0	2.45700000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
14	15/03/2023	16:22:26.535	3.80657333E+0	-2.49900000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
15	15/03/2023	16:22:28.033	2.32014594E+0	2.48400000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
16	15/03/2023	16:22:29.542	2.36578187E+0	-2.48100000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
17	15/03/2023	16:22:31.049	4.21729668E+0	2.51400000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
18	15/03/2023	16:22:32.577	4.20118988E+0	-2.47700000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
19	15/03/2023	16:22:34.090	3.74291312E-1	2.49000000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
20	15/03/2023	16:22:35.591	3.08713634E-1	-2.50800000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
21	15/03/2023	16:22:37.077	2.05016532E+0	2.46300000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
22	15/03/2023	16:22:38.582	2.46855858E+0	-2.50500000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
23	15/03/2023	16:22:40.068	5.81186971E+0	2.48900000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
24	15/03/2023	16:22:41.545	3.69075778E+0	-2.47000000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
25	15/03/2023	16:22:43.025	8.10325351E-1	2.51000000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
26	15/03/2023	16:22:44.490	5.80650078E+0	-2.47500000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
27	15/03/2023	16:22:45.965	3.09864119E-1	2.48900000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
28	15/03/2023	16:22:47.432	3.80312187E+0	-2.50600000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
29	15/03/2023	16:22:48.881	3.38051016E+0	2.45800000E+3	2.00000000E+0	-9.80622929E+0	7.16632100E+6
