Timestamp,R_A,R_B,Delta_H_km,GM,Error_Pct,Term_Time,Term_Kinetic,Term_Potential
1521246030,28744693.886465676,24501199.341102354,4243.495,3.97271e14,0.3336,-4.79551e6,2.40183e6,-6.02530e-9
1521246060,28726838.044887282,24487347.12735065,4239.491,3.93133e14,1.3716,-4.77173e6,2.40241e6,-6.02676e-9
1521246090,28708959.450655483,24473561.73089288,4235.398,4.03067e14,1.1205,-4.83265e6,2.40293e6,-6.02809e-9
1521246120,28691058.33220438,24459843.60215222,4231.215,3.96172e14,0.6092,-4.79202e6,2.40339e6,-6.02927e-9
1521246150,28673134.91916462,24446193.190743152,4226.942,3.95738e14,0.7181,-4.79023e6,2.40380e6,-6.03031e-9
1521246180,28655189.44236734,24432610.945440933,4222.578,4.02552e14,0.9912,-4.83203e6,2.40415e6,-6.03121e-9
1521246210,28637222.133848168,24419097.314150885,4218.125,3.98022e14,0.1451,-4.80530e6,2.40445e6,-6.03197e-9
1521246240,28619233.22685107,24405652.743877374,4213.580,4.00292e14,0.4244,-4.81947e6,2.40468e6,-6.03258e-9
1521246270,28601222.95583228,24392277.680692792,4208.945,3.96461e14,0.5367,-4.79673e6,2.40486e6,-6.03304e-9
1521246300,28583191.556464206,24378972.56970623,4204.219,3.95390e14,0.8055,-4.79051e6,2.40498e6,-6.03336e-9
1521246330,28565139.265649095,24365737.855019208,4199.401,4.02724e14,1.0345,-4.83489e6,2.40504e6,-6.03353e-9
1521246360,28547066.321492646,24352573.979733843,4194.492,4.00739e14,0.5364,-4.82292e6,2.40504e6,-6.03355e-9
1521246390,28528972.963338096,24339481.385881014,4189.492,3.91837e14,1.6969,-4.76910e6,2.40498e6,-6.03342e-9
1521246420,28510859.431760304,24326460.51440137,4184.399,3.96510e14,0.5245,-4.79707e6,2.40486e6,-6.03315e-9
1521246450,28492725.968569674,24313511.80511314,4179.214,4.02817e14,1.0579,-4.83477e6,2.40469e6,-6.03272e-9
1521246480,28474572.816815905,24300635.69667988,4173.937,4.02351e14,0.9411,-4.83149e6,2.40445e6,-6.03213e-9
1521246510,28456400.220791865,24287832.62657802,4168.568,3.96636e14,0.4929,-4.79642e6,2.40415e6,-6.03140e-9
1521246540,28438208.426037375,24275103.03106428,4163.105,3.96125e14,0.6211,-4.79262e6,2.40378e6,-6.03051e-9
1521246570,28419997.679342873,24262447.345143005,4157.550,4.00895e14,0.5757,-4.82055e6,2.40336e6,-6.02947e-9
1521246600,28401768.22875322,24249866.00253337,4151.902,3.99341e14,0.1858,-4.81021e6,2.40287e6,-6.02827e-9
1521246630,28383520.32355349,24237359.43565346,4146.161,3.98482e14,0.0296,-4.80394e6,2.40232e6,-6.02691e-9
1521246660,28365254.214327488,24224928.075534735,4140.326,3.98103e14,0.1248,-4.80044e6,2.40171e6,-6.02539e-9
1521246690,28346970.15290645,24212572.351841625,4134.398,4.00031e14,0.3589,-4.81071e6,2.40104e6,-6.02372e-9
1521246720,28328668.39239024,24200292.692821436,4128.376,3.99836e14,0.3100,-4.80807e6,2.40030e6,-6.02188e-9
1521246750,28310349.187150694,24188089.52527104,4122.260,3.99439e14,0.2105,-4.80408e6,2.39950e6,-6.01989e-9
1521246780,28292012.792834997,24175963.274503693,4116.050,3.98067e14,0.1339,-4.79409e6,2.39863e6,-6.01773e-9
1521246810,28273659.466369003,24163914.364315573,4109.745,3.93787e14,1.2076,-4.76649e6,2.39770e6,-6.01541e-9
