Timestamp,R_A,R_B,Delta_H_km,GM,Error_Pct,Term_Time,Term_Kinetic,Term_Potential
1529886030,29207112.226265136,32208560.74637879,3001.449,3.98899e14,0.0750,2.54485e6,-1.27213e6,3.19059e-9
1529886060,29224444.069877084,32215232.33119006,2990.788,4.05183e14,1.6514,2.55375e6,-1.26660e6,3.17671e-9
1529886090,29241746.927233074,32221850.19850488,2980.103,3.99867e14,0.3177,2.52579e6,-1.26107e6,3.16284e-9
1529886120,29259020.60160651,32228414.310454607,2969.394,3.95731e14,0.7199,2.50169e6,-1.25554e6,3.14897e-9
1529886150,29276264.897359062,32234924.629536726,2958.660,3.96394e14,0.5536,2.49276e6,-1.25002e6,3.13511e-9
1529886180,29293479.619936455,32241381.118613716,2947.901,3.95215e14,0.8495,2.47806e6,-1.24449e6,3.12125e-9
1529886210,29310664.575864438,32247783.74091187,2937.119,3.92579e14,1.5106,2.45887e6,-1.23897e6,3.10739e-9
1529886240,29327819.572744507,32254132.46002017,2926.313,4.00597e14,0.5008,2.47271e6,-1.23345e6,3.09354e-9
1529886270,29344944.419249855,32260427.239889134,2915.483,4.03925e14,1.3357,2.47189e6,-1.22793e6,3.07969e-9
1529886300,29362038.925121132,32266668.044829693,2904.629,4.03105e14,1.1302,2.45827e6,-1.22241e6,3.06585e-9
1529886330,29379102.901121784,32272854.839490872,2893.752,4.04954e14,1.5939,2.45282e6,-1.21690e6,3.05201e-9
1529886360,29396136.159158707,32278987.588924214,2882.851,4.02697e14,1.0278,2.43484e6,-1.21138e6,3.03817e-9
1529886390,29413138.512152858,32285066.258517016,2871.928,4.00306e14,0.4279,2.41653e6,-1.20587e6,3.02434e-9
1529886420,29430109.7740753,32291090.81401232,2860.981,4.01231e14,0.6600,2.40827e6,-1.20036e6,3.01051e-9
1529886450,29447049.759942524,32297061.221507672,2850.011,4.02831e14,1.0612,2.40201e6,-1.19485e6,2.99669e-9
1529886480,29463958.285811987,32302977.447453875,2839.019,4.00457e14,0.4658,2.38385e6,-1.18934e6,2.98287e-9
1529886510,29480835.16877748,32308839.458653748,2828.004,3.98535e14,0.0164,2.36711e6,-1.18384e6,2.96906e-9
1529886540,29497680.226964578,32314647.222260896,2816.967,4.02678e14,1.0230,2.36835e6,-1.17833e6,2.95525e-9
1529886570,29514493.279526047,32320400.705778442,2805.907,3.97669e14,0.2338,2.34255e6,-1.17283e6,2.94145e-9
1529886600,29531274.146637283,32326099.877057854,2794.826,3.89065e14,2.3921,2.30638e6,-1.16733e6,2.92765e-9
1529886630,29548022.649525635,32331744.704304535,2783.722,4.01622e14,0.7581,2.33210e6,-1.16183e6,2.91386e-9
1529886660,29564738.61036151,32337335.15605556,2772.597,3.97853e14,0.1876,2.31014e6,-1.15634e6,2.90007e-9
1529886690,29581421.852358438,32342871.201199554,2761.449,3.95360e14,0.8129,2.29197e6,-1.15084e6,2.88629e-9
1529886720,29598072.19973493,32348352.80896877,2750.281,3.99102e14,0.1258,2.29178e6,-1.14535e6,2.87251e-9
1529886750,29614689.477710355,32353779.948937967,2739.090,3.98692e14,0.0230,2.27962e6,-1.13986e6,2.85874e-9
1529886780,29631273.512500636,32359152.591023315,2727.879,3.91471e14,1.7887,2.24810e6,-1.13438e6,2.84497e-9
1529886810,29647824.131314136,32364470.70548133,2716.647,3.90079e14,2.1379,2.23328e6,-1.12889e6,2.83121e-9
1529886840,29664341.16234746,32369734.262907814,2705.393,3.96781e14,0.4564,2.24132e6,-1.12341e6,2.81745e-9
1529886870,29680824.43478127,32374943.234236795,2694.119,3.95615e14,0.7490,2.22711e6,-1.11793e6,2.80370e-9
1529886900,29697273.778776154,32380097.59073954,2682.824,4.04665e14,1.5216,2.24145e6,-1.11245e6,2.78996e-9
1529886930,29713689.025447518,32385197.304027554,2671.508,3.96540e14,0.5168,2.20785e6,-1.10697e6,2.77622e-9
1529886960,29730070.00692605,32390242.34603912,2660.172,3.93241e14,1.3447,2.18782e6,-1.10150e6,2.76248e-9
1529886990,29746416.556288823,32395232.689050913,2648.816,3.99260e14,0.1655,2.19349e6,-1.09603e6,2.74876e-9
1529887020,29762728.507575918,32400168.30567295,2637.440,3.91204e14,1.8556,2.16051e6,-1.09056e6,2.73503e-9
1529887050,29779005.69578614,32405049.168847695,2626.043,3.84487e14,3.5407,2.13140e6,-1.08509e6,2.72132e-9
1529887080,29795247.95687271,32409875.251849167,2614.627,3.88501e14,2.5338,2.13153e6,-1.07962e6,2.70761e-9
1529887110,29811455.12773899,32414646.528282,2603.191,3.98311e14,0.0726,2.14717e6,-1.07416e6,2.69390e-9
