Timestamp,R_A,R_B,Delta_H_km,GM,Error_Pct,Term_Time,Term_Kinetic,Term_Potential
1537836510,23403263.265073553,25414901.33902684,2011.638,3.99470e14,0.2183,2.69843e6,-1.34739e6,3.38209e-9
1537836540,23399969.166722164,25432082.56032995,2032.113,3.93950e14,1.1667,2.70559e6,-1.36037e6,3.41469e-9
1537836570,23396781.820741456,25449302.607078385,2052.521,3.96707e14,0.4749,2.74079e6,-1.37329e6,3.44711e-9
1537836600,23393701.36021426,25466561.025637798,2072.860,3.99595e14,0.2494,2.77648e6,-1.38614e6,3.47937e-9
1537836630,23390727.913849607,25483857.363115773,2093.129,4.04071e14,1.3724,2.81780e6,-1.39892e6,3.51146e-9
1537836660,23387861.605990738,25501191.167337563,2113.330,4.00151e14,0.3891,2.82952e6,-1.41163e6,3.54337e-9
1537836690,23385102.556577887,25518561.986902878,2133.459,3.96524e14,0.5210,2.84189e6,-1.42427e6,3.57511e-9
1537836720,23382450.881141894,25535969.37118887,2153.518,3.97100e14,0.3764,2.86906e6,-1.43685e6,3.60667e-9
1537836750,23379906.690790936,25553412.87036604,2173.506,3.94690e14,0.9811,2.88525e6,-1.44935e6,3.63805e-9
1537836780,23377470.09219762,25570892.035413776,2193.422,3.93569e14,1.2622,2.90589e6,-1.46178e6,3.66926e-9
1537836810,23375141.187586732,25588406.4181358,2213.265,3.97090e14,0.3788,2.94349e6,-1.47414e6,3.70029e-9
1537836840,23372920.074723266,25605955.571175247,2233.035,3.98995e14,0.0991,2.97514e6,-1.48643e6,3.73114e-9
1537836870,23370806.846901193,25623539.048029613,2252.732,4.01227e14,0.6591,3.00799e6,-1.49865e6,3.76181e-9
1537836900,23368801.592932574,25641156.40306538,2272.355,4.01638e14,0.7621,3.03392e6,-1.51079e6,3.79229e-9
1537836930,23366904.397141244,25658807.191508003,2291.903,3.98715e14,0.0288,3.04699e6,-1.52286e6,3.82260e-9
1537836960,23365115.339340687,25676490.969531342,2311.376,4.00158e14,0.3907,3.07655e6,-1.53486e6,3.85272e-9
1537836990,23363434.494837113,25694207.294196438,2330.773,4.00085e14,0.3724,3.10017e6,-1.54678e6,3.88265e-9
1537837020,23361861.934416678,25711955.723489344,2350.094,3.99910e14,0.3285,3.12324e6,-1.55863e6,3.91239e-9
1537837050,23360397.724337276,25729735.81633439,2369.338,3.96983e14,0.4059,3.13529e6,-1.57041e6,3.94195e-9
1537837080,23359041.92632086,25747547.132607263,2388.505,3.91236e14,1.8477,3.13583e6,-1.58211e6,3.97132e-9
1537837110,23357794.59754625,25765389.233147897,2407.595,3.96783e14,0.4560,3.18106e6,-1.59373e6,4.00051e-9
1537837140,23356655.790642504,25783261.679773103,2426.606,4.03982e14,1.3502,3.23313e6,-1.60528e6,4.02950e-9
1537837170,23355625.553682774,25801164.035288945,2445.538,3.96038e14,0.6428,3.22399e6,-1.61675e6,4.05830e-9
1537837200,23354703.930178717,25819095.86350301,2464.392,3.93575e14,1.2607,3.23666e6,-1.62815e6,4.08690e-9
1537837230,23353890.959070314,25837056.729273837,2483.166,4.02838e14,1.0631,3.29728e6,-1.63947e6,4.11532e-9
1537837260,23353186.67473707,25855046.198407497,2501.860,4.02140e14,0.8881,3.31700e6,-1.65071e6,4.14354e-9
1537837290,23352591.10697837,25873063.837784477,2520.473,4.00121e14,0.3814,3.33101e6,-1.66188e6,4.17157e-9
1537837320,23352104.281014994,25891109.215334125,2539.005,4.04577e14,1.4993,3.37194e6,-1.67297e6,4.19940e-9
1537837350,23351726.217486106,25909181.900046144,2557.456,3.98630e14,0.0075,3.36900e6,-1.68398e6,4.22703e-9
1537837380,23351456.93244683,25927281.461981867,2575.825,4.00039e14,0.3608,3.39686e6,-1.69491e6,4.25447e-9
1537837410,23351296.43736638,25945407.47228538,2594.111,3.97619e14,0.2462,3.40825e6,-1.70576e6,4.28171e-9
1537837440,23351244.739126604,25963559.503194343,2612.315,3.94319e14,1.0741,3.41555e6,-1.71653e6,4.30875e-9
1537837470,23351301.8400212,25981737.128050704,2630.435,4.01826e14,0.8091,3.46938e6,-1.72723e6,4.33559e-9
1537837500,23351467.73775534,25999939.921311114,2648.472,3.96401e14,0.5518,3.46703e6,-1.73784e6,4.36223e-9
1537837530,23351742.42545161,26018167.45851484,2666.425,3.95929e14,0.6703,3.48598e6,-1.74838e6,4.38867e-9
1537837560,23352125.891633417,26036419.31642416,2684.293,3.97949e14,0.1633,3.51574e6,-1.75883e6,4.41491e-9
1537837590,23352618.12024353,26054695.0729036,2702.077,3.95831e14,0.6948,3.52707e6,-1.76920e6,4.44095e-9
1537837620,23353219.09064044,26072994.306971397,2719.775,4.02751e14,1.0414,3.57850e6,-1.77950e6,4.46679e-9
1537837650,23353928.77760071,26091316.59880857,2737.388,4.03051e14,1.1164,3.60038e6,-1.78971e6,4.49242e-9
1537837680,23354747.15132199,26109661.52976769,2754.914,3.97468e14,0.2842,3.59554e6,-1.79984e6,4.51785e-9
1537837710,23355674.177426487,26128028.682381622,2772.355,4.00236e14,0.4104,3.62819e6,-1.80989e6,4.54307e-9
1537837740,23356709.81696499,26146417.640371874,2789.708,3.96728e14,0.4698,3.63215e6,-1.81986e6,4.56809e-9
1537837770,23357854.026421398,26164827.98865685,2806.974,3.90126e14,2.1261,3.62156e6,-1.82975e6,4.59291e-9
1537837800,23359106.757717844,26183259.31335993,2824.153,3.94429e14,1.0464,3.66084e6,-1.83955e6,4.61751e-9
1537837830,23360467.958215304,26201711.20185239,2841.243,4.01643e14,0.7634,3.71367e6,-1.84928e6,4.64192e-9
1537837860,23361937.570735175,26220183.242653098,2858.246,3.95212e14,0.8500,3.70302e6,-1.85892e6,4.66611e-9
1537837890,23363515.533550452,26238675.0255443,2875.159,3.94306e14,1.0774,3.71781e6,-1.86847e6,4.69010e-9
1537837920,23365201.78039793,26257186.14154422,2891.984,4.03094e14,1.1272,3.77808e6,-1.87795e6,4.71388e-9
1537837950,23366996.240485843,26275716.182914514,2908.720,4.02295e14,0.9269,3.79319e6,-1.88734e6,4.73745e-9
1537837980,23368898.838502117,26294264.743167598,2925.366,3.97786e14,0.2043,3.79044e6,-1.89665e6,4.76081e-9
1537838010,23370909.494623058,26312831.417073783,2941.922,3.96123e14,0.6215,3.80092e6,-1.90588e6,4.78396e-9
1537838040,23373028.124522608,26331415.800668202,2958.388,3.97555e14,0.2624,3.82603e6,-1.91502e6,4.80691e-9
1537838070,23375254.639382113,26350017.491257653,2974.763,3.98889e14,0.0723,3.85057e6,-1.92408e6,4.82964e-9
1537838100,23377588.945900526,26368636.087427184,2991.047,3.97293e14,0.3281,3.86079e6,-1.93306e6,4.85217e-9
1537838130,23380030.946306672,26387271.189029247,3007.240,3.96483e14,0.5313,3.87460e6,-1.94195e6,4.87448e-9
1537838160,23382580.53836598,26405922.397243436,3023.342,3.99195e14,0.1491,3.90545e6,-1.95076e6,4.89659e-9
1537838190,23385237.61539695,26424589.31452893,3039.352,3.99775e14,0.2948,3.92577e6,-1.95948e6,4.91848e-9
1537838220,23388002.066281877,26443271.54464765,3055.269,3.96588e14,0.5050,3.92733e6,-1.96812e6,4.94016e-9
