#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	11/05/2023	14:17:21.469	0.00000E+0	0.00000E+0	1.44553E-1	2.73509E-2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95192E+1	1.34979E+1
2	11/05/2023	14:17:22.978	0.00000E+0	0.00000E+0	5.74946E-2	1.73757E-1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95194E+1	1.34985E+1
3	11/05/2023	14:17:24.446	0.00000E+0	0.00000E+0	-4.52603E-2	-7.07104E-2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95176E+1	1.34984E+1
4	11/05/2023	14:17:25.875	0.00000E+0	0.00000E+0	1.21651E-1	1.02057E-1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95204E+1	1.35018E+1
5	11/05/2023	14:17:27.298	0.00000E+0	0.00000E+0	1.56253E-1	1.41868E-1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95180E+1	1.34995E+1
6	11/05/2023	14:17:28.753	0.00000E+0	0.00000E+0	-6.50776E-2	3.43980E-2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95202E+1	1.34984E+1
7	11/05/2023	14:17:30.168	0.00000E+0	0.00000E+0	1.61126E+1	1.74391E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95199E+1	1.34999E+1
8	11/05/2023	14:17:31.600	0.00000E+0	0.00000E+0	1.42561E+1	1.47993E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95194E+1	1.34994E+1
9	11/05/2023	14:17:33.009	0.00000E+0	0.00000E+0	2.88548E+1	2.92744E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95238E+1	1.35000E+1
10	11/05/2023	14:17:34.469	0.00000E+0	0.00000E+0	2.30011E+1	2.08892E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95201E+1	1.35005E+1
11	11/05/2023	14:17:35.901	0.00000E+0	0.00000E+0	-8.81117E+0	-9.54106E+0	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95209E+1	1.35010E+1
12	11/05/2023	14:17:37.306	0.00000E+0	0.00000E+0	-2.22288E+1	-2.28377E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95213E+1	1.34997E+1
13	11/05/2023	14:17:38.731	0.00000E+0	0.00000E+0	-2.79335E+1	-2.85552E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95172E+1	1.35005E+1
14	11/05/2023	14:17:40.154	0.00000E+0	0.00000E+0	-3.25903E+1	-3.33740E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95178E+1	1.34990E+1
15	11/05/2023	14:17:41.564	0.00000E+0	0.00000E+0	-4.02392E+1	-4.15362E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95195E+1	1.35008E+1
16	11/05/2023	14:17:42.958	0.00000E+0	0.00000E+0	-6.85736E+1	-7.54448E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95196E+1	1.35011E+1
17	11/05/2023	14:17:44.392	0.00000E+0	0.00000E+0	-2.70301E+1	-1.70387E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95206E+1	1.35004E+1
18	11/05/2023	14:17:45.855	0.00000E+0	0.00000E+0	1.09759E+2	1.13606E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95185E+1	1.34996E+1
19	11/05/2023	14:17:47.283	0.00000E+0	0.00000E+0	1.26033E+2	1.25847E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95197E+1	1.35026E+1
20	11/05/2023	14:17:48.726	0.00000E+0	0.00000E+0	-6.40080E+1	-7.27135E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95196E+1	1.34997E+1
21	11/05/2023	14:17:50.147	0.00000E+0	0.00000E+0	-1.49418E+2	-1.52392E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95198E+1	1.35010E+1
22	11/05/2023	14:17:51.562	0.00000E+0	0.00000E+0	-9.28819E+1	-8.34894E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95170E+1	1.35025E+1
23	11/05/2023	14:17:53.040	0.00000E+0	0.00000E+0	9.96223E+1	1.05323E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95197E+1	1.35020E+1
24	11/05/2023	14:17:54.478	0.00000E+0	0.00000E+0	1.38402E+2	1.38895E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95188E+1	1.34996E+1
25	11/05/2023	14:17:55.892	0.00000E+0	0.00000E+0	7.31243E+1	6.33803E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95190E+1	1.34971E+1
26	11/05/2023	14:17:57.311	0.00000E+0	0.00000E+0	-1.32599E+2	-1.36172E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95167E+1	1.34996E+1
27	11/05/2023	14:17:58.740	0.00000E+0	0.00000E+0	-1.61438E+2	-1.55943E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95201E+1	1.35002E+1
28	11/05/2023	14:18:00.171	0.00000E+0	0.00000E+0	6.69974E+1	7.84181E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95197E+1	1.35015E+1
29	11/05/2023	14:18:01.592	0.00000E+0	0.00000E+0	1.64117E+2	1.66040E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95206E+1	1.35003E+1
30	11/05/2023	14:18:03.044	0.00000E+0	0.00000E+0	8.22213E+1	7.66655E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95219E+1	1.34987E+1
31	11/05/2023	14:18:04.498	0.00000E+0	0.00000E+0	-1.54756E+2	-1.56329E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95214E+1	1.34995E+1
32	11/05/2023	14:18:05.937	0.00000E+0	0.00000E+0	-1.22531E+2	-1.20789E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95219E+1	1.35005E+1
33	11/05/2023	14:18:07.335	0.00000E+0	0.00000E+0	7.15874E+1	7.70517E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95202E+1	1.35019E+1
34	11/05/2023	14:18:08.753	0.00000E+0	0.00000E+0	1.47475E+2	1.50342E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95219E+1	1.35006E+1
35	11/05/2023	14:18:10.239	0.00000E+0	0.00000E+0	-3.08653E+1	-4.32958E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95167E+1	1.35004E+1
36	11/05/2023	14:18:11.764	0.00000E+0	0.00000E+0	-1.31701E+2	-1.34474E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95223E+1	1.35004E+1
37	11/05/2023	14:18:13.161	0.00000E+0	0.00000E+0	-4.20451E+1	-2.89508E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95187E+1	1.34990E+1
38	11/05/2023	14:18:14.604	0.00000E+0	0.00000E+0	1.36134E+2	1.42399E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95205E+1	1.35005E+1
39	11/05/2023	14:18:16.056	0.00000E+0	0.00000E+0	1.22202E+2	1.30223E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95192E+1	1.34993E+1
40	11/05/2023	14:18:17.495	0.00000E+0	0.00000E+0	-1.12711E+2	-1.20889E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95187E+1	1.34985E+1
41	11/05/2023	14:18:18.904	0.00000E+0	0.00000E+0	-1.47865E+2	-1.45245E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95206E+1	1.34980E+1
42	11/05/2023	14:18:20.308	0.00000E+0	0.00000E+0	3.60526E+1	4.83760E+1	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95210E+1	1.35016E+1
43	11/05/2023	14:18:21.757	0.00000E+0	0.00000E+0	1.50302E+2	1.50221E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95183E+1	1.35004E+1
44	11/05/2023	14:18:23.205	0.00000E+0	0.00000E+0	9.51846E+1	1.02278E+2	0.00000E+0	0.00000E+0	1.95200E+1	1.35000E+1	1.95212E+1	1.34994E+1
