#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	20/03/2023	18:49:43.497	3.61444223E+0	2.46500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
2	20/03/2023	18:49:45.039	5.79499592E+0	-2.51500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
3	20/03/2023	18:49:46.533	5.62012211E+0	2.51200000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
4	20/03/2023	18:49:48.013	2.74544212E+0	-2.51800000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
5	20/03/2023	18:49:49.447	3.45184027E+0	2.47900000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
6	20/03/2023	18:49:50.954	6.09258819E+0	-2.49600000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
7	20/03/2023	18:49:52.397	5.49932112E-1	2.50100000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
8	20/03/2023	18:49:53.853	3.75211701E+0	-2.52300000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
9	20/03/2023	18:49:55.320	6.01780663E+0	2.51300000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
10	20/03/2023	18:49:56.782	5.02302009E+0	-2.50600000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
11	20/03/2023	18:49:58.307	2.86854407E-1	2.50000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
12	20/03/2023	18:49:59.783	1.65516527E+0	-2.48500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
13	20/03/2023	18:50:01.255	3.48635484E+0	2.49300000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
14	20/03/2023	18:50:02.735	3.43611696E-1	-2.51200000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
15	20/03/2023	18:50:04.172	5.59864638E+0	2.50400000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
16	20/03/2023	18:50:05.672	1.67779149E+0	-2.49300000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
17	20/03/2023	18:50:07.154	6.22029209E+0	2.47100000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
18	20/03/2023	18:50:08.688	2.96825282E+0	-2.49200000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
19	20/03/2023	18:50:10.193	4.47385497E+0	2.50700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
20	20/03/2023	18:50:11.714	3.30841306E+0	-2.51400000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
21	20/03/2023	18:50:13.189	2.12839834E+0	2.48300000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
22	20/03/2023	18:50:14.646	5.04066087E+0	-2.47800000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
23	20/03/2023	18:50:16.126	4.38104913E+0	2.50300000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
24	20/03/2023	18:50:17.596	5.99594740E+0	-2.49900000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
25	20/03/2023	18:50:19.098	6.80320479E-1	2.48000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
26	20/03/2023	18:50:20.575	1.76561189E+0	-2.48000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
27	20/03/2023	18:50:22.047	4.08000540E+0	2.50900000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
28	20/03/2023	18:50:23.552	5.33441819E-1	-2.49100000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
29	20/03/2023	18:50:25.026	4.90912202E+0	2.48200000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
30	20/03/2023	18:50:26.481	5.59902988E-2	-2.51700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
31	20/03/2023	18:50:27.938	5.57985512E+0	2.50900000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
32	20/03/2023	18:50:29.402	3.32451986E+0	-2.47700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
33	20/03/2023	18:50:30.892	4.53674818E-1	2.48500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
34	20/03/2023	18:50:32.354	6.26247657E-1	-2.51900000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
35	20/03/2023	18:50:33.883	4.72427733E+0	2.49000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
36	20/03/2023	18:50:35.399	3.78241313E+0	-2.47700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
37	20/03/2023	18:50:36.906	2.53490325E-1	2.51500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
38	20/03/2023	18:50:38.422	1.82160219E-1	-2.50900000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
39	20/03/2023	18:50:39.917	4.48689380E-1	2.50300000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
40	20/03/2023	18:50:41.423	7.82713697E-1	-2.45400000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
41	20/03/2023	18:50:42.941	5.42223859E+0	2.49700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
42	20/03/2023	18:50:44.410	3.92008790E+0	-2.52600000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
43	20/03/2023	18:50:45.922	5.83526292E+0	2.52100000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
44	20/03/2023	18:50:47.392	3.28310238E+0	-2.48000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
45	20/03/2023	18:50:48.895	2.14335466E+0	2.47700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
46	20/03/2023	18:50:50.422	8.69767107E-1	-2.50700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
47	20/03/2023	18:50:51.918	3.99486947E+0	2.47800000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
48	20/03/2023	18:50:53.407	5.35781140E+0	-2.49600000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
49	20/03/2023	18:50:54.970	1.22450016E+0	2.48700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
50	20/03/2023	18:50:56.499	1.10600015E+0	-2.50600000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
51	20/03/2023	18:50:58.004	5.01688417E+0	2.49500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
52	20/03/2023	18:50:59.483	5.27996187E+0	-2.47500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
53	20/03/2023	18:51:00.995	1.11597102E+0	2.50700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
54	20/03/2023	18:51:02.465	1.26169920E+0	-2.51200000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
55	20/03/2023	18:51:03.952	2.75694697E+0	2.49000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
56	20/03/2023	18:51:05.404	2.05169930E-1	-2.49500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
57	20/03/2023	18:51:06.903	2.16444689E+0	2.51500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
58	20/03/2023	18:51:08.425	3.12970430E+0	-2.50200000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
59	20/03/2023	18:51:09.977	2.83633048E+0	2.46600000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
60	20/03/2023	18:51:11.437	1.81738374E+0	-2.50900000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
61	20/03/2023	18:51:13.001	1.36716038E+0	2.50900000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
62	20/03/2023	18:51:14.504	1.43005359E+0	-2.49300000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
63	20/03/2023	18:51:15.961	4.93865115E+0	2.47400000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
64	20/03/2023	18:51:17.443	2.06205367E+0	-2.50900000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
65	20/03/2023	18:51:18.929	2.47277703E+0	2.51100000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
66	20/03/2023	18:51:20.429	1.05461179E-1	-2.48600000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
67	20/03/2023	18:51:21.892	2.21200030E+0	2.49100000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
68	20/03/2023	18:51:23.372	5.88703477E+0	-2.50800000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
69	20/03/2023	18:51:24.887	3.52278688E+0	2.49100000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
70	20/03/2023	18:51:26.391	5.11314146E+0	-2.49100000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
71	20/03/2023	18:51:27.859	3.19413150E+0	2.48800000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
72	20/03/2023	18:51:29.372	4.47577244E+0	-2.51100000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
73	20/03/2023	18:51:30.855	6.62296205E-1	2.51500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
74	20/03/2023	18:51:32.348	2.80641785E+0	-2.46300000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
75	20/03/2023	18:51:33.840	1.21529628E+0	2.51000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
76	20/03/2023	18:51:35.343	1.10408267E+0	-2.50700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
77	20/03/2023	18:51:36.858	6.07878237E+0	2.48200000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
78	20/03/2023	18:51:38.349	3.67158302E+0	-2.49700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
79	20/03/2023	18:51:39.832	3.65547622E+0	2.51000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
80	20/03/2023	18:51:41.339	9.20388473E-3	-2.49400000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
81	20/03/2023	18:51:42.833	3.06642759E+0	2.46800000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
82	20/03/2023	18:51:44.349	2.82137416E+0	-2.49900000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
83	20/03/2023	18:51:45.837	5.43681141E+0	2.50500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
84	20/03/2023	18:51:47.315	3.22404412E+0	-2.50700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
85	20/03/2023	18:51:48.812	1.53129632E+0	2.48000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
86	20/03/2023	18:51:50.310	3.61137427E+0	-2.50600000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
87	20/03/2023	18:51:51.833	5.61398619E+0	2.51500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
88	20/03/2023	18:51:53.328	1.46111670E-1	-2.47600000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
89	20/03/2023	18:51:54.828	5.20556380E+0	2.49400000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
90	20/03/2023	18:51:56.389	8.55194289E-1	-2.48500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
91	20/03/2023	18:51:57.887	4.30626757E+0	2.51000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
92	20/03/2023	18:51:59.365	2.49233529E+0	-2.49200000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
93	20/03/2023	18:52:00.833	3.52201989E+0	2.48000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
94	20/03/2023	18:52:02.355	3.70111215E+0	-2.50700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
95	20/03/2023	18:52:03.853	5.08092786E+0	2.52000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
96	20/03/2023	18:52:05.380	5.90007361E+0	-2.50300000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
97	20/03/2023	18:52:06.843	1.21261181E+0	2.48000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
98	20/03/2023	18:52:08.300	4.87920939E+0	-2.46700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
99	20/03/2023	18:52:09.776	5.08246185E+0	2.51800000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
100	20/03/2023	18:52:11.289	4.20847629E+0	-2.50600000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
101	20/03/2023	18:52:12.784	4.47040351E+0	2.49700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
102	20/03/2023	18:52:14.267	4.30435009E+0	-2.47000000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
103	20/03/2023	18:52:15.771	1.55890798E+0	2.49800000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
104	20/03/2023	18:52:17.268	3.95882092E+0	-2.50700000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
105	20/03/2023	18:52:18.782	1.54855361E+0	2.48500000E+3	2.00000000E+0	-9.71256262E+0	7.15585300E+6
