#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
2	20/03/2023	18:49:45.039	0.00000000E+0	-6.28318531E+0	5.00000000E+0	5.31666045E-1	0.00000000E+0
4	20/03/2023	18:49:48.013	0.00000000E+0	-6.17849112E+0	5.00000000E+0	3.15735833E-1	0.00000000E+0
6	20/03/2023	18:49:50.954	0.00000000E+0	-6.07379693E+0	5.00000000E+0	3.27765882E-1	0.00000000E+0
8	20/03/2023	18:49:53.853	0.00000000E+0	-5.96910274E+0	5.00000000E+0	6.62002075E-1	0.00000000E+0
10	20/03/2023	18:49:56.782	0.00000000E+0	-5.86440855E+0	5.00000000E+0	3.67580532E-1	0.00000000E+0
12	20/03/2023	18:49:59.783	0.00000000E+0	-5.75971436E+0	5.00000000E+0	6.26099572E-1	0.00000000E+0
14	20/03/2023	18:50:02.735	0.00000000E+0	-5.65502017E+0	5.00000000E+0	5.10669019E-1	0.00000000E+0
16	20/03/2023	18:50:05.672	0.00000000E+0	-5.55032599E+0	5.00000000E+0	3.18301716E-1	0.00000000E+0
18	20/03/2023	18:50:08.688	0.00000000E+0	-5.44524830E+0	5.00000000E+0	6.28608428E-1	0.00000000E+0
20	20/03/2023	18:50:11.714	0.00000000E+0	-5.34055411E+0	5.00000000E+0	6.19321663E-1	0.00000000E+0
22	20/03/2023	18:50:14.646	0.00000000E+0	-5.23585992E+0	5.00000000E+0	3.16621537E-1	0.00000000E+0
24	20/03/2023	18:50:17.596	0.00000000E+0	-5.13116574E+0	5.00000000E+0	3.42475260E-1	0.00000000E+0
26	20/03/2023	18:50:20.575	0.00000000E+0	-5.02647155E+0	5.00000000E+0	4.85971919E-1	0.00000000E+0
28	20/03/2023	18:50:23.552	0.00000000E+0	-4.92177736E+0	5.00000000E+0	3.43887464E-1	0.00000000E+0
30	20/03/2023	18:50:26.481	0.00000000E+0	-4.81708317E+0	5.00000000E+0	6.13730556E-1	0.00000000E+0
