#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	17/03/2023	15:57:36.308	2.29751973E+0	2.51800000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
2	17/03/2023	15:57:37.811	6.21032122E+0	-2.49400000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
3	17/03/2023	15:57:39.314	4.07271899E+0	2.51000000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
4	17/03/2023	15:57:40.780	4.85581618E+0	-2.51400000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
5	17/03/2023	15:57:42.288	4.69704917E+0	2.48500000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
6	17/03/2023	15:57:43.772	2.85167028E+0	-2.50100000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
7	17/03/2023	15:57:45.230	8.61330212E-1	2.51700000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
8	17/03/2023	15:57:46.683	8.49441861E-1	-2.48900000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
9	17/03/2023	15:57:48.177	1.36409242E+0	2.48000000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
10	17/03/2023	15:57:49.644	2.65301977E+0	-2.51400000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
11	17/03/2023	15:57:51.127	3.99141801E+0	2.49500000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
12	17/03/2023	15:57:52.625	1.89293229E+0	-2.47400000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
13	17/03/2023	15:57:54.100	3.89285974E+0	2.52400000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
14	17/03/2023	15:57:55.565	8.30267101E-1	-2.50600000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
15	17/03/2023	15:57:57.044	4.58967052E+0	2.48000000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
16	17/03/2023	15:57:58.544	2.29636924E+0	-2.49400000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
17	17/03/2023	15:58:00.023	5.40191334E+0	2.52200000E+3	2.00000000E+0	-9.73669529E+0	7.15804500E+6
