#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	17/03/2023	15:57:36.308	0.00000E+0	0.00000E+0	1.16723E+2	6.45587E-1	0.00000E+0	0.00000E+0	2.29170E+1	1.20540E+1	2.29161E+1	1.20538E+1
2	17/03/2023	15:57:37.811	0.00000E+0	0.00000E+0	2.82678E+1	-8.00746E-1	0.00000E+0	0.00000E+0	2.18193E+1	1.31531E+1	2.18215E+1	1.31536E+1
3	17/03/2023	15:57:39.314	0.00000E+0	0.00000E+0	-1.78798E+2	-2.27793E+0	0.00000E+0	0.00000E+0	1.87272E+1	1.62050E+1	1.87265E+1	1.62049E+1
4	17/03/2023	15:57:40.780	0.00000E+0	0.00000E+0	1.71116E+2	-3.16707E-1	0.00000E+0	0.00000E+0	2.35994E+1	1.13797E+1	2.36008E+1	1.13810E+1
5	17/03/2023	15:57:42.288	0.00000E+0	0.00000E+0	-1.16942E+2	2.11122E+0	0.00000E+0	0.00000E+0	1.98341E+1	1.50952E+1	1.98331E+1	1.50949E+1
6	17/03/2023	15:57:43.772	0.00000E+0	0.00000E+0	-1.85311E+2	-2.95303E-1	0.00000E+0	0.00000E+0	1.86138E+1	1.62867E+1	1.86147E+1	1.62873E+1
7	17/03/2023	15:57:45.230	0.00000E+0	0.00000E+0	2.25267E+2	2.39949E+0	0.00000E+0	0.00000E+0	2.44804E+1	1.05148E+1	2.44808E+1	1.05162E+1
8	17/03/2023	15:57:46.683	0.00000E+0	0.00000E+0	-1.58251E+2	-1.87041E+0	0.00000E+0	0.00000E+0	1.91311E+1	1.58234E+1	1.91310E+1	1.58240E+1
9	17/03/2023	15:57:48.177	0.00000E+0	0.00000E+0	-1.27233E+2	-1.98065E+0	0.00000E+0	0.00000E+0	1.91527E+1	1.57281E+1	1.91530E+1	1.57280E+1
10	17/03/2023	15:57:49.644	0.00000E+0	0.00000E+0	2.04532E+2	3.55589E-1	0.00000E+0	0.00000E+0	2.41893E+1	1.08041E+1	2.41895E+1	1.08055E+1
11	17/03/2023	15:57:51.127	0.00000E+0	0.00000E+0	-1.99411E+2	-1.66831E+0	0.00000E+0	0.00000E+0	1.84700E+1	1.64155E+1	1.84690E+1	1.64151E+1
12	17/03/2023	15:57:52.625	0.00000E+0	0.00000E+0	-7.13807E+1	-5.75952E-1	0.00000E+0	0.00000E+0	1.98980E+1	1.50164E+1	1.98983E+1	1.50171E+1
13	17/03/2023	15:57:54.100	0.00000E+0	0.00000E+0	2.25850E+2	1.07705E+0	0.00000E+0	0.00000E+0	2.45235E+1	1.05028E+1	2.45247E+1	1.05049E+1
14	17/03/2023	15:57:55.565	0.00000E+0	0.00000E+0	-1.98596E+2	-3.82147E+0	0.00000E+0	0.00000E+0	1.84917E+1	1.64618E+1	1.84909E+1	1.64637E+1
15	17/03/2023	15:57:57.044	0.00000E+0	0.00000E+0	7.95652E+1	2.42026E+0	0.00000E+0	0.00000E+0	2.21542E+1	1.28024E+1	2.21545E+1	1.28010E+1
16	17/03/2023	15:57:58.544	0.00000E+0	0.00000E+0	1.74236E+2	2.99246E+0	0.00000E+0	0.00000E+0	2.37606E+1	1.11808E+1	2.37611E+1	1.11789E+1
17	17/03/2023	15:58:00.023	0.00000E+0	0.00000E+0	-1.86849E+2	-9.33968E-1	0.00000E+0	0.00000E+0	1.86010E+1	1.62858E+1	1.86018E+1	1.62857E+1
18	17/03/2023	15:58:01.510	0.00000E+0	0.00000E+0	8.70156E+1	1.67009E+0	0.00000E+0	0.00000E+0	2.22861E+1	1.26839E+1	2.22883E+1	1.26815E+1
19	17/03/2023	15:58:03.005	0.00000E+0	0.00000E+0	1.79949E+2	-5.61829E-1	0.00000E+0	0.00000E+0	2.39233E+1	1.10944E+1	2.39237E+1	1.10950E+1
20	17/03/2023	15:58:04.494	0.00000E+0	0.00000E+0	-2.22912E+2	-1.56555E+0	0.00000E+0	0.00000E+0	1.80863E+1	1.68015E+1	1.80855E+1	1.68008E+1
21	17/03/2023	15:58:05.996	0.00000E+0	0.00000E+0	1.93437E+2	3.93504E+0	0.00000E+0	0.00000E+0	2.38933E+1	1.10396E+1	2.38935E+1	1.10388E+1
22	17/03/2023	15:58:07.480	0.00000E+0	0.00000E+0	9.78408E+1	-5.40535E-1	0.00000E+0	0.00000E+0	2.29703E+1	1.19784E+1	2.29699E+1	1.19770E+1
23	17/03/2023	15:58:08.993	0.00000E+0	0.00000E+0	-1.75923E+2	-3.69206E+0	0.00000E+0	0.00000E+0	1.86510E+1	1.61731E+1	1.86498E+1	1.61747E+1
24	17/03/2023	15:58:10.470	0.00000E+0	0.00000E+0	2.50010E+2	1.98470E+0	0.00000E+0	0.00000E+0	2.48355E+1	1.01127E+1	2.48362E+1	1.01133E+1
25	17/03/2023	15:58:11.963	0.00000E+0	0.00000E+0	-2.20379E+2	-7.66062E-1	0.00000E+0	0.00000E+0	1.81357E+1	1.67871E+1	1.81376E+1	1.67851E+1
26	17/03/2023	15:58:13.506	0.00000E+0	0.00000E+0	9.64208E+1	3.75547E+0	0.00000E+0	0.00000E+0	2.23917E+1	1.25412E+1	2.23932E+1	1.25411E+1
27	17/03/2023	15:58:14.989	0.00000E+0	0.00000E+0	1.19665E+2	3.90877E-2	0.00000E+0	0.00000E+0	2.33737E+1	1.15908E+1	2.33738E+1	1.15888E+1
28	17/03/2023	15:58:16.465	0.00000E+0	0.00000E+0	-2.06242E+2	-1.24804E+0	0.00000E+0	0.00000E+0	1.82466E+1	1.66791E+1	1.82461E+1	1.66778E+1
29	17/03/2023	15:58:17.982	0.00000E+0	0.00000E+0	2.22799E+2	1.13757E+0	0.00000E+0	0.00000E+0	2.44490E+1	1.05667E+1	2.44497E+1	1.05665E+1
30	17/03/2023	15:58:19.477	0.00000E+0	0.00000E+0	-1.45916E+2	-1.89847E+0	0.00000E+0	0.00000E+0	1.92477E+1	1.57338E+1	1.92508E+1	1.57358E+1
31	17/03/2023	15:58:20.953	0.00000E+0	0.00000E+0	-1.10999E+2	5.50529E-1	0.00000E+0	0.00000E+0	1.94075E+1	1.55545E+1	1.94068E+1	1.55541E+1
32	17/03/2023	15:58:22.474	0.00000E+0	0.00000E+0	2.02710E+2	8.62537E-1	0.00000E+0	0.00000E+0	2.42352E+1	1.07935E+1	2.42347E+1	1.07940E+1
33	17/03/2023	15:58:23.972	0.00000E+0	0.00000E+0	-2.78549E+2	-1.52088E+0	0.00000E+0	0.00000E+0	1.73018E+1	1.75136E+1	1.73009E+1	1.75142E+1
34	17/03/2023	15:58:25.449	0.00000E+0	0.00000E+0	1.77204E+2	1.65395E+0	0.00000E+0	0.00000E+0	2.36143E+1	1.14246E+1	2.36139E+1	1.14253E+1
35	17/03/2023	15:58:26.943	0.00000E+0	0.00000E+0	6.39986E+1	1.81965E+0	0.00000E+0	0.00000E+0	2.24198E+1	1.25529E+1	2.24186E+1	1.25535E+1
36	17/03/2023	15:58:28.403	0.00000E+0	0.00000E+0	-2.07151E+2	1.67587E-2	0.00000E+0	0.00000E+0	1.82697E+1	1.66563E+1	1.82708E+1	1.66589E+1
37	17/03/2023	15:58:29.887	0.00000E+0	0.00000E+0	2.35784E+2	1.54914E+0	0.00000E+0	0.00000E+0	2.45627E+1	1.04117E+1	2.45616E+1	1.04109E+1
38	17/03/2023	15:58:31.383	0.00000E+0	0.00000E+0	-1.78654E+2	1.53961E+0	0.00000E+0	0.00000E+0	1.88122E+1	1.60834E+1	1.88134E+1	1.60848E+1
39	17/03/2023	15:58:32.905	0.00000E+0	0.00000E+0	-3.50631E+1	3.60338E-1	0.00000E+0	0.00000E+0	2.03704E+1	1.45221E+1	2.03719E+1	1.45200E+1
