#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
1	17/03/2023	15:57:36.308	0.00000000E+0	-6.28318531E+0	4.00000000E+0	3.99024369E-1	0.00000000E+0
3	17/03/2023	15:57:39.314	0.00000000E+0	-6.17849112E+0	4.00000000E+0	6.00417177E-1	0.00000000E+0
5	17/03/2023	15:57:42.288	0.00000000E+0	-6.07379693E+0	4.00000000E+0	3.96972985E-1	0.00000000E+0
7	17/03/2023	15:57:45.230	0.00000000E+0	-5.96910274E+0	4.00000000E+0	6.48945294E-1	0.00000000E+0
9	17/03/2023	15:57:48.177	0.00000000E+0	-5.86440855E+0	4.00000000E+0	4.48047933E-1	0.00000000E+0
11	17/03/2023	15:57:51.127	0.00000000E+0	-5.75971436E+0	4.00000000E+0	6.61640716E-1	0.00000000E+0
13	17/03/2023	15:57:54.100	0.00000000E+0	-5.65502017E+0	4.00000000E+0	5.39678571E-1	0.00000000E+0
15	17/03/2023	15:57:57.044	0.00000000E+0	-5.55032599E+0	4.00000000E+0	3.52704044E-1	0.00000000E+0
17	17/03/2023	15:58:00.023	0.00000000E+0	-5.44524830E+0	4.00000000E+0	5.86241390E-1	0.00000000E+0
19	17/03/2023	15:58:03.005	0.00000000E+0	-5.34055411E+0	4.00000000E+0	3.06799992E-1	0.00000000E+0
21	17/03/2023	15:58:05.996	0.00000000E+0	-5.23585992E+0	4.00000000E+0	6.32012371E-1	0.00000000E+0
23	17/03/2023	15:58:08.993	0.00000000E+0	-5.13116574E+0	4.00000000E+0	5.01652260E-1	0.00000000E+0
25	17/03/2023	15:58:11.963	0.00000000E+0	-5.02647155E+0	4.00000000E+0	5.52597478E-1	0.00000000E+0
27	17/03/2023	15:58:14.989	0.00000000E+0	-4.92177736E+0	4.00000000E+0	3.67019856E-1	0.00000000E+0
29	17/03/2023	15:58:17.982	0.00000000E+0	-4.81708317E+0	4.00000000E+0	5.00765653E-1	0.00000000E+0
31	17/03/2023	15:58:20.953	0.00000000E+0	-4.71238898E+0	4.00000000E+0	4.79489122E-1	0.00000000E+0
33	17/03/2023	15:58:23.972	0.00000000E+0	-4.60769479E+0	4.00000000E+0	3.91600267E-1	0.00000000E+0
35	17/03/2023	15:58:26.943	0.00000000E+0	-4.50300060E+0	4.00000000E+0	6.01983541E-1	0.00000000E+0
37	17/03/2023	15:58:29.887	0.00000000E+0	-4.39830641E+0	4.00000000E+0	6.51763504E-1	0.00000000E+0
39	17/03/2023	15:58:32.905	0.00000000E+0	-4.29361223E+0	4.00000000E+0	5.94106688E-1	0.00000000E+0
41	17/03/2023	15:58:35.867	0.00000000E+0	-4.18891804E+0	4.00000000E+0	5.88189942E-1	0.00000000E+0
43	17/03/2023	15:58:38.822	0.00000000E+0	-4.08422385E+0	4.00000000E+0	3.49843651E-1	0.00000000E+0
45	17/03/2023	15:58:41.772	0.00000000E+0	-3.97952966E+0	4.00000000E+0	3.89043113E-1	0.00000000E+0
47	17/03/2023	15:58:44.746	0.00000000E+0	-3.87445198E+0	4.00000000E+0	3.46319018E-1	0.00000000E+0
49	17/03/2023	15:58:47.735	0.00000000E+0	-3.76975779E+0	4.00000000E+0	3.39989583E-1	0.00000000E+0
51	17/03/2023	15:58:50.743	0.00000000E+0	-3.66506360E+0	4.00000000E+0	4.27859843E-1	0.00000000E+0
53	17/03/2023	15:58:53.725	0.00000000E+0	-3.56036941E+0	4.00000000E+0	5.11114581E-1	0.00000000E+0
55	17/03/2023	15:58:56.706	0.00000000E+0	-3.45567522E+0	4.00000000E+0	6.29756150E-1	0.00000000E+0
57	17/03/2023	15:58:59.706	0.00000000E+0	-3.35098103E+0	4.00000000E+0	5.52096990E-1	0.00000000E+0
59	17/03/2023	15:59:02.659	0.00000000E+0	-3.24628684E+0	4.00000000E+0	3.17007985E-1	0.00000000E+0
61	17/03/2023	15:59:05.664	0.00000000E+0	-3.14159265E+0	4.00000000E+0	4.59189187E-1	0.00000000E+0
63	17/03/2023	15:59:08.636	0.00000000E+0	-3.03689846E+0	4.00000000E+0	3.24879796E-1	0.00000000E+0
65	17/03/2023	15:59:11.660	0.00000000E+0	-2.93220428E+0	4.00000000E+0	6.12527557E-1	0.00000000E+0
67	17/03/2023	15:59:14.612	0.00000000E+0	-2.82751009E+0	4.00000000E+0	3.69078081E-1	0.00000000E+0
69	17/03/2023	15:59:17.595	0.00000000E+0	-2.72281590E+0	4.00000000E+0	6.41231060E-1	0.00000000E+0
71	17/03/2023	15:59:20.551	0.00000000E+0	-2.61812171E+0	4.00000000E+0	3.28762297E-1	0.00000000E+0
73	17/03/2023	15:59:23.531	0.00000000E+0	-2.51342752E+0	4.00000000E+0	6.19876655E-1	0.00000000E+0
75	17/03/2023	15:59:26.537	0.00000000E+0	-2.40873333E+0	4.00000000E+0	4.96958966E-1	0.00000000E+0
77	17/03/2023	15:59:29.555	0.00000000E+0	-2.30365565E+0	4.00000000E+0	6.00176929E-1	0.00000000E+0
79	17/03/2023	15:59:32.522	0.00000000E+0	-2.19896146E+0	4.00000000E+0	3.61150651E-1	0.00000000E+0
81	17/03/2023	15:59:35.580	0.00000000E+0	-2.09426727E+0	4.00000000E+0	5.10143473E-1	0.00000000E+0
83	17/03/2023	15:59:38.532	0.00000000E+0	-1.98957308E+0	4.00000000E+0	5.23122775E-1	0.00000000E+0
85	17/03/2023	15:59:41.549	0.00000000E+0	-1.88487889E+0	4.00000000E+0	6.23772223E-1	0.00000000E+0
87	17/03/2023	15:59:44.526	0.00000000E+0	-1.78018470E+0	4.00000000E+0	3.53398489E-1	0.00000000E+0
89	17/03/2023	15:59:47.478	0.00000000E+0	-1.67549052E+0	4.00000000E+0	6.63893603E-1	0.00000000E+0
91	17/03/2023	15:59:50.429	0.00000000E+0	-1.57079633E+0	4.00000000E+0	4.35549182E-1	0.00000000E+0
93	17/03/2023	15:59:53.434	0.00000000E+0	-1.46610214E+0	4.00000000E+0	6.99406323E-1	0.00000000E+0
95	17/03/2023	15:59:56.416	0.00000000E+0	-1.36140795E+0	4.00000000E+0	4.91957496E-1	0.00000000E+0
97	17/03/2023	15:59:59.403	0.00000000E+0	-1.25671376E+0	4.00000000E+0	3.32505596E-1	0.00000000E+0
99	17/03/2023	16:00:02.392	0.00000000E+0	-1.15201957E+0	4.00000000E+0	5.29174271E-1	0.00000000E+0
101	17/03/2023	16:00:05.390	0.00000000E+0	-1.04732538E+0	4.00000000E+0	6.74840149E-1	0.00000000E+0
103	17/03/2023	16:00:08.369	0.00000000E+0	-9.42631194E-1	4.00000000E+0	4.37322585E-1	0.00000000E+0
105	17/03/2023	16:00:11.383	0.00000000E+0	-8.37937005E-1	4.00000000E+0	3.80466481E-1	0.00000000E+0
107	17/03/2023	16:00:14.369	0.00000000E+0	-7.32859321E-1	4.00000000E+0	6.59411192E-1	0.00000000E+0
109	17/03/2023	16:00:17.361	0.00000000E+0	-6.28165133E-1	4.00000000E+0	6.54476962E-1	0.00000000E+0
111	17/03/2023	16:00:20.374	0.00000000E+0	-5.23470944E-1	4.00000000E+0	5.88887417E-1	0.00000000E+0
113	17/03/2023	16:00:23.377	0.00000000E+0	-4.18776755E-1	4.00000000E+0	6.41532245E-1	0.00000000E+0
115	17/03/2023	16:00:26.458	0.00000000E+0	-3.14082566E-1	4.00000000E+0	6.05981689E-1	0.00000000E+0
117	17/03/2023	16:00:29.543	0.00000000E+0	-2.09388378E-1	4.00000000E+0	3.20881008E-1	0.00000000E+0
119	17/03/2023	16:00:32.558	0.00000000E+0	-1.04694189E-1	4.00000000E+0	5.10248541E-1	0.00000000E+0
121	17/03/2023	16:00:35.565	0.00000000E+0	0.00000000E+0	4.00000000E+0	3.96118805E-1	0.00000000E+0
123	17/03/2023	16:00:38.563	0.00000000E+0	1.04694189E-1	4.00000000E+0	5.13379712E-1	0.00000000E+0
125	17/03/2023	16:00:41.579	0.00000000E+0	2.09388378E-1	4.00000000E+0	6.71784733E-1	0.00000000E+0
127	17/03/2023	16:00:44.586	0.00000000E+0	3.14082566E-1	4.00000000E+0	4.26426211E-1	0.00000000E+0
129	17/03/2023	16:00:47.589	0.00000000E+0	4.18776755E-1	4.00000000E+0	6.69760184E-1	0.00000000E+0
131	17/03/2023	16:00:50.582	0.00000000E+0	5.23470944E-1	4.00000000E+0	3.18232375E-1	0.00000000E+0
133	17/03/2023	16:00:53.614	0.00000000E+0	6.28165133E-1	4.00000000E+0	6.37521627E-1	0.00000000E+0
135	17/03/2023	16:00:56.701	0.00000000E+0	7.32859321E-1	4.00000000E+0	5.36598739E-1	0.00000000E+0
137	17/03/2023	16:00:59.710	0.00000000E+0	8.37937005E-1	4.00000000E+0	3.16091601E-1	0.00000000E+0
139	17/03/2023	16:01:02.806	0.00000000E+0	9.42631194E-1	4.00000000E+0	6.75908190E-1	0.00000000E+0
141	17/03/2023	16:01:05.892	0.00000000E+0	1.04732538E+0	4.00000000E+0	5.18216381E-1	0.00000000E+0
143	17/03/2023	16:01:08.901	0.00000000E+0	1.15201957E+0	4.00000000E+0	3.65680827E-1	0.00000000E+0
145	17/03/2023	16:01:11.991	0.00000000E+0	1.25671376E+0	4.00000000E+0	3.15179751E-1	0.00000000E+0
147	17/03/2023	16:01:15.070	0.00000000E+0	1.36140795E+0	4.00000000E+0	4.56357895E-1	0.00000000E+0
149	17/03/2023	16:01:18.041	0.00000000E+0	1.46610214E+0	4.00000000E+0	3.28373722E-1	0.00000000E+0
151	17/03/2023	16:01:21.006	0.00000000E+0	1.57079633E+0	4.00000000E+0	3.34520545E-1	0.00000000E+0
153	17/03/2023	16:01:24.017	0.00000000E+0	1.67549052E+0	4.00000000E+0	5.31091779E-1	0.00000000E+0
155	17/03/2023	16:01:27.103	0.00000000E+0	1.78018470E+0	4.00000000E+0	6.42523042E-1	0.00000000E+0
157	17/03/2023	16:01:30.115	0.00000000E+0	1.88487889E+0	4.00000000E+0	4.57175588E-1	0.00000000E+0
159	17/03/2023	16:01:33.131	0.00000000E+0	1.98957308E+0	4.00000000E+0	3.47292570E-1	0.00000000E+0
161	17/03/2023	16:01:36.216	0.00000000E+0	2.09426727E+0	4.00000000E+0	5.73981879E-1	0.00000000E+0
163	17/03/2023	16:01:39.299	0.00000000E+0	2.19896146E+0	4.00000000E+0	4.85391541E-1	0.00000000E+0
165	17/03/2023	16:01:42.316	0.00000000E+0	2.30365565E+0	4.00000000E+0	4.73613787E-1	0.00000000E+0
167	17/03/2023	16:01:45.488	0.00000000E+0	2.40873333E+0	4.00000000E+0	4.59578681E-1	0.00000000E+0
169	17/03/2023	16:01:48.499	0.00000000E+0	2.51342752E+0	4.00000000E+0	4.04367207E-1	0.00000000E+0
171	17/03/2023	16:01:51.531	0.00000000E+0	2.61812171E+0	4.00000000E+0	5.38598762E-1	0.00000000E+0
