0.014800	-0.019976	-0.018511	-0.016314	-0.018267	-0.016314	-0.020220	-0.017291	-0.018511	-0.018267	-0.017535	-0.019000
0.014900	-0.017779	-0.018511	-0.016070	-0.018267	-0.013140	-0.020953	-0.018023	-0.018756	-0.018511	-0.018756	-0.018267
0.015000	-0.018511	-0.018756	-0.015826	-0.016314	-0.014605	-0.018511	-0.017047	-0.018023	-0.017291	-0.016558	-0.018267
0.015100	-0.016070	-0.017047	-0.016558	-0.017291	-0.015338	-0.018023	-0.013140	-0.015582	-0.016314	-0.015093	-0.018756
0.015200	-0.015826	-0.012896	-0.014117	-0.019244	-0.014605	-0.016802	-0.013629	-0.017047	-0.015582	-0.017291	-0.017291
0.015300	-0.016558	-0.013629	-0.013629	-0.017291	-0.015582	-0.013629	-0.012408	-0.017047	-0.016314	-0.016070	-0.016558
0.015400	-0.015093	-0.012652	-0.015582	-0.017291	-0.013873	-0.013629	-0.011920	-0.015582	-0.014605	-0.016070	-0.016314
0.015500	-0.014117	-0.010455	-0.013140	-0.015826	-0.011675	-0.012408	-0.012408	-0.013873	-0.015338	-0.014605	-0.015582
0.015600	-0.015582	-0.011675	-0.013873	-0.016314	-0.014605	-0.011675	-0.012408	-0.013873	-0.013384	-0.013873	-0.014117
0.015700	-0.015826	-0.014361	-0.013629	-0.015826	-0.012896	-0.012164	-0.014361	-0.011675	-0.012408	-0.013384	-0.014605
0.015800	-0.013384	-0.014117	-0.012896	-0.013629	-0.010455	-0.014361	-0.015093	-0.013384	-0.012408	-0.013140	-0.013873
0.015900	-0.013384	-0.015582	-0.012896	-0.012408	-0.010699	-0.013629	-0.013629	-0.014361	-0.011675	-0.012652	-0.014361
0.016000	-0.012896	-0.014605	-0.011675	-0.012896	-0.010455	-0.015093	-0.013873	-0.010699	-0.009478	-0.011675	-0.013873
0.016100	-0.011920	-0.013873	-0.011920	-0.013873	-0.011187	-0.016558	-0.011675	-0.012408	-0.011187	-0.011920	-0.014117
0.016200	-0.011920	-0.013873	-0.012164	-0.013140	-0.011675	-0.013629	-0.009234	-0.012164	-0.012652	-0.013140	-0.012408
