#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	15/03/2023	17:45:13.830	3.91088402E+0	2.51700000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
2	15/03/2023	17:45:15.332	2.22005370E+0	-2.51400000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
3	15/03/2023	17:45:16.819	2.94831107E+0	2.51800000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
4	15/03/2023	17:45:18.305	2.88925281E+0	-2.51300000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
5	15/03/2023	17:45:19.775	2.67526249E+0	2.51600000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
6	15/03/2023	17:45:21.234	5.02302009E+0	-2.49300000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
7	15/03/2023	17:45:22.742	1.30388367E-2	2.49600000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
8	15/03/2023	17:45:24.224	4.22726756E+0	-2.51400000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
9	15/03/2023	17:45:25.706	4.81669967E-1	2.48400000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
10	15/03/2023	17:45:27.190	5.12311234E+0	-2.49700000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
11	15/03/2023	17:45:28.656	3.20141790E+0	2.51000000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
12	15/03/2023	17:45:30.144	2.51611199E+0	-2.50000000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
13	15/03/2023	17:45:31.613	5.34745703E+0	2.48000000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
14	15/03/2023	17:45:33.110	2.26607312E+0	-2.50900000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
15	15/03/2023	17:45:34.614	4.17818017E+0	2.50600000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
16	15/03/2023	17:45:36.126	5.99441342E+0	-2.48000000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
17	15/03/2023	17:45:37.597	5.96335031E+0	2.50100000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
18	15/03/2023	17:45:39.092	3.84952479E+0	-2.51300000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
19	15/03/2023	17:45:40.548	9.42247699E-1	2.46700000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
20	15/03/2023	17:45:42.073	4.83894240E+0	-2.48500000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
21	15/03/2023	17:45:43.575	1.69734974E+0	2.51400000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
22	15/03/2023	17:45:45.059	8.37553510E-1	-2.50000000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
23	15/03/2023	17:45:46.536	6.04580178E+0	2.47500000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
24	15/03/2023	17:45:48.033	3.43995192E+0	-2.50300000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
25	15/03/2023	17:45:49.509	5.42569005E+0	2.51300000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
26	15/03/2023	17:45:50.980	1.67932547E+0	-2.47100000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
27	15/03/2023	17:45:52.463	2.68715085E+0	2.49400000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
28	15/03/2023	17:45:53.957	5.12042787E+0	-2.51500000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
29	15/03/2023	17:45:55.431	4.47347147E+0	2.51000000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
30	15/03/2023	17:45:56.903	2.14373815E+0	-2.47500000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
31	15/03/2023	17:45:58.369	5.20594730E+0	2.50700000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
32	15/03/2023	17:45:59.880	1.81891772E+0	-2.50100000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
33	15/03/2023	17:46:01.368	4.46925303E+0	2.47300000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
34	15/03/2023	17:46:02.881	2.84361689E+0	-2.51200000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
35	15/03/2023	17:46:04.344	5.95683089E+0	2.51200000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
36	15/03/2023	17:46:05.841	2.77382076E+0	-2.47500000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
37	15/03/2023	17:46:07.319	5.32674829E+0	2.49600000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
38	15/03/2023	17:46:08.801	1.66436915E-1	-2.51000000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
39	15/03/2023	17:46:10.288	4.68439383E+0	2.49400000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
40	15/03/2023	17:46:11.788	1.19036909E+0	-2.48500000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
41	15/03/2023	17:46:13.290	2.69980619E+0	2.50100000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
42	15/03/2023	17:46:14.771	4.37031126E+0	-2.51800000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
43	15/03/2023	17:46:16.222	5.32981625E+0	2.48800000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
44	15/03/2023	17:46:17.725	5.28302983E+0	-2.48200000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
45	15/03/2023	17:46:19.179	3.47446648E-1	2.50200000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
46	15/03/2023	17:46:20.674	2.28064594E+0	-2.51300000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
47	15/03/2023	17:46:22.148	4.94785503E+0	2.49400000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
48	15/03/2023	17:46:23.615	1.27742250E+0	-2.46400000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
49	15/03/2023	17:46:25.130	2.73700522E+0	2.50600000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
50	15/03/2023	17:46:26.594	5.50929200E+0	-2.51200000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
51	15/03/2023	17:46:28.052	6.48106883E-1	2.48900000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
52	15/03/2023	17:46:29.536	4.57126275E+0	-2.48500000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
53	15/03/2023	17:46:30.986	5.68876775E+0	2.51200000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
54	15/03/2023	17:46:32.493	3.80273837E+0	-2.52100000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
55	15/03/2023	17:46:33.990	1.26668464E+0	2.48600000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
56	15/03/2023	17:46:35.458	5.66767552E+0	-2.47400000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
57	15/03/2023	17:46:36.929	3.43765095E+0	2.51000000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
58	15/03/2023	17:46:38.401	4.22803455E+0	-2.51300000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
59	15/03/2023	17:46:39.866	4.08115589E+0	2.48600000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
60	15/03/2023	17:46:41.312	3.99601995E-1	-2.48000000E+3	2.00000000E+0	-9.80629325E+0	7.16421300E+6
