#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	12/06/2023	16:37:21.337	5.11966088E-1	-2.51500000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
2	12/06/2023	16:37:23.211	3.70993254E+0	-2.51900000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
3	12/06/2023	16:37:25.018	4.74767054E+0	-2.51900000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
4	12/06/2023	16:37:27.020	1.06074771E+0	-2.51800000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
5	12/06/2023	16:37:28.940	1.72496140E+0	-2.50100000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
6	12/06/2023	16:37:30.719	2.81868970E-1	-2.28000000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
7	12/06/2023	16:37:32.548	5.78349107E+0	-2.18000000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
8	12/06/2023	16:37:34.303	8.12626322E-1	-2.38700000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
9	12/06/2023	16:37:36.069	1.52516040E+0	-2.50600000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
10	12/06/2023	16:37:37.853	9.29592357E-1	-2.50800000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
11	12/06/2023	16:37:39.710	1.02431567E+0	-2.51000000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
12	12/06/2023	16:37:41.714	3.01887419E+0	-2.50900000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
13	12/06/2023	16:37:43.596	4.32199087E+0	-2.43600000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
14	12/06/2023	16:37:45.466	4.93404920E+0	-2.30600000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
15	12/06/2023	16:37:47.384	8.92776819E-1	-2.12900000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
16	12/06/2023	16:37:49.233	3.33334025E+0	-2.26200000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
17	12/06/2023	16:37:51.184	3.57187426E+0	-2.45100000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
18	12/06/2023	16:37:52.954	1.40819436E+0	-2.51400000E+3	2.00000000E+0	-9.80618793E+0	7.22992700E+6
