#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	02/09/2022	16:42:14.893	1.64596139E+0	-1.23500000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
2	02/09/2022	16:42:16.401	2.29215079E+0	-1.23500000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
3	02/09/2022	16:42:17.779	6.19919986E+0	-1.23500000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
4	02/09/2022	16:42:19.353	4.43205399E+0	-1.23400000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
5	02/09/2022	16:42:20.761	4.26791805E+0	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
6	02/09/2022	16:42:22.136	7.77728259E-1	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
7	02/09/2022	16:42:23.612	2.51687898E+0	-1.23500000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
8	02/09/2022	16:42:24.994	5.59212696E+0	-1.23400000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
9	02/09/2022	16:42:26.433	7.04864172E-1	-1.23400000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
10	02/09/2022	16:42:27.958	5.60401531E+0	-1.23400000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
11	02/09/2022	16:42:29.341	3.74291312E+0	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
12	02/09/2022	16:42:30.839	5.21898614E+0	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
13	02/09/2022	16:42:32.233	7.39762235E-1	-1.23500000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
14	02/09/2022	16:42:33.626	5.26538905E+0	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
15	02/09/2022	16:42:35.098	2.89538874E-1	-1.23400000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
16	02/09/2022	16:42:36.481	4.32620932E+0	-1.23500000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
17	02/09/2022	16:42:37.997	1.54932060E-1	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
18	02/09/2022	16:42:39.400	3.07639847E+0	-1.23500000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
19	02/09/2022	16:42:40.796	1.25172832E+0	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
20	02/09/2022	16:42:42.269	3.36670433E+0	-1.23500000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
21	02/09/2022	16:42:43.662	4.39140350E+0	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
22	02/09/2022	16:42:45.116	3.50821406E+0	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
23	02/09/2022	16:42:46.621	1.43005359E+0	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
24	02/09/2022	16:42:48.002	3.92468985E+0	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
25	02/09/2022	16:42:49.542	1.62908760E+0	-1.23300000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
26	02/09/2022	16:42:50.927	2.36923333E+0	-1.23400000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
27	02/09/2022	16:42:52.316	5.41111723E+0	-1.23500000E+3	2.00000000E+0	-9.80588150E+0	7.15961100E+6
