#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	02/09/2022	14:51:15.516	0.00000000E+0	-3.14159265E+1	5.00000000E+0	2.93680622E+0	-1.23500000E+3	2.78742958E-1
2	02/09/2022	14:51:16.907	0.00000000E+0	-3.12065382E+1	5.00000000E+0	4.92331134E+0	-1.23300000E+3	2.79842756E-1
3	02/09/2022	14:51:18.423	0.00000000E+0	-3.09971498E+1	5.00000000E+0	3.20410237E+0	-1.23400000E+3	3.03328191E-1
4	02/09/2022	14:51:19.836	0.00000000E+0	-3.07877614E+1	5.00000000E+0	3.90781606E-1	-1.23300000E+3	3.31861619E-1
5	02/09/2022	14:51:21.358	0.00000000E+0	-3.05779895E+1	5.00000000E+0	1.55584001E+0	-1.23500000E+3	3.61526538E-1
6	02/09/2022	14:51:22.794	0.00000000E+0	-3.03686012E+1	5.00000000E+0	5.15149098E+0	-1.23300000E+3	3.98751208E-1
7	02/09/2022	14:51:24.167	0.00000000E+0	-3.01592128E+1	5.00000000E+0	2.70095667E+0	-1.23300000E+3	4.22922295E-1
8	02/09/2022	14:51:25.654	0.00000000E+0	-2.99498244E+1	5.00000000E+0	2.61927220E+0	-1.23400000E+3	4.88972896E-1
9	02/09/2022	14:51:27.054	0.00000000E+0	-2.97404360E+1	5.00000000E+0	4.05239375E+0	-1.23500000E+3	5.10309435E-1
10	02/09/2022	14:51:28.510	0.00000000E+0	-2.95310476E+1	5.00000000E+0	6.32767075E-1	-1.23400000E+3	5.50014262E-1
11	02/09/2022	14:51:29.992	0.00000000E+0	-2.93216593E+1	5.00000000E+0	6.07341343E+0	-1.23400000E+3	5.65541435E-1
12	02/09/2022	14:51:31.360	0.00000000E+0	-2.91122709E+1	5.00000000E+0	5.18600555E+0	-1.23400000E+3	5.93664542E-1
13	02/09/2022	14:51:32.895	0.00000000E+0	-2.89024990E+1	5.00000000E+0	4.01864617E+0	-1.23500000E+3	6.19677739E-1
14	02/09/2022	14:51:34.284	0.00000000E+0	-2.86931106E+1	5.00000000E+0	2.61773821E+0	-1.23300000E+3	6.33437980E-1
15	02/09/2022	14:51:35.687	0.00000000E+0	-2.84837223E+1	5.00000000E+0	4.14328211E+0	-1.23500000E+3	6.23150634E-1
16	02/09/2022	14:51:37.166	0.00000000E+0	-2.82743339E+1	5.00000000E+0	2.69060230E+0	-1.23300000E+3	6.23706171E-1
17	02/09/2022	14:51:38.536	0.00000000E+0	-2.80649455E+1	5.00000000E+0	5.86709302E+0	-1.23300000E+3	6.15642862E-1
18	02/09/2022	14:51:39.968	0.00000000E+0	-2.78555571E+1	5.00000000E+0	2.73815571E-1	-1.23500000E+3	5.84944798E-1
19	02/09/2022	14:51:41.464	0.00000000E+0	-2.76461687E+1	5.00000000E+0	3.57187426E+0	-1.23400000E+3	5.73807947E-1
20	02/09/2022	14:51:42.859	0.00000000E+0	-2.74363969E+1	5.00000000E+0	4.80634530E+0	-1.23400000E+3	5.33279313E-1
21	02/09/2022	14:51:44.365	0.00000000E+0	-2.72270085E+1	5.00000000E+0	1.16774287E+0	-1.23300000E+3	4.93296420E-1
22	02/09/2022	14:51:45.796	0.00000000E+0	-2.70176201E+1	5.00000000E+0	6.04503479E+0	-1.23400000E+3	4.57967481E-1
23	02/09/2022	14:51:47.232	0.00000000E+0	-2.68082317E+1	5.00000000E+0	5.90352506E+0	-1.23500000E+3	4.12944293E-1
24	02/09/2022	14:51:48.725	0.00000000E+0	-2.65988434E+1	5.00000000E+0	9.57204012E-1	-1.23500000E+3	3.81726540E-1
25	02/09/2022	14:51:50.123	0.00000000E+0	-2.63894550E+1	5.00000000E+0	3.23593247E+0	-1.23300000E+3	3.51998574E-1
26	02/09/2022	14:51:51.578	0.00000000E+0	-2.61800666E+1	5.00000000E+0	4.96472882E+0	-1.23300000E+3	3.25234470E-1
27	02/09/2022	14:51:53.079	0.00000000E+0	-2.59706782E+1	5.00000000E+0	2.82405863E+0	-1.23300000E+3	2.97041470E-1
28	02/09/2022	14:51:54.476	0.00000000E+0	-2.57609064E+1	5.00000000E+0	1.32497591E+0	-1.23500000E+3	2.80847580E-1
29	02/09/2022	14:51:55.981	0.00000000E+0	-2.55515180E+1	5.00000000E+0	3.83686945E+0	-1.23500000E+3	2.74541427E-1
30	02/09/2022	14:51:57.371	0.00000000E+0	-2.53421296E+1	5.00000000E+0	1.25939823E+0	-1.23300000E+3	2.71385912E-1
31	02/09/2022	14:51:58.839	0.00000000E+0	-2.51327412E+1	5.00000000E+0	5.34822402E+0	-1.23300000E+3	2.72408807E-1
32	02/09/2022	14:52:00.351	0.00000000E+0	-2.49233529E+1	5.00000000E+0	8.39854481E-2	-1.23300000E+3	2.91896147E-1
33	02/09/2022	14:52:01.739	0.00000000E+0	-2.47139645E+1	5.00000000E+0	3.17534023E+0	-1.23500000E+3	3.05164019E-1
34	02/09/2022	14:52:03.196	0.00000000E+0	-2.45045761E+1	5.00000000E+0	3.62249563E+0	-1.23500000E+3	3.51875016E-1
35	02/09/2022	14:52:04.596	0.00000000E+0	-2.42948042E+1	5.00000000E+0	3.08406837E+0	-1.23400000E+3	3.63267211E-1
36	02/09/2022	14:52:05.995	0.00000000E+0	-2.40854158E+1	5.00000000E+0	4.91065600E+0	-1.23300000E+3	4.01620454E-1
37	02/09/2022	14:52:07.550	0.00000000E+0	-2.38760275E+1	5.00000000E+0	1.35258756E+0	-1.23300000E+3	4.36521260E-1
38	02/09/2022	14:52:08.936	0.00000000E+0	-2.36666391E+1	5.00000000E+0	1.68776236E+0	-1.23500000E+3	4.68272372E-1
39	02/09/2022	14:52:10.386	0.00000000E+0	-2.34572507E+1	5.00000000E+0	2.91456350E-1	-1.23300000E+3	5.04577935E-1
40	02/09/2022	14:52:11.829	0.00000000E+0	-2.32478623E+1	5.00000000E+0	4.65908315E+0	-1.23400000E+3	5.36470655E-1
41	02/09/2022	14:52:13.194	0.00000000E+0	-2.30384740E+1	5.00000000E+0	3.93235975E+0	-1.23400000E+3	5.82693325E-1
42	02/09/2022	14:52:14.703	0.00000000E+0	-2.28290856E+1	5.00000000E+0	5.62203959E+0	-1.23400000E+3	5.97775454E-1
43	02/09/2022	14:52:16.082	0.00000000E+0	-2.26193137E+1	5.00000000E+0	2.17710223E+0	-1.23300000E+3	6.18376202E-1
44	02/09/2022	14:52:17.478	0.00000000E+0	-2.24099253E+1	5.00000000E+0	1.52209244E+0	-1.23400000E+3	6.30540108E-1
45	02/09/2022	14:52:19.015	0.00000000E+0	-2.22005370E+1	5.00000000E+0	5.24506381E+0	-1.23400000E+3	6.29460474E-1
46	02/09/2022	14:52:20.408	0.00000000E+0	-2.19911486E+1	5.00000000E+0	5.47707840E+0	-1.23400000E+3	6.23578526E-1
47	02/09/2022	14:52:21.912	0.00000000E+0	-2.17817602E+1	5.00000000E+0	4.30089863E+0	-1.23400000E+3	6.18450199E-1
48	02/09/2022	14:52:23.304	0.00000000E+0	-2.15723718E+1	5.00000000E+0	8.72835068E-1	-1.23400000E+3	5.94386590E-1
49	02/09/2022	14:52:24.685	0.00000000E+0	-2.13629834E+1	5.00000000E+0	3.65777719E+0	-1.23500000E+3	5.58167849E-1
50	02/09/2022	14:52:26.212	0.00000000E+0	-2.11532116E+1	5.00000000E+0	3.53390824E+0	-1.23300000E+3	5.33524789E-1
51	02/09/2022	14:52:27.605	0.00000000E+0	-2.09438232E+1	5.00000000E+0	2.14412165E+0	-1.23500000E+3	4.92876108E-1
52	02/09/2022	14:52:29.031	0.00000000E+0	-2.07344348E+1	5.00000000E+0	2.01795173E+0	-1.23300000E+3	4.64902583E-1
53	02/09/2022	14:52:30.547	0.00000000E+0	-2.05250464E+1	5.00000000E+0	3.79736944E+0	-1.23300000E+3	4.22421048E-1
