#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	12/06/2023	16:57:57.472	0.00000E+0	0.00000E+0	-1.67858E-2	1.15839E-1	0.00000E+0	0.00000E+0	1.95506E+1	1.36199E+1	1.95524E+1	1.36209E+1
2	12/06/2023	16:57:59.151	0.00000E+0	0.00000E+0	1.39631E-1	-6.45685E-2	0.00000E+0	0.00000E+0	1.95500E+1	1.36214E+1	1.95504E+1	1.36218E+1
3	12/06/2023	16:58:00.915	0.00000E+0	0.00000E+0	4.17620E+1	4.95677E-1	0.00000E+0	0.00000E+0	2.01488E+1	1.30502E+1	2.01477E+1	1.30498E+1
4	12/06/2023	16:58:02.766	0.00000E+0	0.00000E+0	5.47733E+1	-9.30809E-1	0.00000E+0	0.00000E+0	2.03745E+1	1.28225E+1	2.03732E+1	1.28236E+1
5	12/06/2023	16:58:04.624	0.00000E+0	0.00000E+0	8.07183E+1	2.20833E+0	0.00000E+0	0.00000E+0	2.07007E+1	1.24708E+1	2.07000E+1	1.24702E+1
6	12/06/2023	16:58:06.494	0.00000E+0	0.00000E+0	5.31960E+1	-5.77660E-1	0.00000E+0	0.00000E+0	2.03238E+1	1.28886E+1	2.03251E+1	1.28868E+1
7	12/06/2023	16:58:08.312	0.00000E+0	0.00000E+0	3.88985E+1	8.72020E-3	0.00000E+0	0.00000E+0	2.01059E+1	1.30853E+1	2.01069E+1	1.30827E+1
8	12/06/2023	16:58:10.156	0.00000E+0	0.00000E+0	-4.51363E+1	-1.24611E-1	0.00000E+0	0.00000E+0	1.89217E+1	1.42481E+1	1.89222E+1	1.42470E+1
9	12/06/2023	16:58:12.084	0.00000E+0	0.00000E+0	-5.07473E+1	6.69104E-1	0.00000E+0	0.00000E+0	1.88288E+1	1.43137E+1	1.88288E+1	1.43127E+1
10	12/06/2023	16:58:14.018	0.00000E+0	0.00000E+0	-5.38307E+1	-1.18472E+0	0.00000E+0	0.00000E+0	1.87757E+1	1.44126E+1	1.87758E+1	1.44139E+1
11	12/06/2023	16:58:15.900	0.00000E+0	0.00000E+0	-6.32449E-1	5.57802E-1	0.00000E+0	0.00000E+0	1.95496E+1	1.36263E+1	1.95485E+1	1.36288E+1
12	12/06/2023	16:58:17.664	0.00000E+0	0.00000E+0	-5.13534E+1	-2.47303E-2	0.00000E+0	0.00000E+0	1.87928E+1	1.43699E+1	1.87904E+1	1.43707E+1
13	12/06/2023	16:58:19.438	0.00000E+0	0.00000E+0	-4.46898E+1	-4.46733E-1	0.00000E+0	0.00000E+0	1.89078E+1	1.42665E+1	1.89061E+1	1.42662E+1
14	12/06/2023	16:58:21.221	0.00000E+0	0.00000E+0	-1.64595E+1	-2.63395E-1	0.00000E+0	0.00000E+0	1.93102E+1	1.38702E+1	1.93112E+1	1.38683E+1
15	12/06/2023	16:58:22.889	0.00000E+0	0.00000E+0	-2.68795E+1	7.27371E-1	0.00000E+0	0.00000E+0	1.91863E+1	1.40071E+1	1.91877E+1	1.40077E+1
16	12/06/2023	16:58:24.668	0.00000E+0	0.00000E+0	-3.50714E+1	3.41348E-1	0.00000E+0	0.00000E+0	1.89991E+1	1.41687E+1	1.89988E+1	1.41689E+1
17	12/06/2023	16:58:26.659	0.00000E+0	0.00000E+0	8.25127E+1	-1.67236E+0	0.00000E+0	0.00000E+0	2.07475E+1	1.24621E+1	2.07494E+1	1.24608E+1
18	12/06/2023	16:58:28.507	0.00000E+0	0.00000E+0	1.17481E+2	5.72685E-1	0.00000E+0	0.00000E+0	2.12270E+1	1.19907E+1	2.12269E+1	1.19912E+1
19	12/06/2023	16:58:30.418	0.00000E+0	0.00000E+0	8.81176E+1	3.39607E-1	0.00000E+0	0.00000E+0	2.08524E+1	1.23566E+1	2.08546E+1	1.23562E+1
20	12/06/2023	16:58:32.284	0.00000E+0	0.00000E+0	-6.67318E+1	-1.45570E+0	0.00000E+0	0.00000E+0	1.85730E+1	1.45994E+1	1.85723E+1	1.45965E+1
21	12/06/2023	16:58:34.124	0.00000E+0	0.00000E+0	-1.12412E+2	-9.07826E-1	0.00000E+0	0.00000E+0	1.79447E+1	1.52032E+1	1.79449E+1	1.52007E+1
22	12/06/2023	16:58:36.055	0.00000E+0	0.00000E+0	-1.29016E+2	-7.87068E-1	0.00000E+0	0.00000E+0	1.76667E+1	1.55217E+1	1.76649E+1	1.55211E+1
23	12/06/2023	16:58:37.944	0.00000E+0	0.00000E+0	-3.27534E+0	1.94914E-1	0.00000E+0	0.00000E+0	1.95445E+1	1.36192E+1	1.95458E+1	1.36207E+1
24	12/06/2023	16:58:39.723	0.00000E+0	0.00000E+0	-5.61033E-2	-1.82434E-1	0.00000E+0	0.00000E+0	1.95436E+1	1.36178E+1	1.95420E+1	1.36179E+1
25	12/06/2023	16:58:41.506	0.00000E+0	0.00000E+0	2.23550E-4	-8.80371E-2	0.00000E+0	0.00000E+0	1.95557E+1	1.36215E+1	1.95519E+1	1.36227E+1
26	12/06/2023	16:58:43.269	0.00000E+0	0.00000E+0	-1.04653E-1	-4.95309E-2	0.00000E+0	0.00000E+0	1.95495E+1	1.36209E+1	1.95509E+1	1.36213E+1
27	12/06/2023	16:58:45.130	0.00000E+0	0.00000E+0	4.89445E-1	-1.53852E-1	0.00000E+0	0.00000E+0	1.95534E+1	1.36280E+1	1.95513E+1	1.36295E+1
28	12/06/2023	16:58:46.923	0.00000E+0	0.00000E+0	7.57763E+1	5.82721E-1	0.00000E+0	0.00000E+0	2.06031E+1	1.26039E+1	2.06041E+1	1.26036E+1
29	12/06/2023	16:58:48.806	0.00000E+0	0.00000E+0	3.92250E+1	-3.09249E-1	0.00000E+0	0.00000E+0	2.00997E+1	1.30693E+1	2.00988E+1	1.30684E+1
30	12/06/2023	16:58:50.719	0.00000E+0	0.00000E+0	9.71620E+1	7.34754E-1	0.00000E+0	0.00000E+0	2.09482E+1	1.22616E+1	2.09476E+1	1.22619E+1
31	12/06/2023	16:58:52.559	0.00000E+0	0.00000E+0	2.78200E+1	-6.15020E-1	0.00000E+0	0.00000E+0	2.01524E+1	1.30418E+1	2.01525E+1	1.30416E+1
32	12/06/2023	16:58:54.483	0.00000E+0	0.00000E+0	-8.59394E+1	-9.89905E-1	0.00000E+0	0.00000E+0	1.82930E+1	1.48776E+1	1.82913E+1	1.48781E+1
33	12/06/2023	16:58:56.385	0.00000E+0	0.00000E+0	1.04639E+2	2.12256E-1	0.00000E+0	0.00000E+0	2.10612E+1	1.21519E+1	2.10596E+1	1.21518E+1
34	12/06/2023	16:58:58.205	0.00000E+0	0.00000E+0	7.20008E+1	5.07938E-1	0.00000E+0	0.00000E+0	2.07143E+1	1.24908E+1	2.07151E+1	1.24902E+1
35	12/06/2023	16:59:00.146	0.00000E+0	0.00000E+0	-1.32228E+2	-1.59183E+0	0.00000E+0	0.00000E+0	1.76148E+1	1.55199E+1	1.76130E+1	1.55193E+1
36	12/06/2023	16:59:01.968	0.00000E+0	0.00000E+0	-1.06323E+2	-1.04575E+0	0.00000E+0	0.00000E+0	1.80252E+1	1.51330E+1	1.80244E+1	1.51332E+1
37	12/06/2023	16:59:03.841	0.00000E+0	0.00000E+0	6.79459E+1	8.78333E-1	0.00000E+0	0.00000E+0	2.05319E+1	1.26528E+1	2.05353E+1	1.26521E+1
38	12/06/2023	16:59:05.644	0.00000E+0	0.00000E+0	8.59591E+1	8.45371E-1	0.00000E+0	0.00000E+0	2.07450E+1	1.24555E+1	2.07459E+1	1.24531E+1
39	12/06/2023	16:59:07.415	0.00000E+0	0.00000E+0	4.85064E+1	-8.80831E-1	0.00000E+0	0.00000E+0	2.03136E+1	1.28677E+1	2.03164E+1	1.28693E+1
40	12/06/2023	16:59:09.422	0.00000E+0	0.00000E+0	-6.80993E+1	-3.98115E-1	0.00000E+0	0.00000E+0	1.85563E+1	1.45920E+1	1.85572E+1	1.45900E+1
41	12/06/2023	16:59:11.263	0.00000E+0	0.00000E+0	2.89331E+1	7.81484E-1	0.00000E+0	0.00000E+0	1.98842E+1	1.33118E+1	1.98838E+1	1.33120E+1
42	12/06/2023	16:59:13.127	0.00000E+0	0.00000E+0	4.69981E+1	-5.09601E-1	0.00000E+0	0.00000E+0	2.02568E+1	1.29488E+1	2.02568E+1	1.29485E+1
43	12/06/2023	16:59:14.968	0.00000E+0	0.00000E+0	8.87833E+1	-5.86411E-1	0.00000E+0	0.00000E+0	2.08378E+1	1.23797E+1	2.08369E+1	1.23782E+1
44	12/06/2023	16:59:16.857	0.00000E+0	0.00000E+0	-5.48963E+1	-9.98108E-1	0.00000E+0	0.00000E+0	1.87996E+1	1.43669E+1	1.88012E+1	1.43685E+1
45	12/06/2023	16:59:18.770	0.00000E+0	0.00000E+0	-6.30111E+1	-8.32089E-2	0.00000E+0	0.00000E+0	1.86657E+1	1.44855E+1	1.86658E+1	1.44878E+1
46	12/06/2023	16:59:20.637	0.00000E+0	0.00000E+0	-9.43276E+1	-8.76676E-1	0.00000E+0	0.00000E+0	1.81881E+1	1.49633E+1	1.81890E+1	1.49622E+1
47	12/06/2023	16:59:22.366	0.00000E+0	0.00000E+0	-7.40450E+1	-1.40197E-2	0.00000E+0	0.00000E+0	1.84622E+1	1.46941E+1	1.84640E+1	1.46953E+1
48	12/06/2023	16:59:24.161	0.00000E+0	0.00000E+0	-6.18332E+1	-2.53688E-1	0.00000E+0	0.00000E+0	1.86432E+1	1.45345E+1	1.86432E+1	1.45348E+1
49	12/06/2023	16:59:25.884	0.00000E+0	0.00000E+0	4.92745E+1	1.27422E+0	0.00000E+0	0.00000E+0	2.02285E+1	1.29070E+1	2.02290E+1	1.29078E+1
50	12/06/2023	16:59:27.614	0.00000E+0	0.00000E+0	7.73293E+1	1.14386E+0	0.00000E+0	0.00000E+0	2.06670E+1	1.25446E+1	2.06664E+1	1.25452E+1
51	12/06/2023	16:59:29.515	0.00000E+0	0.00000E+0	1.11435E+2	4.60465E-1	0.00000E+0	0.00000E+0	2.11515E+1	1.20392E+1	2.11513E+1	1.20409E+1
52	12/06/2023	16:59:31.416	0.00000E+0	0.00000E+0	8.71784E+1	4.66750E-1	0.00000E+0	0.00000E+0	2.08473E+1	1.23547E+1	2.08473E+1	1.23571E+1
53	12/06/2023	16:59:33.373	0.00000E+0	0.00000E+0	5.30701E+1	3.80944E-3	0.00000E+0	0.00000E+0	2.03627E+1	1.28292E+1	2.03633E+1	1.28281E+1
54	12/06/2023	16:59:35.263	0.00000E+0	0.00000E+0	-1.34905E-1	-4.00869E-1	0.00000E+0	0.00000E+0	1.95557E+1	1.36259E+1	1.95572E+1	1.36258E+1
55	12/06/2023	16:59:37.105	0.00000E+0	0.00000E+0	-8.41339E+1	-1.27762E+0	0.00000E+0	0.00000E+0	1.83292E+1	1.47996E+1	1.83280E+1	1.47996E+1
56	12/06/2023	16:59:39.105	0.00000E+0	0.00000E+0	-7.64832E+1	-6.55503E-1	0.00000E+0	0.00000E+0	1.84476E+1	1.47112E+1	1.84484E+1	1.47096E+1
57	12/06/2023	16:59:41.064	0.00000E+0	0.00000E+0	-3.81601E+1	3.67891E-1	0.00000E+0	0.00000E+0	1.90157E+1	1.41515E+1	1.90153E+1	1.41518E+1
58	12/06/2023	16:59:43.032	0.00000E+0	0.00000E+0	-6.31717E+1	-8.04191E-1	0.00000E+0	0.00000E+0	1.86166E+1	1.45514E+1	1.86158E+1	1.45496E+1
59	12/06/2023	16:59:44.847	0.00000E+0	0.00000E+0	-8.11039E+1	-7.34813E-1	0.00000E+0	0.00000E+0	1.84019E+1	1.47862E+1	1.84033E+1	1.47868E+1
60	12/06/2023	16:59:46.645	0.00000E+0	0.00000E+0	-5.47527E+1	4.11958E-1	0.00000E+0	0.00000E+0	1.87848E+1	1.43871E+1	1.87858E+1	1.43851E+1
61	12/06/2023	16:59:48.483	0.00000E+0	0.00000E+0	4.53244E+1	-1.41844E-1	0.00000E+0	0.00000E+0	2.01891E+1	1.29841E+1	2.01891E+1	1.29830E+1
62	12/06/2023	16:59:50.256	0.00000E+0	0.00000E+0	1.40273E+1	9.24649E-1	0.00000E+0	0.00000E+0	1.97154E+1	1.34915E+1	1.97156E+1	1.34925E+1
63	12/06/2023	16:59:52.051	0.00000E+0	0.00000E+0	4.69018E+1	-1.61169E+0	0.00000E+0	0.00000E+0	2.02652E+1	1.29436E+1	2.02686E+1	1.29433E+1
64	12/06/2023	16:59:54.092	0.00000E+0	0.00000E+0	4.27548E+1	-6.01349E-1	0.00000E+0	0.00000E+0	2.01387E+1	1.30600E+1	2.01355E+1	1.30620E+1
65	12/06/2023	16:59:55.982	0.00000E+0	0.00000E+0	5.27740E+1	-3.98731E-1	0.00000E+0	0.00000E+0	2.02985E+1	1.29064E+1	2.02984E+1	1.29074E+1
66	12/06/2023	16:59:57.996	0.00000E+0	0.00000E+0	2.69608E+1	1.23926E-1	0.00000E+0	0.00000E+0	1.99491E+1	1.32352E+1	1.99500E+1	1.32360E+1
67	12/06/2023	16:59:59.915	0.00000E+0	0.00000E+0	1.64195E+1	2.58821E-1	0.00000E+0	0.00000E+0	1.97718E+1	1.34149E+1	1.97733E+1	1.34152E+1
68	12/06/2023	17:00:01.826	0.00000E+0	0.00000E+0	2.34942E+1	1.48344E-2	0.00000E+0	0.00000E+0	1.99104E+1	1.32641E+1	1.99096E+1	1.32621E+1
69	12/06/2023	17:00:03.831	0.00000E+0	0.00000E+0	4.60957E+1	9.21642E-1	0.00000E+0	0.00000E+0	2.02181E+1	1.29838E+1	2.02185E+1	1.29853E+1
70	12/06/2023	17:00:05.751	0.00000E+0	0.00000E+0	-2.94187E+1	1.18728E-1	0.00000E+0	0.00000E+0	1.91298E+1	1.40496E+1	1.91310E+1	1.40494E+1
71	12/06/2023	17:00:07.605	0.00000E+0	0.00000E+0	-1.82354E+1	-1.11999E+0	0.00000E+0	0.00000E+0	1.93131E+1	1.38706E+1	1.93099E+1	1.38720E+1
72	12/06/2023	17:00:09.606	0.00000E+0	0.00000E+0	-6.05874E+1	-5.50408E-1	0.00000E+0	0.00000E+0	1.87162E+1	1.44593E+1	1.87181E+1	1.44597E+1
73	12/06/2023	17:00:11.522	0.00000E+0	0.00000E+0	-6.52402E+1	-8.45286E-1	0.00000E+0	0.00000E+0	1.87007E+1	1.44742E+1	1.86988E+1	1.44733E+1
