#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	17/03/2023	14:42:25.058	0.00000E+0	0.00000E+0	-1.34714E+2	-1.16511E+0	0.00000E+0	0.00000E+0	1.92536E+1	1.57328E+1	1.92514E+1	1.57279E+1
2	17/03/2023	14:42:26.561	0.00000E+0	0.00000E+0	1.10817E+2	2.35840E+0	0.00000E+0	0.00000E+0	2.27601E+1	1.22027E+1	2.27613E+1	1.22038E+1
3	17/03/2023	14:42:28.042	0.00000E+0	0.00000E+0	1.52603E+2	1.38850E+0	0.00000E+0	0.00000E+0	2.34006E+1	1.15520E+1	2.33985E+1	1.15530E+1
4	17/03/2023	14:42:29.633	0.00000E+0	0.00000E+0	-1.70071E+2	5.84998E-1	0.00000E+0	0.00000E+0	1.88899E+1	1.61017E+1	1.88905E+1	1.61024E+1
5	17/03/2023	14:42:31.182	0.00000E+0	0.00000E+0	4.35873E+1	2.31196E+0	0.00000E+0	0.00000E+0	2.17845E+1	1.31940E+1	2.17850E+1	1.31942E+1
6	17/03/2023	14:42:32.699	0.00000E+0	0.00000E+0	1.79920E+2	3.59129E+0	0.00000E+0	0.00000E+0	2.38348E+1	1.11504E+1	2.38344E+1	1.11510E+1
7	17/03/2023	14:42:34.289	0.00000E+0	0.00000E+0	-1.86199E+2	-4.61610E-1	0.00000E+0	0.00000E+0	1.87208E+1	1.63071E+1	1.87216E+1	1.63043E+1
8	17/03/2023	14:42:35.818	0.00000E+0	0.00000E+0	7.55732E+1	4.53509E-1	0.00000E+0	0.00000E+0	2.20930E+1	1.29359E+1	2.20929E+1	1.29368E+1
9	17/03/2023	14:42:37.460	0.00000E+0	0.00000E+0	1.73139E+2	4.01390E-1	0.00000E+0	0.00000E+0	2.37377E+1	1.11836E+1	2.37377E+1	1.11816E+1
10	17/03/2023	14:42:38.998	0.00000E+0	0.00000E+0	-1.84706E+2	-1.07438E+0	0.00000E+0	0.00000E+0	1.85730E+1	1.62805E+1	1.85734E+1	1.62797E+1
11	17/03/2023	14:42:40.586	0.00000E+0	0.00000E+0	-6.28313E+1	1.57373E+0	0.00000E+0	0.00000E+0	2.03037E+1	1.46406E+1	2.03048E+1	1.46409E+1
12	17/03/2023	14:42:42.167	0.00000E+0	0.00000E+0	1.34153E+2	9.21253E-1	0.00000E+0	0.00000E+0	2.32363E+1	1.18223E+1	2.32350E+1	1.18202E+1
13	17/03/2023	14:42:43.793	0.00000E+0	0.00000E+0	-1.51776E+2	-3.12000E+0	0.00000E+0	0.00000E+0	1.92972E+1	1.56119E+1	1.92972E+1	1.56127E+1
14	17/03/2023	14:42:45.313	0.00000E+0	0.00000E+0	-1.40921E+2	-1.91438E+0	0.00000E+0	0.00000E+0	1.91334E+1	1.57289E+1	1.91355E+1	1.57292E+1
15	17/03/2023	14:42:46.898	0.00000E+0	0.00000E+0	1.65082E+2	1.89756E+0	0.00000E+0	0.00000E+0	2.35880E+1	1.14176E+1	2.35898E+1	1.14218E+1
16	17/03/2023	14:42:48.487	0.00000E+0	0.00000E+0	6.73778E+1	2.76873E+0	0.00000E+0	0.00000E+0	2.24029E+1	1.24864E+1	2.24015E+1	1.24830E+1
17	17/03/2023	14:42:50.020	0.00000E+0	0.00000E+0	-1.30217E+2	-1.07805E+0	0.00000E+0	0.00000E+0	1.93447E+1	1.55412E+1	1.93453E+1	1.55417E+1
18	17/03/2023	14:42:51.578	0.00000E+0	0.00000E+0	1.15690E+2	2.09515E+0	0.00000E+0	0.00000E+0	2.25802E+1	1.23640E+1	2.25784E+1	1.23652E+1
