#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	17/03/2023	14:42:25.058	0.00000000E+0	-6.28318531E+0	4.00000000E+0	2.47431101E+0	2.49600000E+3	4.05209232E-1
3	17/03/2023	14:42:28.042	0.00000000E+0	-6.17849112E+0	4.00000000E+0	2.44401489E+0	2.50500000E+3	3.47875780E-1
5	17/03/2023	14:42:31.182	0.00000000E+0	-6.07379693E+0	4.00000000E+0	4.93711717E+0	2.48900000E+3	3.61640517E-1
7	17/03/2023	14:42:34.289	0.00000000E+0	-5.96910274E+0	4.00000000E+0	2.98896157E+0	2.50700000E+3	6.71128888E-1
9	17/03/2023	14:42:37.460	0.00000000E+0	-5.86440855E+0	4.00000000E+0	4.87422395E-1	2.50200000E+3	3.05167240E-1
11	17/03/2023	14:42:40.586	0.00000000E+0	-5.75971436E+0	4.00000000E+0	5.03912689E+0	2.47700000E+3	4.94963773E-1
13	17/03/2023	14:42:43.793	0.00000000E+0	-5.65502017E+0	4.00000000E+0	4.47692293E+0	2.48300000E+3	6.80670254E-1
15	17/03/2023	14:42:46.898	0.00000000E+0	-5.55032599E+0	4.00000000E+0	4.80289385E+0	2.50300000E+3	5.13610980E-1
17	17/03/2023	14:42:50.020	0.00000000E+0	-5.44524830E+0	4.00000000E+0	7.72359327E-1	2.51300000E+3	3.69602170E-1
19	17/03/2023	14:42:53.159	0.00000000E+0	-5.34055411E+0	4.00000000E+0	4.50108313E+0	2.50200000E+3	3.71769137E-1
21	17/03/2023	14:42:56.260	0.00000000E+0	-5.23585992E+0	4.00000000E+0	3.76208788E-1	2.48400000E+3	4.06588899E-1
23	17/03/2023	14:42:59.349	0.00000000E+0	-5.13116574E+0	4.00000000E+0	1.25096133E+0	2.47000000E+3	3.01779599E-1
25	17/03/2023	14:43:02.439	0.00000000E+0	-5.02647155E+0	4.00000000E+0	2.32781585E+0	2.47700000E+3	4.83967817E-1
27	17/03/2023	14:43:05.611	0.00000000E+0	-4.92177736E+0	4.00000000E+0	2.51534500E+0	2.49500000E+3	3.20870520E-1
29	17/03/2023	14:43:08.730	0.00000000E+0	-4.81708317E+0	4.00000000E+0	2.44017994E+0	2.51000000E+3	3.47157930E-1
31	17/03/2023	14:43:11.882	0.00000000E+0	-4.71238898E+0	4.00000000E+0	2.21736923E+0	2.51300000E+3	3.58752849E-1
33	17/03/2023	14:43:14.996	0.00000000E+0	-4.60769479E+0	4.00000000E+0	1.05537878E+0	2.49900000E+3	3.75230627E-1
35	17/03/2023	14:43:18.144	0.00000000E+0	-4.50300060E+0	4.00000000E+0	2.73738872E+0	2.49000000E+3	4.60469274E-1
37	17/03/2023	14:43:21.238	0.00000000E+0	-4.39830641E+0	4.00000000E+0	7.48582624E-1	2.47900000E+3	3.87173225E-1
39	17/03/2023	14:43:24.305	0.00000000E+0	-4.29361223E+0	4.00000000E+0	5.69950562E+0	2.46900000E+3	3.42488695E-1
41	17/03/2023	14:43:27.440	0.00000000E+0	-4.18891804E+0	4.00000000E+0	4.51795692E+0	2.50100000E+3	3.81098422E-1
43	17/03/2023	14:43:30.592	0.00000000E+0	-4.08422385E+0	4.00000000E+0	3.57417524E-1	2.51400000E+3	3.52619145E-1
45	17/03/2023	14:43:33.681	0.00000000E+0	-3.97952966E+0	4.00000000E+0	4.93750066E+0	2.51600000E+3	3.99571089E-1
47	17/03/2023	14:43:36.772	0.00000000E+0	-3.87445198E+0	4.00000000E+0	3.78049565E+0	2.52000000E+3	3.52496879E-1
49	17/03/2023	14:43:39.883	0.00000000E+0	-3.76975779E+0	4.00000000E+0	4.33464621E+0	2.49400000E+3	4.11470956E-1
51	17/03/2023	14:43:43.037	0.00000000E+0	-3.66506360E+0	4.00000000E+0	3.61635971E+0	2.51200000E+3	4.50014854E-1
53	17/03/2023	14:43:46.108	0.00000000E+0	-3.56036941E+0	4.00000000E+0	5.39769490E+0	2.51600000E+3	4.23801122E-1
55	17/03/2023	14:43:49.232	0.00000000E+0	-3.45567522E+0	4.00000000E+0	5.14228710E+0	2.50300000E+3	5.50962299E-1
57	17/03/2023	14:43:52.393	0.00000000E+0	-3.35098103E+0	4.00000000E+0	4.14366560E+0	2.48700000E+3	6.23826658E-1
59	17/03/2023	14:43:55.485	0.00000000E+0	-3.24628684E+0	4.00000000E+0	2.74851008E+0	2.46500000E+3	5.90261578E-1
61	17/03/2023	14:43:58.575	0.00000000E+0	-3.14159265E+0	4.00000000E+0	6.58077758E-1	2.48300000E+3	3.44375602E-1
63	17/03/2023	14:44:01.667	0.00000000E+0	-3.03689846E+0	4.00000000E+0	5.09550068E+0	2.50500000E+3	6.10385970E-1
65	17/03/2023	14:44:04.760	0.00000000E+0	-2.93220428E+0	4.00000000E+0	8.27582635E-1	2.51700000E+3	6.62592363E-1
67	17/03/2023	14:44:07.906	0.00000000E+0	-2.82751009E+0	4.00000000E+0	4.26676756E+0	2.51300000E+3	6.66051636E-1
