#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	15/03/2023	16:35:13.936	0.00000E+0	0.00000E+0	1.84708E-1	8.04304E-2	0.00000E+0	0.00000E+0	2.12502E+1	1.36989E+1	2.12488E+1	1.37014E+1
2	15/03/2023	16:35:15.425	0.00000E+0	0.00000E+0	-2.44986E-1	-2.84149E-1	0.00000E+0	0.00000E+0	2.12551E+1	1.37007E+1	2.12556E+1	1.37005E+1
3	15/03/2023	16:35:16.933	0.00000E+0	0.00000E+0	-1.78834E-1	7.59022E-1	0.00000E+0	0.00000E+0	2.12452E+1	1.36844E+1	2.12446E+1	1.36860E+1
4	15/03/2023	16:35:18.397	0.00000E+0	0.00000E+0	-4.71198E-1	-2.22354E+0	0.00000E+0	0.00000E+0	2.12533E+1	1.36977E+1	2.12540E+1	1.36992E+1
5	15/03/2023	16:35:19.883	0.00000E+0	0.00000E+0	2.04144E+1	-5.04495E+0	0.00000E+0	0.00000E+0	2.15399E+1	1.34461E+1	2.15423E+1	1.34456E+1
6	15/03/2023	16:35:21.377	0.00000E+0	0.00000E+0	1.16036E+2	-2.37493E+0	0.00000E+0	0.00000E+0	2.29459E+1	1.20800E+1	2.29463E+1	1.20796E+1
7	15/03/2023	16:35:22.884	0.00000E+0	0.00000E+0	-1.38287E+2	-2.93359E+0	0.00000E+0	0.00000E+0	1.92946E+1	1.55747E+1	1.92949E+1	1.55742E+1
8	15/03/2023	16:35:24.375	0.00000E+0	0.00000E+0	-1.04105E+2	-8.90731E-1	0.00000E+0	0.00000E+0	1.96937E+1	1.51790E+1	1.96955E+1	1.51796E+1
9	15/03/2023	16:35:25.846	0.00000E+0	0.00000E+0	8.62799E+1	5.64819E-1	0.00000E+0	0.00000E+0	2.24119E+1	1.25852E+1	2.24116E+1	1.25864E+1
10	15/03/2023	16:35:27.347	0.00000E+0	0.00000E+0	1.26303E+2	-7.36374E-1	0.00000E+0	0.00000E+0	2.30832E+1	1.19250E+1	2.30845E+1	1.19273E+1
11	15/03/2023	16:35:28.833	0.00000E+0	0.00000E+0	4.87866E+1	-3.40564E-1	0.00000E+0	0.00000E+0	2.20648E+1	1.29242E+1	2.20642E+1	1.29232E+1
12	15/03/2023	16:35:30.331	0.00000E+0	0.00000E+0	-1.29362E+2	-1.12046E+0	0.00000E+0	0.00000E+0	1.93950E+1	1.54753E+1	1.93969E+1	1.54743E+1
13	15/03/2023	16:35:31.830	0.00000E+0	0.00000E+0	-9.97327E+1	-1.37714E+0	0.00000E+0	0.00000E+0	1.98244E+1	1.50992E+1	1.98273E+1	1.51010E+1
14	15/03/2023	16:35:33.300	0.00000E+0	0.00000E+0	7.12227E+1	1.75382E+0	0.00000E+0	0.00000E+0	2.22636E+1	1.27465E+1	2.22631E+1	1.27470E+1
15	15/03/2023	16:35:34.822	0.00000E+0	0.00000E+0	1.27542E+2	1.28586E-1	0.00000E+0	0.00000E+0	2.30536E+1	1.19172E+1	2.30528E+1	1.19186E+1
16	15/03/2023	16:35:36.304	0.00000E+0	0.00000E+0	5.42282E+1	1.35165E+0	0.00000E+0	0.00000E+0	2.20768E+1	1.28767E+1	2.20750E+1	1.28769E+1
17	15/03/2023	16:35:37.876	0.00000E+0	0.00000E+0	-9.24235E+1	4.94390E-2	0.00000E+0	0.00000E+0	1.99924E+1	1.49993E+1	1.99902E+1	1.49975E+1
18	15/03/2023	16:35:39.368	0.00000E+0	0.00000E+0	-1.04410E+2	-6.67761E-1	0.00000E+0	0.00000E+0	1.97331E+1	1.51841E+1	1.97335E+1	1.51857E+1
