#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	15/03/2023	16:35:13.936	0.00000000E+0	-6.28318531E+0	4.00000000E+0	4.53099575E+0	2.51300000E+3	3.18914322E-1
3	15/03/2023	16:35:16.933	0.00000000E+0	-6.17849112E+0	4.00000000E+0	7.66990394E-2	2.51700000E+3	3.31404576E-1
5	15/03/2023	16:35:19.883	0.00000000E+0	-6.07379693E+0	4.00000000E+0	5.94609303E+0	2.50500000E+3	3.57420738E-1
7	15/03/2023	16:35:22.884	0.00000000E+0	-5.96910274E+0	4.00000000E+0	4.85006376E+0	2.50700000E+3	6.34220610E-1
9	15/03/2023	16:35:25.846	0.00000000E+0	-5.86440855E+0	4.00000000E+0	5.60554929E+0	2.48000000E+3	3.43757247E-1
11	15/03/2023	16:35:28.833	0.00000000E+0	-5.75971436E+0	4.00000000E+0	1.83579151E+0	2.47800000E+3	3.95532892E-1
13	15/03/2023	16:35:31.830	0.00000000E+0	-5.65502017E+0	4.00000000E+0	2.28409739E+0	2.49900000E+3	4.06618847E-1
15	15/03/2023	16:35:34.822	0.00000000E+0	-5.55032599E+0	4.00000000E+0	5.59941337E+0	2.52100000E+3	3.11182721E-1
17	15/03/2023	16:35:37.876	0.00000000E+0	-5.44524830E+0	4.00000000E+0	5.37852014E+0	2.50000000E+3	3.24551292E-1
19	15/03/2023	16:35:40.804	0.00000000E+0	-5.34055411E+0	4.00000000E+0	8.08024380E-1	2.48000000E+3	3.84050437E-1
21	15/03/2023	16:35:43.784	0.00000000E+0	-5.23585992E+0	4.00000000E+0	5.02378708E+0	2.50500000E+3	3.72340692E-1
23	15/03/2023	16:35:46.757	0.00000000E+0	-5.13116574E+0	4.00000000E+0	5.10393758E+0	2.50800000E+3	5.84367761E-1
25	15/03/2023	16:35:49.714	0.00000000E+0	-5.02647155E+0	4.00000000E+0	2.38764110E+0	2.48900000E+3	3.45204573E-1
27	15/03/2023	16:35:52.736	0.00000000E+0	-4.92177736E+0	4.00000000E+0	2.01450027E+0	2.47100000E+3	5.67657613E-1
29	15/03/2023	16:35:55.722	0.00000000E+0	-4.81708317E+0	4.00000000E+0	4.20540833E+0	2.51900000E+3	3.34237589E-1
31	15/03/2023	16:35:58.664	0.00000000E+0	-4.71238898E+0	4.00000000E+0	4.62188411E+0	2.50000000E+3	3.31919936E-1
33	15/03/2023	16:36:01.677	0.00000000E+0	-4.60769479E+0	4.00000000E+0	1.87145656E+0	2.47000000E+3	3.61923316E-1
35	15/03/2023	16:36:04.650	0.00000000E+0	-4.50300060E+0	4.00000000E+0	2.69251978E+0	2.49200000E+3	5.53875075E-1
37	15/03/2023	16:36:07.630	0.00000000E+0	-4.39830641E+0	4.00000000E+0	4.47538895E+0	2.51500000E+3	3.35645738E-1
39	15/03/2023	16:36:10.651	0.00000000E+0	-4.29361223E+0	4.00000000E+0	2.76500037E+0	2.50200000E+3	4.93609456E-1
41	15/03/2023	16:36:13.614	0.00000000E+0	-4.18891804E+0	4.00000000E+0	4.39217049E+0	2.47100000E+3	6.25505058E-1
43	15/03/2023	16:36:16.585	0.00000000E+0	-4.08422385E+0	4.00000000E+0	2.67833046E+0	2.48700000E+3	6.61494450E-1
45	15/03/2023	16:36:19.571	0.00000000E+0	-3.97952966E+0	4.00000000E+0	1.40359242E-1	2.51300000E+3	4.69674441E-1
47	15/03/2023	16:36:22.556	0.00000000E+0	-3.87445198E+0	4.00000000E+0	3.45605872E+0	2.49200000E+3	3.90948173E-1
49	15/03/2023	16:36:25.499	0.00000000E+0	-3.76975779E+0	4.00000000E+0	1.00629140E+0	2.47900000E+3	6.69625832E-1
51	15/03/2023	16:36:28.458	0.00000000E+0	-3.66506360E+0	4.00000000E+0	3.79008303E+0	2.51700000E+3	5.76974631E-1
53	15/03/2023	16:36:31.414	0.00000000E+0	-3.56036941E+0	4.00000000E+0	4.40252486E+0	2.49400000E+3	4.22211071E-1
55	15/03/2023	16:36:34.453	0.00000000E+0	-3.45567522E+0	4.00000000E+0	5.34860751E+0	2.46300000E+3	6.57834800E-1
57	15/03/2023	16:36:37.414	0.00000000E+0	-3.35098103E+0	4.00000000E+0	4.88112687E+0	2.51800000E+3	5.08723983E-1
59	15/03/2023	16:36:40.359	0.00000000E+0	-3.24628684E+0	4.00000000E+0	5.50008811E+0	2.49100000E+3	4.37559323E-1
61	15/03/2023	16:36:43.351	0.00000000E+0	-3.14159265E+0	4.00000000E+0	1.10369918E+0	2.49000000E+3	6.20950407E-1
63	15/03/2023	16:36:46.278	0.00000000E+0	-3.03689846E+0	4.00000000E+0	1.21567977E+0	2.50900000E+3	6.04527419E-1
65	15/03/2023	16:36:49.277	0.00000000E+0	-2.93220428E+0	4.00000000E+0	5.92500079E-1	2.47000000E+3	4.60303100E-1
67	15/03/2023	16:36:52.241	0.00000000E+0	-2.82751009E+0	4.00000000E+0	4.00752481E+0	2.50100000E+3	6.46170975E-1
69	15/03/2023	16:36:55.193	0.00000000E+0	-2.72281590E+0	4.00000000E+0	1.95352453E+0	2.50400000E+3	5.79824814E-1
71	15/03/2023	16:36:58.243	0.00000000E+0	-2.61812171E+0	4.00000000E+0	7.48199129E-1	2.46800000E+3	6.29989707E-1
73	15/03/2023	16:37:01.248	0.00000000E+0	-2.51342752E+0	4.00000000E+0	5.76316582E+0	2.49100000E+3	6.35456377E-1
75	15/03/2023	16:37:04.248	0.00000000E+0	-2.40873333E+0	4.00000000E+0	8.63631184E-1	2.51000000E+3	6.74760321E-1
77	15/03/2023	16:37:07.251	0.00000000E+0	-2.30365565E+0	4.00000000E+0	2.01871872E+0	2.48500000E+3	4.83292344E-1
79	15/03/2023	16:37:10.301	0.00000000E+0	-2.19896146E+0	4.00000000E+0	2.37230129E+0	2.48100000E+3	4.89542389E-1
81	15/03/2023	16:37:13.301	0.00000000E+0	-2.09426727E+0	4.00000000E+0	2.98359263E-1	2.51200000E+3	6.55788478E-1
