#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	20/03/2023	18:41:10.974	1.79399053E+0	2.49300000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
2	20/03/2023	18:41:12.469	1.13514578E+0	-2.51800000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
3	20/03/2023	18:41:13.994	1.34836911E+0	2.49300000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
4	20/03/2023	18:41:15.477	2.72665085E-1	-2.50200000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
5	20/03/2023	18:41:16.951	4.92216085E+0	2.49100000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
6	20/03/2023	18:41:18.451	1.86148569E+0	-2.49600000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
7	20/03/2023	18:41:19.907	3.01082079E+0	2.49800000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
8	20/03/2023	18:41:21.390	6.14627752E+0	-2.50000000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
9	20/03/2023	18:41:22.901	8.05339914E-2	2.49100000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
10	20/03/2023	18:41:24.364	4.91218998E+0	-2.52400000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
11	20/03/2023	18:41:25.850	3.61597621E+0	2.51300000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
12	20/03/2023	18:41:27.344	3.95076752E+0	-2.49900000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
13	20/03/2023	18:41:28.854	4.03091802E+0	2.50200000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
14	20/03/2023	18:41:30.330	1.40550990E+0	-2.49400000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
15	20/03/2023	18:41:31.847	3.52432086E-1	2.51200000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
16	20/03/2023	18:41:33.340	4.99502494E+0	-2.51000000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
17	20/03/2023	18:41:34.818	4.97661717E+0	2.48000000E+3	2.00000000E+0	-9.75503415E+0	7.15542700E+6
