#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
2	15/03/2023	17:25:43.110	0.00000000E+0	-6.28318531E+0	5.00000000E+0	2.00798085E+0	-2.51300000E+3	3.02454012E-1
4	15/03/2023	17:25:46.095	0.00000000E+0	-6.17849112E+0	5.00000000E+0	1.88027695E+0	-2.50200000E+3	3.11932666E-1
6	15/03/2023	17:25:49.056	0.00000000E+0	-6.07379693E+0	5.00000000E+0	8.08407875E-1	-2.48800000E+3	3.36445821E-1
8	15/03/2023	17:25:52.037	0.00000000E+0	-5.96910274E+0	5.00000000E+0	1.40742737E-1	-2.50500000E+3	3.76094020E-1
10	15/03/2023	17:25:54.990	0.00000000E+0	-5.86440855E+0	5.00000000E+0	5.81033573E+0	-2.47400000E+3	4.07587728E-1
12	15/03/2023	17:25:58.020	0.00000000E+0	-5.75971436E+0	5.00000000E+0	1.09104384E+0	-2.51300000E+3	4.66775167E-1
14	15/03/2023	17:26:01.023	0.00000000E+0	-5.65502017E+0	5.00000000E+0	6.04235032E+0	-2.50400000E+3	3.94825446E-1
16	15/03/2023	17:26:03.945	0.00000000E+0	-5.55032599E+0	5.00000000E+0	3.37744220E+0	-2.47600000E+3	4.29663282E-1
18	15/03/2023	17:26:06.941	0.00000000E+0	-5.44524830E+0	5.00000000E+0	2.87544699E+0	-2.51200000E+3	3.53513373E-1
20	15/03/2023	17:26:09.929	0.00000000E+0	-5.34055411E+0	5.00000000E+0	4.94823853E+0	-2.50800000E+3	3.25180607E-1
22	15/03/2023	17:26:12.882	0.00000000E+0	-5.23585992E+0	5.00000000E+0	1.85534976E+0	-2.47900000E+3	5.47743301E-1
24	15/03/2023	17:26:15.861	0.00000000E+0	-5.13116574E+0	5.00000000E+0	3.15194702E+0	-2.51400000E+3	3.34087173E-1
26	15/03/2023	17:26:18.788	0.00000000E+0	-5.02647155E+0	5.00000000E+0	2.53950519E+0	-2.48400000E+3	3.13467268E-1
28	15/03/2023	17:26:21.773	0.00000000E+0	-4.92177736E+0	5.00000000E+0	3.64243738E+0	-2.50400000E+3	5.23997289E-1
30	15/03/2023	17:26:24.762	0.00000000E+0	-4.81708317E+0	5.00000000E+0	4.74958801E+0	-2.50700000E+3	4.27858985E-1
