#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
1	15/03/2023	17:25:41.654	0.00000000E+0	-6.28318531E+0	4.00000000E+0	3.17296732E-1	0.00000000E+0
3	15/03/2023	17:25:44.605	0.00000000E+0	-6.17849112E+0	4.00000000E+0	3.30764109E-1	0.00000000E+0
5	15/03/2023	17:25:47.569	0.00000000E+0	-6.07379693E+0	4.00000000E+0	3.20934090E-1	0.00000000E+0
7	15/03/2023	17:25:50.542	0.00000000E+0	-5.96910274E+0	4.00000000E+0	3.17245035E-1	0.00000000E+0
9	15/03/2023	17:25:53.531	0.00000000E+0	-5.86440855E+0	4.00000000E+0	3.68881820E-1	0.00000000E+0
11	15/03/2023	17:25:56.559	0.00000000E+0	-5.75971436E+0	4.00000000E+0	3.35564890E-1	0.00000000E+0
13	15/03/2023	17:25:59.497	0.00000000E+0	-5.65502017E+0	4.00000000E+0	5.85500140E-1	0.00000000E+0
15	15/03/2023	17:26:02.511	0.00000000E+0	-5.55032599E+0	4.00000000E+0	4.27127082E-1	0.00000000E+0
17	15/03/2023	17:26:05.455	0.00000000E+0	-5.44524830E+0	4.00000000E+0	4.39659248E-1	0.00000000E+0
19	15/03/2023	17:26:08.475	0.00000000E+0	-5.34055411E+0	4.00000000E+0	4.80217539E-1	0.00000000E+0
21	15/03/2023	17:26:11.386	0.00000000E+0	-5.23585992E+0	4.00000000E+0	4.12353796E-1	0.00000000E+0
23	15/03/2023	17:26:14.357	0.00000000E+0	-5.13116574E+0	4.00000000E+0	4.71988601E-1	0.00000000E+0
25	15/03/2023	17:26:17.326	0.00000000E+0	-5.02647155E+0	4.00000000E+0	6.43834201E-1	0.00000000E+0
27	15/03/2023	17:26:20.283	0.00000000E+0	-4.92177736E+0	4.00000000E+0	4.94135181E-1	0.00000000E+0
29	15/03/2023	17:26:23.276	0.00000000E+0	-4.81708317E+0	4.00000000E+0	4.50736501E-1	0.00000000E+0
31	15/03/2023	17:26:26.223	0.00000000E+0	-4.71238898E+0	4.00000000E+0	4.90810034E-1	0.00000000E+0
33	15/03/2023	17:26:29.167	0.00000000E+0	-4.60769479E+0	4.00000000E+0	3.98368080E-1	0.00000000E+0
35	15/03/2023	17:26:32.141	0.00000000E+0	-4.50300060E+0	4.00000000E+0	6.41283998E-1	0.00000000E+0
37	15/03/2023	17:26:35.146	0.00000000E+0	-4.39830641E+0	4.00000000E+0	5.96054358E-1	0.00000000E+0
39	15/03/2023	17:26:38.154	0.00000000E+0	-4.29361223E+0	4.00000000E+0	4.62756491E-1	0.00000000E+0
41	15/03/2023	17:26:41.122	0.00000000E+0	-4.18891804E+0	4.00000000E+0	4.95927487E-1	0.00000000E+0
43	15/03/2023	17:26:44.105	0.00000000E+0	-4.08422385E+0	4.00000000E+0	5.95448386E-1	0.00000000E+0
45	15/03/2023	17:26:47.075	0.00000000E+0	-3.97952966E+0	4.00000000E+0	6.30013253E-1	0.00000000E+0
47	15/03/2023	17:26:50.006	0.00000000E+0	-3.87445198E+0	4.00000000E+0	5.55281525E-1	0.00000000E+0
49	15/03/2023	17:26:52.957	0.00000000E+0	-3.76975779E+0	4.00000000E+0	6.41743322E-1	0.00000000E+0
51	15/03/2023	17:26:55.967	0.00000000E+0	-3.66506360E+0	4.00000000E+0	5.56591010E-1	0.00000000E+0
53	15/03/2023	17:26:58.954	0.00000000E+0	-3.56036941E+0	4.00000000E+0	6.13599390E-1	0.00000000E+0
55	15/03/2023	17:27:01.949	0.00000000E+0	-3.45567522E+0	4.00000000E+0	6.27077820E-1	0.00000000E+0
57	15/03/2023	17:27:04.881	0.00000000E+0	-3.35098103E+0	4.00000000E+0	4.68902447E-1	0.00000000E+0
59	15/03/2023	17:27:07.825	0.00000000E+0	-3.24628684E+0	4.00000000E+0	6.57809113E-1	0.00000000E+0
61	15/03/2023	17:27:10.775	0.00000000E+0	-3.14159265E+0	4.00000000E+0	6.64236209E-1	0.00000000E+0
63	15/03/2023	17:27:13.729	0.00000000E+0	-3.03689846E+0	4.00000000E+0	6.40732414E-1	0.00000000E+0
65	15/03/2023	17:27:16.678	0.00000000E+0	-2.93220428E+0	4.00000000E+0	6.13592525E-1	0.00000000E+0
67	15/03/2023	17:27:19.629	0.00000000E+0	-2.82751009E+0	4.00000000E+0	6.28170510E-1	0.00000000E+0
69	15/03/2023	17:27:22.614	0.00000000E+0	-2.72281590E+0	4.00000000E+0	5.78403354E-1	0.00000000E+0
71	15/03/2023	17:27:25.552	0.00000000E+0	-2.61812171E+0	4.00000000E+0	5.23609400E-1	0.00000000E+0
73	15/03/2023	17:27:28.527	0.00000000E+0	-2.51342752E+0	4.00000000E+0	6.25842951E-1	0.00000000E+0
75	15/03/2023	17:27:31.486	0.00000000E+0	-2.40873333E+0	4.00000000E+0	4.61661202E-1	0.00000000E+0
77	15/03/2023	17:27:34.413	0.00000000E+0	-2.30365565E+0	4.00000000E+0	5.28608886E-1	0.00000000E+0
79	15/03/2023	17:27:37.415	0.00000000E+0	-2.19896146E+0	4.00000000E+0	5.18749453E-1	0.00000000E+0
81	15/03/2023	17:27:40.346	0.00000000E+0	-2.09426727E+0	4.00000000E+0	5.65039588E-1	0.00000000E+0
83	15/03/2023	17:27:43.315	0.00000000E+0	-1.98957308E+0	4.00000000E+0	5.65878627E-1	0.00000000E+0
85	15/03/2023	17:27:46.275	0.00000000E+0	-1.88487889E+0	4.00000000E+0	3.65145442E-1	0.00000000E+0
87	15/03/2023	17:27:49.315	0.00000000E+0	-1.78018470E+0	4.00000000E+0	4.10716877E-1	0.00000000E+0
89	15/03/2023	17:27:52.272	0.00000000E+0	-1.67549052E+0	4.00000000E+0	3.74918877E-1	0.00000000E+0
91	15/03/2023	17:27:55.287	0.00000000E+0	-1.57079633E+0	4.00000000E+0	4.89604716E-1	0.00000000E+0
93	15/03/2023	17:27:58.219	0.00000000E+0	-1.46610214E+0	4.00000000E+0	4.10567229E-1	0.00000000E+0
95	15/03/2023	17:28:01.239	0.00000000E+0	-1.36140795E+0	4.00000000E+0	4.46118597E-1	0.00000000E+0
97	15/03/2023	17:28:04.222	0.00000000E+0	-1.25671376E+0	4.00000000E+0	3.70903096E-1	0.00000000E+0
99	15/03/2023	17:28:07.205	0.00000000E+0	-1.15201957E+0	4.00000000E+0	6.27077135E-1	0.00000000E+0
101	15/03/2023	17:28:10.143	0.00000000E+0	-1.04732538E+0	4.00000000E+0	4.02874044E-1	0.00000000E+0
103	15/03/2023	17:28:13.145	0.00000000E+0	-9.42631194E-1	4.00000000E+0	4.01224905E-1	0.00000000E+0
105	15/03/2023	17:28:16.093	0.00000000E+0	-8.37937005E-1	4.00000000E+0	3.73535305E-1	0.00000000E+0
107	15/03/2023	17:28:19.075	0.00000000E+0	-7.32859321E-1	4.00000000E+0	3.95399395E-1	0.00000000E+0
109	15/03/2023	17:28:22.034	0.00000000E+0	-6.28165133E-1	4.00000000E+0	3.96604944E-1	0.00000000E+0
111	15/03/2023	17:28:25.033	0.00000000E+0	-5.23470944E-1	4.00000000E+0	3.62972948E-1	0.00000000E+0
113	15/03/2023	17:28:27.972	0.00000000E+0	-4.18776755E-1	4.00000000E+0	3.41675054E-1	0.00000000E+0
115	15/03/2023	17:28:30.979	0.00000000E+0	-3.14082566E-1	4.00000000E+0	3.18934328E-1	0.00000000E+0
117	15/03/2023	17:28:33.923	0.00000000E+0	-2.09388378E-1	4.00000000E+0	3.58559752E-1	0.00000000E+0
119	15/03/2023	17:28:36.889	0.00000000E+0	-1.04694189E-1	4.00000000E+0	3.12496063E-1	0.00000000E+0
121	15/03/2023	17:28:39.867	0.00000000E+0	0.00000000E+0	4.00000000E+0	3.46702503E-1	0.00000000E+0
123	15/03/2023	17:28:42.783	0.00000000E+0	1.04694189E-1	4.00000000E+0	3.26377765E-1	0.00000000E+0
125	15/03/2023	17:28:45.791	0.00000000E+0	2.09388378E-1	4.00000000E+0	3.29134547E-1	0.00000000E+0
127	15/03/2023	17:28:48.760	0.00000000E+0	3.14082566E-1	4.00000000E+0	3.27836249E-1	0.00000000E+0
129	15/03/2023	17:28:51.712	0.00000000E+0	4.18776755E-1	4.00000000E+0	3.52057262E-1	0.00000000E+0
131	15/03/2023	17:28:54.676	0.00000000E+0	5.23470944E-1	4.00000000E+0	3.79795125E-1	0.00000000E+0
