#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	15/03/2023	17:25:41.654	0.00000000E+0	-6.28318531E+0	4.00000000E+0	5.91311244E+0	2.51400000E+3	3.17296732E-1
3	15/03/2023	17:25:44.605	0.00000000E+0	-6.17849112E+0	4.00000000E+0	4.28287436E+0	2.51200000E+3	3.30764109E-1
5	15/03/2023	17:25:47.569	0.00000000E+0	-6.07379693E+0	4.00000000E+0	2.29982070E+0	2.47500000E+3	3.20934090E-1
7	15/03/2023	17:25:50.542	0.00000000E+0	-5.96910274E+0	4.00000000E+0	2.96978681E+0	2.51800000E+3	3.17245035E-1
9	15/03/2023	17:25:53.531	0.00000000E+0	-5.86440855E+0	4.00000000E+0	5.26232109E+0	2.49800000E+3	3.68881820E-1
11	15/03/2023	17:25:56.559	0.00000000E+0	-5.75971436E+0	4.00000000E+0	2.67142754E+0	2.49300000E+3	3.35564890E-1
13	15/03/2023	17:25:59.497	0.00000000E+0	-5.65502017E+0	4.00000000E+0	9.18470997E-1	2.50700000E+3	5.85500140E-1
15	15/03/2023	17:26:02.511	0.00000000E+0	-5.55032599E+0	4.00000000E+0	5.17986963E+0	2.48100000E+3	4.27127082E-1
17	15/03/2023	17:26:05.455	0.00000000E+0	-5.44524830E+0	4.00000000E+0	1.70271867E+0	2.50000000E+3	4.39659248E-1
19	15/03/2023	17:26:08.475	0.00000000E+0	-5.34055411E+0	4.00000000E+0	8.88558371E-1	2.52400000E+3	4.80217539E-1
21	15/03/2023	17:26:11.386	0.00000000E+0	-5.23585992E+0	4.00000000E+0	5.21515118E+0	2.49300000E+3	4.12353796E-1
23	15/03/2023	17:26:14.357	0.00000000E+0	-5.13116574E+0	4.00000000E+0	2.88465087E+0	2.51100000E+3	4.71988601E-1
25	15/03/2023	17:26:17.326	0.00000000E+0	-5.02647155E+0	4.00000000E+0	5.21246672E+0	2.49900000E+3	6.43834201E-1
27	15/03/2023	17:26:20.283	0.00000000E+0	-4.92177736E+0	4.00000000E+0	6.39286493E-1	2.47400000E+3	4.94135181E-1
29	15/03/2023	17:26:23.276	0.00000000E+0	-4.81708317E+0	4.00000000E+0	2.99586448E+0	2.51200000E+3	4.50736501E-1
31	15/03/2023	17:26:26.223	0.00000000E+0	-4.71238898E+0	4.00000000E+0	2.75311202E+0	2.49500000E+3	4.90810034E-1
33	15/03/2023	17:26:29.167	0.00000000E+0	-4.60769479E+0	4.00000000E+0	2.07355853E+0	2.50900000E+3	3.98368080E-1
35	15/03/2023	17:26:32.141	0.00000000E+0	-4.50300060E+0	4.00000000E+0	4.66636956E+0	2.53100000E+3	6.41283998E-1
37	15/03/2023	17:26:35.146	0.00000000E+0	-4.39830641E+0	4.00000000E+0	3.47715095E+0	2.48600000E+3	5.96054358E-1
39	15/03/2023	17:26:38.154	0.00000000E+0	-4.29361223E+0	4.00000000E+0	5.33326770E+0	2.51000000E+3	4.62756491E-1
41	15/03/2023	17:26:41.122	0.00000000E+0	-4.18891804E+0	4.00000000E+0	1.18384967E+0	2.50900000E+3	4.95927487E-1
43	15/03/2023	17:26:44.105	0.00000000E+0	-4.08422385E+0	4.00000000E+0	3.15616547E+0	2.47300000E+3	5.95448386E-1
45	15/03/2023	17:26:47.075	0.00000000E+0	-3.97952966E+0	4.00000000E+0	2.50537412E+0	2.50700000E+3	6.30013253E-1
47	15/03/2023	17:26:50.006	0.00000000E+0	-3.87445198E+0	4.00000000E+0	5.89393768E+0	2.48500000E+3	5.55281525E-1
49	15/03/2023	17:26:52.957	0.00000000E+0	-3.76975779E+0	4.00000000E+0	4.06888404E-1	2.48400000E+3	6.41743322E-1
51	15/03/2023	17:26:55.967	0.00000000E+0	-3.66506360E+0	4.00000000E+0	9.08883617E-1	2.50500000E+3	5.56591010E-1
