#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	15/03/2023	18:06:33.305	0.00000000E+0	-6.28318531E+0	4.00000000E+0	4.14328211E+0	2.51500000E+3	3.31889227E-1
3	15/03/2023	18:06:36.325	0.00000000E+0	-6.17849112E+0	4.00000000E+0	1.04694189E-1	2.51900000E+3	3.25475050E-1
5	15/03/2023	18:06:39.354	0.00000000E+0	-6.07379693E+0	4.00000000E+0	3.08828682E+0	2.50900000E+3	3.52957881E-1
7	15/03/2023	18:06:42.385	0.00000000E+0	-5.96910274E+0	4.00000000E+0	8.82805943E-1	2.48700000E+3	3.37187403E-1
9	15/03/2023	18:06:45.319	0.00000000E+0	-5.86440855E+0	4.00000000E+0	2.47776247E+0	2.48700000E+3	2.97153423E-1
11	15/03/2023	18:06:48.305	0.00000000E+0	-5.75971436E+0	4.00000000E+0	5.80803476E+0	2.50700000E+3	3.14136424E-1
13	15/03/2023	18:06:51.278	0.00000000E+0	-5.65502017E+0	4.00000000E+0	4.15095201E+0	2.51800000E+3	2.92157211E-1
15	15/03/2023	18:06:54.212	0.00000000E+0	-5.55032599E+0	4.00000000E+0	2.55637898E+0	2.50500000E+3	3.92859244E-1
17	15/03/2023	18:06:57.217	0.00000000E+0	-5.44524830E+0	4.00000000E+0	7.80029231E-1	2.47400000E+3	4.55129933E-1
19	15/03/2023	18:07:00.213	0.00000000E+0	-5.34055411E+0	4.00000000E+0	4.53214624E+0	2.49800000E+3	3.49958290E-1
21	15/03/2023	18:07:03.188	0.00000000E+0	-5.23585992E+0	4.00000000E+0	4.10416560E+0	2.50900000E+3	4.09270069E-1
23	15/03/2023	18:07:06.199	0.00000000E+0	-5.13116574E+0	4.00000000E+0	3.73332574E+0	2.51400000E+3	5.12385172E-1
25	15/03/2023	18:07:09.210	0.00000000E+0	-5.02647155E+0	4.00000000E+0	1.85381578E+0	2.49800000E+3	5.12181950E-1
27	15/03/2023	18:07:12.238	0.00000000E+0	-4.92177736E+0	4.00000000E+0	1.08490791E+0	2.47700000E+3	5.06451571E-1
29	15/03/2023	18:07:15.223	0.00000000E+0	-4.81708317E+0	4.00000000E+0	1.06765063E+0	2.49500000E+3	4.03418822E-1
31	15/03/2023	18:07:18.224	0.00000000E+0	-4.71238898E+0	4.00000000E+0	3.56113640E+0	2.50900000E+3	3.89220394E-1
33	15/03/2023	18:07:21.218	0.00000000E+0	-4.60769479E+0	4.00000000E+0	4.66790354E+0	2.51600000E+3	4.03190298E-1
35	15/03/2023	18:07:24.262	0.00000000E+0	-4.50300060E+0	4.00000000E+0	1.63829148E+0	2.50400000E+3	6.53011880E-1
37	15/03/2023	18:07:27.241	0.00000000E+0	-4.39830641E+0	4.00000000E+0	3.47446648E+0	2.47500000E+3	5.10152020E-1
39	15/03/2023	18:07:30.196	0.00000000E+0	-4.29361223E+0	4.00000000E+0	5.49970462E+0	2.50000000E+3	5.22868212E-1
41	15/03/2023	18:07:33.183	0.00000000E+0	-4.18891804E+0	4.00000000E+0	3.25012179E+0	2.51300000E+3	5.82212365E-1
43	15/03/2023	18:07:36.127	0.00000000E+0	-4.08422385E+0	4.00000000E+0	3.55730145E+0	2.51800000E+3	5.77109286E-1
45	15/03/2023	18:07:39.154	0.00000000E+0	-3.97952966E+0	4.00000000E+0	1.91479152E+0	2.51100000E+3	5.71206653E-1
47	15/03/2023	18:07:42.120	0.00000000E+0	-3.87445198E+0	4.00000000E+0	5.10432107E-1	2.49700000E+3	6.20415894E-1
49	15/03/2023	18:07:45.123	0.00000000E+0	-3.76975779E+0	4.00000000E+0	1.70425266E+0	2.47500000E+3	6.70068420E-1
51	15/03/2023	18:07:48.154	0.00000000E+0	-3.66506360E+0	4.00000000E+0	4.90912202E+0	2.49500000E+3	5.84371549E-1
53	15/03/2023	18:07:51.153	0.00000000E+0	-3.56036941E+0	4.00000000E+0	2.33356827E+0	2.51000000E+3	5.91740875E-1
55	15/03/2023	18:07:54.143	0.00000000E+0	-3.45567522E+0	4.00000000E+0	9.76378771E-1	2.51400000E+3	6.20522772E-1
57	15/03/2023	18:07:57.149	0.00000000E+0	-3.35098103E+0	4.00000000E+0	1.27818949E+0	2.51200000E+3	6.36429232E-1
59	15/03/2023	18:08:00.172	0.00000000E+0	-3.24628684E+0	4.00000000E+0	5.23317546E+0	2.50400000E+3	6.04707565E-1
61	15/03/2023	18:08:03.200	0.00000000E+0	-3.14159265E+0	4.00000000E+0	4.43703943E-1	2.48300000E+3	6.14187379E-1
63	15/03/2023	18:08:06.210	0.00000000E+0	-3.03689846E+0	4.00000000E+0	1.69811673E+0	2.50200000E+3	6.18361999E-1
65	15/03/2023	18:08:09.168	0.00000000E+0	-2.93220428E+0	4.00000000E+0	5.11352496E+0	2.51200000E+3	6.45343090E-1
67	15/03/2023	18:08:12.176	0.00000000E+0	-2.82751009E+0	4.00000000E+0	5.81992311E+0	2.51700000E+3	6.42953761E-1
69	15/03/2023	18:08:15.206	0.00000000E+0	-2.72281590E+0	4.00000000E+0	5.98636002E-1	2.50700000E+3	6.49151641E-1
71	15/03/2023	18:08:18.177	0.00000000E+0	-2.61812171E+0	4.00000000E+0	2.07317503E+0	2.49000000E+3	6.36538588E-1
73	15/03/2023	18:08:21.192	0.00000000E+0	-2.51342752E+0	4.00000000E+0	2.73470425E+0	2.48500000E+3	6.24210000E-1
75	15/03/2023	18:08:24.205	0.00000000E+0	-2.40873333E+0	4.00000000E+0	2.81332076E+0	2.50000000E+3	6.47706390E-1
77	15/03/2023	18:08:27.188	0.00000000E+0	-2.30365565E+0	4.00000000E+0	4.32582582E+0	2.50100000E+3	5.08732674E-1
79	15/03/2023	18:08:30.154	0.00000000E+0	-2.19896146E+0	4.00000000E+0	3.21637422E+0	2.50800000E+3	6.42185040E-1
81	15/03/2023	18:08:33.147	0.00000000E+0	-2.09426727E+0	4.00000000E+0	3.13277226E+0	2.50300000E+3	5.99150167E-1
83	15/03/2023	18:08:36.146	0.00000000E+0	-1.98957308E+0	4.00000000E+0	3.47254901E+0	2.49900000E+3	5.61802736E-1
85	15/03/2023	18:08:39.145	0.00000000E+0	-1.88487889E+0	4.00000000E+0	5.08898126E+0	2.50200000E+3	5.32094040E-1
87	15/03/2023	18:08:42.145	0.00000000E+0	-1.78018470E+0	4.00000000E+0	5.58714152E+0	2.51200000E+3	5.93357251E-1
89	15/03/2023	18:08:45.092	0.00000000E+0	-1.67549052E+0	4.00000000E+0	2.63537899E+0	2.50100000E+3	3.46749430E-1
91	15/03/2023	18:08:48.071	0.00000000E+0	-1.57079633E+0	4.00000000E+0	5.85405418E+0	2.48100000E+3	4.71056752E-1
93	15/03/2023	18:08:51.120	0.00000000E+0	-1.46610214E+0	4.00000000E+0	5.91924837E+0	2.51600000E+3	6.19369869E-1
95	15/03/2023	18:08:54.148	0.00000000E+0	-1.36140795E+0	4.00000000E+0	1.95582550E+0	2.51300000E+3	3.70302882E-1
97	15/03/2023	18:08:57.176	0.00000000E+0	-1.25671376E+0	4.00000000E+0	3.90244712E+0	2.52000000E+3	4.27045260E-1
99	15/03/2023	18:09:00.171	0.00000000E+0	-1.15201957E+0	4.00000000E+0	2.41103430E+0	2.45700000E+3	3.60707293E-1
101	15/03/2023	18:09:03.144	0.00000000E+0	-1.04732538E+0	4.00000000E+0	4.08038890E+0	2.50500000E+3	6.42010963E-1
103	15/03/2023	18:09:06.139	0.00000000E+0	-9.42631194E-1	4.00000000E+0	2.51189354E-1	2.51300000E+3	4.11018932E-1
105	15/03/2023	18:09:09.134	0.00000000E+0	-8.37937005E-1	4.00000000E+0	3.09442274E+0	2.48500000E+3	3.52624689E-1
107	15/03/2023	18:09:12.113	0.00000000E+0	-7.32859321E-1	4.00000000E+0	4.46963652E+0	2.50500000E+3	6.21902799E-1
109	15/03/2023	18:09:15.150	0.00000000E+0	-6.28165133E-1	4.00000000E+0	2.17595175E+0	2.50900000E+3	3.71957508E-1
