#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	15/03/2023	18:06:33.305	0.00000E+0	0.00000E+0	1.53370E-1	-9.59433E-2	0.00000E+0	0.00000E+0	2.12546E+1	1.36986E+1	2.12542E+1	1.36984E+1
2	15/03/2023	18:06:34.811	0.00000E+0	0.00000E+0	-6.75509E-1	1.64533E-1	0.00000E+0	0.00000E+0	2.12403E+1	1.37097E+1	2.12426E+1	1.37108E+1
3	15/03/2023	18:06:36.325	0.00000E+0	0.00000E+0	3.18109E+0	4.96785E-1	0.00000E+0	0.00000E+0	2.12523E+1	1.36728E+1	2.12528E+1	1.36733E+1
4	15/03/2023	18:06:37.816	0.00000E+0	0.00000E+0	4.58145E+1	-2.35239E+0	0.00000E+0	0.00000E+0	2.19033E+1	1.30845E+1	2.19039E+1	1.30846E+1
5	15/03/2023	18:06:39.354	0.00000E+0	0.00000E+0	2.12956E+1	8.23497E-1	0.00000E+0	0.00000E+0	2.15554E+1	1.34155E+1	2.15567E+1	1.34154E+1
6	15/03/2023	18:06:40.834	0.00000E+0	0.00000E+0	2.96495E+1	2.13547E+0	0.00000E+0	0.00000E+0	2.16939E+1	1.33098E+1	2.16938E+1	1.33079E+1
7	15/03/2023	18:06:42.385	0.00000E+0	0.00000E+0	2.41989E+1	4.89410E-1	0.00000E+0	0.00000E+0	2.15599E+1	1.33348E+1	2.15591E+1	1.33344E+1
8	15/03/2023	18:06:43.849	0.00000E+0	0.00000E+0	-1.54287E+1	2.81849E-1	0.00000E+0	0.00000E+0	2.10750E+1	1.39307E+1	2.10735E+1	1.39312E+1
9	15/03/2023	18:06:45.319	0.00000E+0	0.00000E+0	-2.14146E+1	-1.08893E+0	0.00000E+0	0.00000E+0	2.09396E+1	1.39798E+1	2.09386E+1	1.39796E+1
10	15/03/2023	18:06:46.770	0.00000E+0	0.00000E+0	-1.33723E+1	3.96357E-1	0.00000E+0	0.00000E+0	2.10765E+1	1.38815E+1	2.10787E+1	1.38841E+1
11	15/03/2023	18:06:48.305	0.00000E+0	0.00000E+0	-1.55481E+1	3.50050E-2	0.00000E+0	0.00000E+0	2.10052E+1	1.39455E+1	2.10039E+1	1.39435E+1
12	15/03/2023	18:06:49.797	0.00000E+0	0.00000E+0	-4.50831E+1	-2.14391E-1	0.00000E+0	0.00000E+0	2.06293E+1	1.43172E+1	2.06302E+1	1.43150E+1
13	15/03/2023	18:06:51.278	0.00000E+0	0.00000E+0	-2.71137E+1	-5.41892E-1	0.00000E+0	0.00000E+0	2.08871E+1	1.40583E+1	2.08877E+1	1.40580E+1
14	15/03/2023	18:06:52.753	0.00000E+0	0.00000E+0	-2.02615E+1	-9.64883E-1	0.00000E+0	0.00000E+0	2.09605E+1	1.39673E+1	2.09620E+1	1.39663E+1
15	15/03/2023	18:06:54.212	0.00000E+0	0.00000E+0	-1.37918E+1	4.74396E-1	0.00000E+0	0.00000E+0	2.10459E+1	1.39150E+1	2.10444E+1	1.39142E+1
16	15/03/2023	18:06:55.703	0.00000E+0	0.00000E+0	-2.78876E+1	5.64849E-2	0.00000E+0	0.00000E+0	2.08744E+1	1.40723E+1	2.08734E+1	1.40702E+1
17	15/03/2023	18:06:57.217	0.00000E+0	0.00000E+0	-3.47391E+1	-3.51641E-1	0.00000E+0	0.00000E+0	2.07255E+1	1.42304E+1	2.07259E+1	1.42299E+1
18	15/03/2023	18:06:58.701	0.00000E+0	0.00000E+0	2.72320E+1	9.63628E-1	0.00000E+0	0.00000E+0	2.16221E+1	1.33223E+1	2.16220E+1	1.33213E+1
19	15/03/2023	18:07:00.213	0.00000E+0	0.00000E+0	1.50303E+1	1.28626E-1	0.00000E+0	0.00000E+0	2.14829E+1	1.34670E+1	2.14809E+1	1.34663E+1
20	15/03/2023	18:07:01.674	0.00000E+0	0.00000E+0	2.39294E+1	9.81161E-2	0.00000E+0	0.00000E+0	2.15941E+1	1.33708E+1	2.15954E+1	1.33709E+1
21	15/03/2023	18:07:03.188	0.00000E+0	0.00000E+0	2.20866E+1	6.24736E-1	0.00000E+0	0.00000E+0	2.15662E+1	1.34038E+1	2.15676E+1	1.34055E+1
22	15/03/2023	18:07:04.699	0.00000E+0	0.00000E+0	2.42011E+1	5.31673E-1	0.00000E+0	0.00000E+0	2.15764E+1	1.33847E+1	2.15766E+1	1.33841E+1
23	15/03/2023	18:07:06.199	0.00000E+0	0.00000E+0	3.44426E+1	1.29608E+0	0.00000E+0	0.00000E+0	2.17342E+1	1.32511E+1	2.17321E+1	1.32520E+1
24	15/03/2023	18:07:07.705	0.00000E+0	0.00000E+0	1.74473E+1	-4.52834E-1	0.00000E+0	0.00000E+0	2.15139E+1	1.34410E+1	2.15130E+1	1.34386E+1
25	15/03/2023	18:07:09.210	0.00000E+0	0.00000E+0	2.89388E+1	2.55026E+0	0.00000E+0	0.00000E+0	2.16611E+1	1.33217E+1	2.16633E+1	1.33190E+1
26	15/03/2023	18:07:10.719	0.00000E+0	0.00000E+0	1.86298E+1	4.37302E-1	0.00000E+0	0.00000E+0	2.15269E+1	1.34472E+1	2.15245E+1	1.34461E+1
27	15/03/2023	18:07:12.238	0.00000E+0	0.00000E+0	5.68906E+0	7.05288E-1	0.00000E+0	0.00000E+0	2.14184E+1	1.35748E+1	2.14175E+1	1.35740E+1
28	15/03/2023	18:07:13.749	0.00000E+0	0.00000E+0	-1.58051E+1	9.48460E-1	0.00000E+0	0.00000E+0	2.10386E+1	1.39251E+1	2.10422E+1	1.39246E+1
29	15/03/2023	18:07:15.223	0.00000E+0	0.00000E+0	-7.11214E+0	-5.39650E-1	0.00000E+0	0.00000E+0	2.11438E+1	1.38045E+1	2.11455E+1	1.38044E+1
30	15/03/2023	18:07:16.741	0.00000E+0	0.00000E+0	-3.17395E+1	8.75902E-1	0.00000E+0	0.00000E+0	2.08347E+1	1.41529E+1	2.08366E+1	1.41547E+1
31	15/03/2023	18:07:18.224	0.00000E+0	0.00000E+0	-1.21176E+1	-1.13617E+0	0.00000E+0	0.00000E+0	2.10884E+1	1.38580E+1	2.10881E+1	1.38558E+1
32	15/03/2023	18:07:19.723	0.00000E+0	0.00000E+0	-3.53845E+1	-1.19756E+0	0.00000E+0	0.00000E+0	2.07540E+1	1.41728E+1	2.07533E+1	1.41735E+1
33	15/03/2023	18:07:21.218	0.00000E+0	0.00000E+0	-2.61699E+1	-1.52752E+0	0.00000E+0	0.00000E+0	2.08857E+1	1.40416E+1	2.08875E+1	1.40412E+1
34	15/03/2023	18:07:22.715	0.00000E+0	0.00000E+0	-1.59549E+1	-7.82409E-1	0.00000E+0	0.00000E+0	2.10320E+1	1.39119E+1	2.10279E+1	1.39134E+1
35	15/03/2023	18:07:24.262	0.00000E+0	0.00000E+0	-4.37245E+1	-5.02708E-1	0.00000E+0	0.00000E+0	2.06320E+1	1.43296E+1	2.06307E+1	1.43291E+1
36	15/03/2023	18:07:25.744	0.00000E+0	0.00000E+0	-3.00159E+1	3.87309E-1	0.00000E+0	0.00000E+0	2.08178E+1	1.41362E+1	2.08168E+1	1.41366E+1
37	15/03/2023	18:07:27.241	0.00000E+0	0.00000E+0	-5.49293E+0	-3.96031E-1	0.00000E+0	0.00000E+0	2.11031E+1	1.38371E+1	2.11031E+1	1.38370E+1
38	15/03/2023	18:07:28.715	0.00000E+0	0.00000E+0	3.13344E+1	5.12092E-1	0.00000E+0	0.00000E+0	2.16872E+1	1.32870E+1	2.16894E+1	1.32874E+1
39	15/03/2023	18:07:30.196	0.00000E+0	0.00000E+0	1.24346E+1	1.51196E-1	0.00000E+0	0.00000E+0	2.14339E+1	1.35279E+1	2.14349E+1	1.35273E+1
40	15/03/2023	18:07:31.699	0.00000E+0	0.00000E+0	2.14767E+1	-1.07856E-1	0.00000E+0	0.00000E+0	2.15519E+1	1.33868E+1	2.15502E+1	1.33887E+1
41	15/03/2023	18:07:33.183	0.00000E+0	0.00000E+0	1.04613E+1	3.37178E-1	0.00000E+0	0.00000E+0	2.14315E+1	1.35505E+1	2.14311E+1	1.35523E+1
42	15/03/2023	18:07:34.646	0.00000E+0	0.00000E+0	1.95025E+1	-1.79633E-1	0.00000E+0	0.00000E+0	2.15025E+1	1.34430E+1	2.15034E+1	1.34431E+1
43	15/03/2023	18:07:36.127	0.00000E+0	0.00000E+0	2.35459E+1	-1.69586E-1	0.00000E+0	0.00000E+0	2.15795E+1	1.33497E+1	2.15816E+1	1.33491E+1
