#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	17/03/2023	15:38:22.418	1.46341767E+0	2.51900000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
2	17/03/2023	15:38:23.878	2.78724309E+0	-2.50700000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
3	17/03/2023	15:38:25.421	4.62878703E+0	2.48600000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
4	17/03/2023	15:38:26.893	1.23447104E+0	-2.50900000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
5	17/03/2023	15:38:28.343	5.24621429E-1	2.49900000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
6	17/03/2023	15:38:29.829	1.17924773E+0	-2.50000000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
7	17/03/2023	15:38:31.313	6.02355906E+0	2.48700000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
8	17/03/2023	15:38:32.825	4.38756855E+0	-2.51100000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
9	17/03/2023	15:38:34.352	3.10285964E+0	2.50500000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
10	17/03/2023	15:38:35.829	1.34031571E+0	-2.49800000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
11	17/03/2023	15:38:37.354	3.58261213E+0	2.49100000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
12	17/03/2023	15:38:38.850	5.01343271E+0	-2.51300000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
13	17/03/2023	15:38:40.363	5.49510268E+0	2.50200000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
14	17/03/2023	15:38:41.853	2.81063630E+0	-2.49000000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
15	17/03/2023	15:38:43.374	3.63016553E+0	2.51900000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
16	17/03/2023	15:38:44.870	4.71699092E+0	-2.49900000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
17	17/03/2023	15:38:46.413	4.58583557E+0	2.48300000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
18	17/03/2023	15:38:48.048	2.94409263E+0	-2.51000000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
19	17/03/2023	15:38:49.559	5.99402993E+0	2.51400000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
20	17/03/2023	15:38:51.058	4.60232586E+0	-2.46800000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
21	17/03/2023	15:38:52.562	4.63799091E+0	2.48800000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
22	17/03/2023	15:38:54.066	9.11184588E-1	-2.51200000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
23	17/03/2023	15:38:55.650	4.07501996E+0	2.51700000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
24	17/03/2023	15:38:57.160	4.50530157E+0	-2.48100000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
25	17/03/2023	15:38:58.662	1.31117008E+0	2.47100000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
26	17/03/2023	15:39:00.153	6.05730664E+0	-2.50600000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
27	17/03/2023	15:39:01.670	5.34055411E+0	2.50500000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
28	17/03/2023	15:39:03.197	4.94325309E-1	-2.49000000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
29	17/03/2023	15:39:04.677	2.19359253E-1	2.48300000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
30	17/03/2023	15:39:06.179	5.19635992E+0	-2.51100000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
31	17/03/2023	15:39:07.764	3.17342275E+0	2.51400000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
32	17/03/2023	15:39:09.259	9.48767117E-1	-2.49700000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
33	17/03/2023	15:39:10.774	2.47737897E-1	2.48500000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
34	17/03/2023	15:39:12.295	5.24468031E+0	-2.49200000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
35	17/03/2023	15:39:13.835	1.13092734E+0	2.50300000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
36	17/03/2023	15:39:15.345	3.85834518E+0	-2.50700000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
37	17/03/2023	15:39:16.864	3.66391311E+0	2.49700000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
38	17/03/2023	15:39:18.438	3.73294225E+0	-2.47900000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
39	17/03/2023	15:39:19.943	4.85888415E+0	2.48600000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
40	17/03/2023	15:39:21.438	7.03713686E-1	-2.50500000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
41	17/03/2023	15:39:22.947	2.24536438E+0	2.50800000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
42	17/03/2023	15:39:24.457	4.54978702E+0	-2.49200000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
43	17/03/2023	15:39:25.967	4.25986465E+0	2.49600000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
44	17/03/2023	15:39:27.453	5.65080173E+0	-2.50900000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
45	17/03/2023	15:39:28.961	5.06635505E+0	2.50100000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
46	17/03/2023	15:39:30.461	5.99402993E+0	-2.48300000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
47	17/03/2023	15:39:31.978	1.80549539E+0	2.50700000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
48	17/03/2023	15:39:33.478	3.68347137E+0	-2.51200000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
49	17/03/2023	15:39:35.000	3.70686457E+0	2.49200000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
50	17/03/2023	15:39:36.583	4.80711229E+0	-2.48000000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
51	17/03/2023	15:39:38.089	2.89193728E+0	2.48300000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
52	17/03/2023	15:39:39.595	5.76239883E+0	-2.49700000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
53	17/03/2023	15:39:41.167	2.26032069E+0	2.51500000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
54	17/03/2023	15:39:42.688	2.87851495E+0	-2.49800000E+3	2.00000000E+0	-9.76915079E+0	7.15948800E+6
