#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
2	17/03/2023	15:38:23.878	0.00000000E+0	-6.28318531E+0	5.00000000E+0	2.78724309E+0	-2.50700000E+3	3.74964981E-1
4	17/03/2023	15:38:26.893	0.00000000E+0	-6.17849112E+0	5.00000000E+0	1.23447104E+0	-2.50900000E+3	6.65971419E-1
6	17/03/2023	15:38:29.829	0.00000000E+0	-6.07379693E+0	5.00000000E+0	1.17924773E+0	-2.50000000E+3	6.50591901E-1
8	17/03/2023	15:38:32.825	0.00000000E+0	-5.96910274E+0	5.00000000E+0	4.38756855E+0	-2.51100000E+3	6.48207105E-1
10	17/03/2023	15:38:35.829	0.00000000E+0	-5.86440855E+0	5.00000000E+0	1.34031571E+0	-2.49800000E+3	6.54570300E-1
12	17/03/2023	15:38:38.850	0.00000000E+0	-5.75971436E+0	5.00000000E+0	5.01343271E+0	-2.51300000E+3	5.72352901E-1
14	17/03/2023	15:38:41.853	0.00000000E+0	-5.65502017E+0	5.00000000E+0	2.81063630E+0	-2.49000000E+3	4.49467355E-1
16	17/03/2023	15:38:44.870	0.00000000E+0	-5.55032599E+0	5.00000000E+0	4.71699092E+0	-2.49900000E+3	6.96835268E-1
18	17/03/2023	15:38:48.048	0.00000000E+0	-5.44524830E+0	5.00000000E+0	2.94409263E+0	-2.51000000E+3	5.79554656E-1
20	17/03/2023	15:38:51.058	0.00000000E+0	-5.34055411E+0	5.00000000E+0	4.60232586E+0	-2.46800000E+3	6.11988509E-1
22	17/03/2023	15:38:54.066	0.00000000E+0	-5.23585992E+0	5.00000000E+0	9.11184588E-1	-2.51200000E+3	4.58495842E-1
24	17/03/2023	15:38:57.160	0.00000000E+0	-5.13116574E+0	5.00000000E+0	4.50530157E+0	-2.48100000E+3	6.83874419E-1
26	17/03/2023	15:39:00.153	0.00000000E+0	-5.02647155E+0	5.00000000E+0	6.05730664E+0	-2.50600000E+3	4.63019936E-1
28	17/03/2023	15:39:03.197	0.00000000E+0	-4.92177736E+0	5.00000000E+0	4.94325309E-1	-2.49000000E+3	4.65236920E-1
30	17/03/2023	15:39:06.179	0.00000000E+0	-4.81708317E+0	5.00000000E+0	5.19635992E+0	-2.51100000E+3	5.73917751E-1
32	17/03/2023	15:39:09.259	0.00000000E+0	-4.71238898E+0	5.00000000E+0	9.48767117E-1	-2.49700000E+3	5.04368171E-1
34	17/03/2023	15:39:12.295	0.00000000E+0	-4.60769479E+0	5.00000000E+0	5.24468031E+0	-2.49200000E+3	4.77809255E-1
36	17/03/2023	15:39:15.345	0.00000000E+0	-4.50300060E+0	5.00000000E+0	3.85834518E+0	-2.50700000E+3	4.07122986E-1
38	17/03/2023	15:39:18.438	0.00000000E+0	-4.39830641E+0	5.00000000E+0	3.73294225E+0	-2.47900000E+3	6.20465015E-1
40	17/03/2023	15:39:21.438	0.00000000E+0	-4.29361223E+0	5.00000000E+0	7.03713686E-1	-2.50500000E+3	6.27573702E-1
42	17/03/2023	15:39:24.457	0.00000000E+0	-4.18891804E+0	5.00000000E+0	4.54978702E+0	-2.49200000E+3	3.70127625E-1
44	17/03/2023	15:39:27.453	0.00000000E+0	-4.08422385E+0	5.00000000E+0	5.65080173E+0	-2.50900000E+3	3.49898271E-1
46	17/03/2023	15:39:30.461	0.00000000E+0	-3.97952966E+0	5.00000000E+0	5.99402993E+0	-2.48300000E+3	6.27135860E-1
48	17/03/2023	15:39:33.478	0.00000000E+0	-3.87445198E+0	5.00000000E+0	3.68347137E+0	-2.51200000E+3	5.36756285E-1
50	17/03/2023	15:39:36.583	0.00000000E+0	-3.76975779E+0	5.00000000E+0	4.80711229E+0	-2.48000000E+3	4.31296797E-1
52	17/03/2023	15:39:39.595	0.00000000E+0	-3.66506360E+0	5.00000000E+0	5.76239883E+0	-2.49700000E+3	6.84413285E-1
54	17/03/2023	15:39:42.688	0.00000000E+0	-3.56036941E+0	5.00000000E+0	2.87851495E+0	-2.49800000E+3	4.48879714E-1
56	17/03/2023	15:39:45.683	0.00000000E+0	-3.45567522E+0	5.00000000E+0	4.39217049E+0	-2.49400000E+3	6.13733119E-1
58	17/03/2023	15:39:48.703	0.00000000E+0	-3.35098103E+0	5.00000000E+0	2.29215079E+0	-2.48400000E+3	4.09809133E-1
60	17/03/2023	15:39:51.788	0.00000000E+0	-3.24628684E+0	5.00000000E+0	4.81286472E-1	-2.49800000E+3	4.46684443E-1
62	17/03/2023	15:39:54.792	0.00000000E+0	-3.14159265E+0	5.00000000E+0	2.48121392E-1	-2.50700000E+3	3.41408557E-1
64	17/03/2023	15:39:57.781	0.00000000E+0	-3.03689846E+0	5.00000000E+0	2.93488874E+0	-2.49100000E+3	3.96113190E-1
66	17/03/2023	15:40:00.788	0.00000000E+0	-2.93220428E+0	5.00000000E+0	1.33494678E+0	-2.51600000E+3	3.61489843E-1
68	17/03/2023	15:40:03.796	0.00000000E+0	-2.82751009E+0	5.00000000E+0	6.48106883E-2	-2.48100000E+3	6.77811999E-1
70	17/03/2023	15:40:06.804	0.00000000E+0	-2.72281590E+0	5.00000000E+0	5.95031148E+0	-2.49400000E+3	5.29700127E-1
72	17/03/2023	15:40:09.829	0.00000000E+0	-2.61812171E+0	5.00000000E+0	8.01888457E-1	-2.52300000E+3	4.97066969E-1
74	17/03/2023	15:40:12.824	0.00000000E+0	-2.51342752E+0	5.00000000E+0	1.11980598E+0	-2.47500000E+3	6.27704380E-1
76	17/03/2023	15:40:15.852	0.00000000E+0	-2.40873333E+0	5.00000000E+0	3.37514123E+0	-2.51900000E+3	4.10194895E-1
78	17/03/2023	15:40:18.925	0.00000000E+0	-2.30365565E+0	5.00000000E+0	2.83057805E+0	-2.48800000E+3	4.91451779E-1
80	17/03/2023	15:40:21.930	0.00000000E+0	-2.19896146E+0	5.00000000E+0	3.66429661E+0	-2.48400000E+3	3.05866443E-1
82	17/03/2023	15:40:24.955	0.00000000E+0	-2.09426727E+0	5.00000000E+0	2.65800521E+0	-2.51200000E+3	3.15094276E-1
84	17/03/2023	15:40:27.962	0.00000000E+0	-1.98957308E+0	5.00000000E+0	9.00830218E-1	-2.49000000E+3	3.12782963E-1
86	17/03/2023	15:40:30.970	0.00000000E+0	-1.88487889E+0	5.00000000E+0	5.30834052E+0	-2.49900000E+3	6.25793554E-1
88	17/03/2023	15:40:33.979	0.00000000E+0	-1.78018470E+0	5.00000000E+0	4.21154425E+0	-2.49900000E+3	3.02515320E-1
90	17/03/2023	15:40:36.972	0.00000000E+0	-1.67549052E+0	5.00000000E+0	4.94708804E+0	-2.50400000E+3	3.32194165E-1
92	17/03/2023	15:40:40.047	0.00000000E+0	-1.57079633E+0	5.00000000E+0	1.87337404E+0	-2.50900000E+3	6.52412517E-1
94	17/03/2023	15:40:43.069	0.00000000E+0	-1.46610214E+0	5.00000000E+0	5.85750564E+0	-2.47900000E+3	3.47897372E-1
96	17/03/2023	15:40:46.064	0.00000000E+0	-1.36140795E+0	5.00000000E+0	2.41026731E+0	-2.52600000E+3	6.77180866E-1
98	17/03/2023	15:40:49.071	0.00000000E+0	-1.25671376E+0	5.00000000E+0	3.36286938E+0	-2.48300000E+3	3.90701018E-1
100	17/03/2023	15:40:52.075	0.00000000E+0	-1.15201957E+0	5.00000000E+0	2.16866534E+0	-2.50300000E+3	5.53778426E-1
102	17/03/2023	15:40:55.180	0.00000000E+0	-1.04732538E+0	5.00000000E+0	9.46466146E-1	-2.48500000E+3	3.49362582E-1
104	17/03/2023	15:40:58.207	0.00000000E+0	-9.42631194E-1	5.00000000E+0	3.26085966E+0	-2.50400000E+3	6.86902223E-1
106	17/03/2023	15:41:01.210	0.00000000E+0	-8.37937005E-1	5.00000000E+0	3.85374323E+0	-2.48900000E+3	3.39247374E-1
108	17/03/2023	15:41:04.306	0.00000000E+0	-7.32859321E-1	5.00000000E+0	4.76799578E+0	-2.51100000E+3	3.88555519E-1
110	17/03/2023	15:41:07.309	0.00000000E+0	-6.28165133E-1	5.00000000E+0	3.19374800E+0	-2.48800000E+3	3.06183988E-1
112	17/03/2023	15:41:10.403	0.00000000E+0	-5.23470944E-1	5.00000000E+0	1.21951473E+0	-2.50100000E+3	6.60607108E-1
114	17/03/2023	15:41:13.382	0.00000000E+0	-4.18776755E-1	5.00000000E+0	2.47124305E+0	-2.50400000E+3	3.45732024E-1
116	17/03/2023	15:41:16.406	0.00000000E+0	-3.14082566E-1	5.00000000E+0	2.99739846E+0	-2.51500000E+3	5.40296484E-1
118	17/03/2023	15:41:19.407	0.00000000E+0	-2.09388378E-1	5.00000000E+0	1.62525264E+0	-2.49800000E+3	6.59767422E-1
120	17/03/2023	15:41:22.401	0.00000000E+0	-1.04694189E-1	5.00000000E+0	8.82805943E-1	-2.49800000E+3	4.44678355E-1
122	17/03/2023	15:41:25.414	0.00000000E+0	0.00000000E+0	5.00000000E+0	3.40428686E+0	-2.50400000E+3	3.40071971E-1
124	17/03/2023	15:41:28.417	0.00000000E+0	1.04694189E-1	5.00000000E+0	2.23079156E+0	-2.48900000E+3	3.27198323E-1
126	17/03/2023	15:41:31.505	0.00000000E+0	2.09388378E-1	5.00000000E+0	3.48482085E+0	-2.47000000E+3	6.54195177E-1
128	17/03/2023	15:41:34.539	0.00000000E+0	3.14082566E-1	5.00000000E+0	5.31140848E+0	-2.51000000E+3	6.41480108E-1
130	17/03/2023	15:41:37.536	0.00000000E+0	4.18776755E-1	5.00000000E+0	4.27251999E+0	-2.47100000E+3	5.72057558E-1
132	17/03/2023	15:41:40.557	0.00000000E+0	5.23470944E-1	5.00000000E+0	2.96518486E+0	-2.51900000E+3	6.21537053E-1
134	17/03/2023	15:41:43.568	0.00000000E+0	6.28165133E-1	5.00000000E+0	6.00093284E+0	-2.48600000E+3	3.02804763E-1
136	17/03/2023	15:41:46.652	0.00000000E+0	7.32859321E-1	5.00000000E+0	1.10715063E+0	-2.50100000E+3	5.83231045E-1
138	17/03/2023	15:41:49.735	0.00000000E+0	8.37937005E-1	5.00000000E+0	1.75180606E+0	-2.50000000E+3	3.85552650E-1
140	17/03/2023	15:41:52.756	0.00000000E+0	9.42631194E-1	5.00000000E+0	1.35335455E+0	-2.49400000E+3	6.40393081E-1
142	17/03/2023	15:41:55.738	0.00000000E+0	1.04732538E+0	5.00000000E+0	8.51742832E-1	-2.51600000E+3	3.75801026E-1
144	17/03/2023	15:41:58.750	0.00000000E+0	1.15201957E+0	5.00000000E+0	5.75396194E+0	-2.47700000E+3	6.24552588E-1
146	17/03/2023	15:42:01.752	0.00000000E+0	1.25671376E+0	5.00000000E+0	1.44616039E+0	-2.49600000E+3	5.97593083E-1
148	17/03/2023	15:42:04.753	0.00000000E+0	1.36140795E+0	5.00000000E+0	2.61313627E+0	-2.49500000E+3	3.29451291E-1
150	17/03/2023	15:42:07.795	0.00000000E+0	1.46610214E+0	5.00000000E+0	1.24099046E+0	-2.50100000E+3	3.13138696E-1
152	17/03/2023	15:42:10.856	0.00000000E+0	1.57079633E+0	5.00000000E+0	4.56781129E+0	-2.43600000E+3	6.02185496E-1
154	17/03/2023	15:42:13.889	0.00000000E+0	1.67549052E+0	5.00000000E+0	4.93941814E+0	-2.50300000E+3	4.85757019E-1
156	17/03/2023	15:42:16.882	0.00000000E+0	1.78018470E+0	5.00000000E+0	4.02171413E+0	-2.48600000E+3	5.65326591E-1
158	17/03/2023	15:42:19.903	0.00000000E+0	1.88487889E+0	5.00000000E+0	7.06781648E-1	-2.50000000E+3	6.47322273E-1
160	17/03/2023	15:42:22.911	0.00000000E+0	1.98957308E+0	5.00000000E+0	3.30572860E-1	-2.48600000E+3	4.96632189E-1
162	17/03/2023	15:42:26.002	0.00000000E+0	2.09426727E+0	5.00000000E+0	4.96971426E+0	-2.49100000E+3	5.39947461E-1
164	17/03/2023	15:42:29.095	0.00000000E+0	2.19896146E+0	5.00000000E+0	9.64490420E-1	-2.50400000E+3	4.89557698E-1
166	17/03/2023	15:42:32.101	0.00000000E+0	2.30365565E+0	5.00000000E+0	4.33924815E+0	-2.51300000E+3	6.66989620E-1
168	17/03/2023	15:42:35.165	0.00000000E+0	2.40873333E+0	5.00000000E+0	5.89202021E+0	-2.49000000E+3	6.57150868E-1
170	17/03/2023	15:42:38.253	0.00000000E+0	2.51342752E+0	5.00000000E+0	2.85090329E+0	-2.51700000E+3	3.16195852E-1
