#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	17/03/2023	15:38:22.418	0.00000000E+0	-6.28318531E+0	4.00000000E+0	1.46341767E+0	2.51900000E+3	3.34393459E-1
3	17/03/2023	15:38:25.421	0.00000000E+0	-6.17849112E+0	4.00000000E+0	4.62878703E+0	2.48600000E+3	4.43533920E-1
5	17/03/2023	15:38:28.343	0.00000000E+0	-6.07379693E+0	4.00000000E+0	5.24621429E-1	2.49900000E+3	3.53853697E-1
7	17/03/2023	15:38:31.313	0.00000000E+0	-5.96910274E+0	4.00000000E+0	6.02355906E+0	2.48700000E+3	3.00165298E-1
9	17/03/2023	15:38:34.352	0.00000000E+0	-5.86440855E+0	4.00000000E+0	3.10285964E+0	2.50500000E+3	6.42210399E-1
11	17/03/2023	15:38:37.354	0.00000000E+0	-5.75971436E+0	4.00000000E+0	3.58261213E+0	2.49100000E+3	3.21836566E-1
13	17/03/2023	15:38:40.363	0.00000000E+0	-5.65502017E+0	4.00000000E+0	5.49510268E+0	2.50200000E+3	5.48412363E-1
15	17/03/2023	15:38:43.374	0.00000000E+0	-5.55032599E+0	4.00000000E+0	3.63016553E+0	2.51900000E+3	4.02553905E-1
17	17/03/2023	15:38:46.413	0.00000000E+0	-5.44524830E+0	4.00000000E+0	4.58583557E+0	2.48300000E+3	3.71885226E-1
19	17/03/2023	15:38:49.559	0.00000000E+0	-5.34055411E+0	4.00000000E+0	5.99402993E+0	2.51400000E+3	5.64042843E-1
21	17/03/2023	15:38:52.562	0.00000000E+0	-5.23585992E+0	4.00000000E+0	4.63799091E+0	2.48800000E+3	4.90353990E-1
23	17/03/2023	15:38:55.650	0.00000000E+0	-5.13116574E+0	4.00000000E+0	4.07501996E+0	2.51700000E+3	4.98477339E-1
25	17/03/2023	15:38:58.662	0.00000000E+0	-5.02647155E+0	4.00000000E+0	1.31117008E+0	2.47100000E+3	4.96546866E-1
27	17/03/2023	15:39:01.670	0.00000000E+0	-4.92177736E+0	4.00000000E+0	5.34055411E+0	2.50500000E+3	5.86696843E-1
