#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
1	17/03/2023	15:38:22.418	0.00000000E+0	-6.28318531E+0	4.00000000E+0	3.34393459E-1	0.00000000E+0
3	17/03/2023	15:38:25.421	0.00000000E+0	-6.17849112E+0	4.00000000E+0	4.43533920E-1	0.00000000E+0
5	17/03/2023	15:38:28.343	0.00000000E+0	-6.07379693E+0	4.00000000E+0	3.53853697E-1	0.00000000E+0
7	17/03/2023	15:38:31.313	0.00000000E+0	-5.96910274E+0	4.00000000E+0	3.00165298E-1	0.00000000E+0
9	17/03/2023	15:38:34.352	0.00000000E+0	-5.86440855E+0	4.00000000E+0	6.42210399E-1	0.00000000E+0
11	17/03/2023	15:38:37.354	0.00000000E+0	-5.75971436E+0	4.00000000E+0	3.21836566E-1	0.00000000E+0
13	17/03/2023	15:38:40.363	0.00000000E+0	-5.65502017E+0	4.00000000E+0	5.48412363E-1	0.00000000E+0
15	17/03/2023	15:38:43.374	0.00000000E+0	-5.55032599E+0	4.00000000E+0	4.02553905E-1	0.00000000E+0
17	17/03/2023	15:38:46.413	0.00000000E+0	-5.44524830E+0	4.00000000E+0	3.71885226E-1	0.00000000E+0
19	17/03/2023	15:38:49.559	0.00000000E+0	-5.34055411E+0	4.00000000E+0	5.64042843E-1	0.00000000E+0
21	17/03/2023	15:38:52.562	0.00000000E+0	-5.23585992E+0	4.00000000E+0	4.90353990E-1	0.00000000E+0
23	17/03/2023	15:38:55.650	0.00000000E+0	-5.13116574E+0	4.00000000E+0	4.98477339E-1	0.00000000E+0
25	17/03/2023	15:38:58.662	0.00000000E+0	-5.02647155E+0	4.00000000E+0	4.96546866E-1	0.00000000E+0
27	17/03/2023	15:39:01.670	0.00000000E+0	-4.92177736E+0	4.00000000E+0	5.86696843E-1	0.00000000E+0
29	17/03/2023	15:39:04.677	0.00000000E+0	-4.81708317E+0	4.00000000E+0	4.89503540E-1	0.00000000E+0
31	17/03/2023	15:39:07.764	0.00000000E+0	-4.71238898E+0	4.00000000E+0	6.25991368E-1	0.00000000E+0
33	17/03/2023	15:39:10.774	0.00000000E+0	-4.60769479E+0	4.00000000E+0	3.35197186E-1	0.00000000E+0
35	17/03/2023	15:39:13.835	0.00000000E+0	-4.50300060E+0	4.00000000E+0	3.25222604E-1	0.00000000E+0
37	17/03/2023	15:39:16.864	0.00000000E+0	-4.39830641E+0	4.00000000E+0	6.58130866E-1	0.00000000E+0
39	17/03/2023	15:39:19.943	0.00000000E+0	-4.29361223E+0	4.00000000E+0	6.08645029E-1	0.00000000E+0
41	17/03/2023	15:39:22.947	0.00000000E+0	-4.18891804E+0	4.00000000E+0	6.70430987E-1	0.00000000E+0
43	17/03/2023	15:39:25.967	0.00000000E+0	-4.08422385E+0	4.00000000E+0	4.96305930E-1	0.00000000E+0
45	17/03/2023	15:39:28.961	0.00000000E+0	-3.97952966E+0	4.00000000E+0	3.69320022E-1	0.00000000E+0
47	17/03/2023	15:39:31.978	0.00000000E+0	-3.87445198E+0	4.00000000E+0	3.86473587E-1	0.00000000E+0
49	17/03/2023	15:39:35.000	0.00000000E+0	-3.76975779E+0	4.00000000E+0	5.38322763E-1	0.00000000E+0
51	17/03/2023	15:39:38.089	0.00000000E+0	-3.66506360E+0	4.00000000E+0	6.03895453E-1	0.00000000E+0
53	17/03/2023	15:39:41.167	0.00000000E+0	-3.56036941E+0	4.00000000E+0	5.71261693E-1	0.00000000E+0
55	17/03/2023	15:39:44.187	0.00000000E+0	-3.45567522E+0	4.00000000E+0	5.11058591E-1	0.00000000E+0
57	17/03/2023	15:39:47.194	0.00000000E+0	-3.35098103E+0	4.00000000E+0	5.62587026E-1	0.00000000E+0
59	17/03/2023	15:39:50.205	0.00000000E+0	-3.24628684E+0	4.00000000E+0	6.60871266E-1	0.00000000E+0
61	17/03/2023	15:39:53.288	0.00000000E+0	-3.14159265E+0	4.00000000E+0	4.23484997E-1	0.00000000E+0
63	17/03/2023	15:39:56.282	0.00000000E+0	-3.03689846E+0	4.00000000E+0	3.05631618E-1	0.00000000E+0
65	17/03/2023	15:39:59.283	0.00000000E+0	-2.93220428E+0	4.00000000E+0	6.61369030E-1	0.00000000E+0
67	17/03/2023	15:40:02.309	0.00000000E+0	-2.82751009E+0	4.00000000E+0	3.69760437E-1	0.00000000E+0
69	17/03/2023	15:40:05.319	0.00000000E+0	-2.72281590E+0	4.00000000E+0	3.84234079E-1	0.00000000E+0
71	17/03/2023	15:40:08.328	0.00000000E+0	-2.61812171E+0	4.00000000E+0	5.60417193E-1	0.00000000E+0
73	17/03/2023	15:40:11.331	0.00000000E+0	-2.51342752E+0	4.00000000E+0	3.10365093E-1	0.00000000E+0
75	17/03/2023	15:40:14.354	0.00000000E+0	-2.40873333E+0	4.00000000E+0	6.56118663E-1	0.00000000E+0
77	17/03/2023	15:40:17.434	0.00000000E+0	-2.30365565E+0	4.00000000E+0	5.78666519E-1	0.00000000E+0
79	17/03/2023	15:40:20.442	0.00000000E+0	-2.19896146E+0	4.00000000E+0	3.14240108E-1	0.00000000E+0
81	17/03/2023	15:40:23.442	0.00000000E+0	-2.09426727E+0	4.00000000E+0	6.44530376E-1	0.00000000E+0
83	17/03/2023	15:40:26.460	0.00000000E+0	-1.98957308E+0	4.00000000E+0	5.56873408E-1	0.00000000E+0
85	17/03/2023	15:40:29.472	0.00000000E+0	-1.88487889E+0	4.00000000E+0	3.16261137E-1	0.00000000E+0
87	17/03/2023	15:40:32.472	0.00000000E+0	-1.78018470E+0	4.00000000E+0	5.97067839E-1	0.00000000E+0
89	17/03/2023	15:40:35.478	0.00000000E+0	-1.67549052E+0	4.00000000E+0	4.18338278E-1	0.00000000E+0
91	17/03/2023	15:40:38.555	0.00000000E+0	-1.57079633E+0	4.00000000E+0	4.48206146E-1	0.00000000E+0
93	17/03/2023	15:40:41.575	0.00000000E+0	-1.46610214E+0	4.00000000E+0	3.30867512E-1	0.00000000E+0
95	17/03/2023	15:40:44.575	0.00000000E+0	-1.36140795E+0	4.00000000E+0	3.76285873E-1	0.00000000E+0
97	17/03/2023	15:40:47.568	0.00000000E+0	-1.25671376E+0	4.00000000E+0	3.27769993E-1	0.00000000E+0
99	17/03/2023	15:40:50.571	0.00000000E+0	-1.15201957E+0	4.00000000E+0	5.60718454E-1	0.00000000E+0
101	17/03/2023	15:40:53.607	0.00000000E+0	-1.04732538E+0	4.00000000E+0	6.23492913E-1	0.00000000E+0
103	17/03/2023	15:40:56.698	0.00000000E+0	-9.42631194E-1	4.00000000E+0	5.64642821E-1	0.00000000E+0
105	17/03/2023	15:40:59.705	0.00000000E+0	-8.37937005E-1	4.00000000E+0	5.37265830E-1	0.00000000E+0
107	17/03/2023	15:41:02.767	0.00000000E+0	-7.32859321E-1	4.00000000E+0	6.56698309E-1	0.00000000E+0
109	17/03/2023	15:41:05.806	0.00000000E+0	-6.28165133E-1	4.00000000E+0	3.45537005E-1	0.00000000E+0
111	17/03/2023	15:41:08.893	0.00000000E+0	-5.23470944E-1	4.00000000E+0	6.00843619E-1	0.00000000E+0
113	17/03/2023	15:41:11.905	0.00000000E+0	-4.18776755E-1	4.00000000E+0	3.08125675E-1	0.00000000E+0
115	17/03/2023	15:41:14.907	0.00000000E+0	-3.14082566E-1	4.00000000E+0	6.56750483E-1	0.00000000E+0
117	17/03/2023	15:41:17.889	0.00000000E+0	-2.09388378E-1	4.00000000E+0	6.76919278E-1	0.00000000E+0
119	17/03/2023	15:41:20.917	0.00000000E+0	-1.04694189E-1	4.00000000E+0	3.05191896E-1	0.00000000E+0
121	17/03/2023	15:41:23.923	0.00000000E+0	0.00000000E+0	4.00000000E+0	5.83403396E-1	0.00000000E+0
123	17/03/2023	15:41:26.936	0.00000000E+0	1.04694189E-1	4.00000000E+0	5.80657780E-1	0.00000000E+0
125	17/03/2023	15:41:29.938	0.00000000E+0	2.09388378E-1	4.00000000E+0	6.41398438E-1	0.00000000E+0
127	17/03/2023	15:41:33.011	0.00000000E+0	3.14082566E-1	4.00000000E+0	3.65570934E-1	0.00000000E+0
129	17/03/2023	15:41:36.047	0.00000000E+0	4.18776755E-1	4.00000000E+0	6.71819744E-1	0.00000000E+0
