#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	17/03/2023	15:29:12.299	3.46372862E+0	2.49800000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
2	17/03/2023	15:29:13.782	3.75441798E-1	-2.50400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
3	17/03/2023	15:29:15.271	3.04571885E+0	2.51100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
4	17/03/2023	15:29:16.747	5.95759788E+0	-2.51300000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
5	17/03/2023	15:29:18.276	2.37268478E+0	2.50600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
6	17/03/2023	15:29:19.760	4.26293261E+0	-2.51500000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
7	17/03/2023	15:29:21.236	6.17427267E+0	2.48800000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
8	17/03/2023	15:29:22.735	4.03513646E+0	-2.50200000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
9	17/03/2023	15:29:24.215	5.14650554E-1	2.49600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
10	17/03/2023	15:29:25.729	4.39753942E+0	-2.50600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
11	17/03/2023	15:29:27.199	2.08736436E+0	2.50100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
12	17/03/2023	15:29:28.700	4.54633556E+0	-2.50000000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
13	17/03/2023	15:29:30.200	5.18869002E+0	2.49300000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
14	17/03/2023	15:29:31.666	3.55538397E+0	-2.50700000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
15	17/03/2023	15:29:33.153	4.25334523E+0	2.49800000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
16	17/03/2023	15:29:34.631	4.08729181E+0	-2.50100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
17	17/03/2023	15:29:36.129	6.04541829E+0	2.50100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
18	17/03/2023	15:29:37.646	2.91072855E+0	-2.50600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
19	17/03/2023	15:29:39.105	4.57509770E+0	2.50600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
20	17/03/2023	15:29:40.567	2.57900520E+0	-2.47500000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
21	17/03/2023	15:29:42.076	1.44270893E+0	2.51300000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
22	17/03/2023	15:29:43.545	2.78225765E+0	-2.47400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
23	17/03/2023	15:29:45.042	1.37176232E+0	2.51100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
24	17/03/2023	15:29:46.567	7.91917582E-1	-2.48300000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
25	17/03/2023	15:29:48.040	3.47945192E+0	2.51300000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
26	17/03/2023	15:29:49.528	5.29223372E+0	-2.50800000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
27	17/03/2023	15:29:51.124	6.03276294E+0	2.48500000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
28	17/03/2023	15:29:52.576	3.77359274E-1	-2.51300000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
29	17/03/2023	15:29:54.067	4.52064138E+0	2.48400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
30	17/03/2023	15:29:55.557	2.77650523E+0	-2.51700000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
31	17/03/2023	15:29:57.041	5.86364156E-1	2.50600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
32	17/03/2023	15:29:58.507	5.57486968E+0	-2.50000000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
33	17/03/2023	15:29:59.980	4.44969477E+0	2.51000000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
34	17/03/2023	15:30:01.460	3.07448099E+0	-2.47900000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
35	17/03/2023	15:30:02.944	2.49770422E+0	2.51000000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
36	17/03/2023	15:30:04.473	2.77267027E+0	-2.49400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
37	17/03/2023	15:30:05.941	6.04235032E+0	2.50100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
38	17/03/2023	15:30:07.418	4.11375298E+0	-2.50400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
39	17/03/2023	15:30:08.920	4.37337923E+0	2.49600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
40	17/03/2023	15:30:10.426	2.95828195E+0	-2.49800000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
41	17/03/2023	15:30:11.908	5.94647652E+0	2.50700000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
42	17/03/2023	15:30:13.414	3.99448597E+0	-2.50900000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
43	17/03/2023	15:30:14.909	3.04111691E+0	2.49600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
44	17/03/2023	15:30:16.388	4.62418509E+0	-2.51600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
45	17/03/2023	15:30:17.890	2.23194205E+0	2.49200000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
46	17/03/2023	15:30:19.389	3.65087428E+0	-2.49700000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
47	17/03/2023	15:30:20.858	4.21461221E+0	2.50600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
48	17/03/2023	15:30:22.357	4.66406859E+0	-2.47000000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
49	17/03/2023	15:30:23.858	2.70287415E+0	2.51000000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
50	17/03/2023	15:30:25.298	4.54441808E-1	-2.49100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
51	17/03/2023	15:30:26.808	5.95798138E+0	2.49400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
52	17/03/2023	15:30:28.294	5.73440368E+0	-2.50900000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
53	17/03/2023	15:30:29.770	3.54387912E+0	2.48500000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
54	17/03/2023	15:30:31.271	6.27014647E+0	-2.50800000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
55	17/03/2023	15:30:32.727	6.26516103E+0	2.48100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
56	17/03/2023	15:30:34.231	9.05048665E-2	-2.51300000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
57	17/03/2023	15:30:35.709	2.33855371E+0	2.48700000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
58	17/03/2023	15:30:37.191	1.21452929E+0	-2.50400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
59	17/03/2023	15:30:38.660	1.12479141E+0	2.50700000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
60	17/03/2023	15:30:40.155	4.06926754E+0	-2.49600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
61	17/03/2023	15:30:41.644	4.08920929E+0	2.50900000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
62	17/03/2023	15:30:43.146	3.72143739E+0	-2.48100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
63	17/03/2023	15:30:44.640	6.05538916E+0	2.51300000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
64	17/03/2023	15:30:46.188	2.09656824E+0	-2.47000000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
65	17/03/2023	15:30:47.671	1.84883034E+0	2.51600000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
66	17/03/2023	15:30:49.146	5.05216572E+0	-2.48300000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
67	17/03/2023	15:30:50.625	2.52416539E+0	2.50800000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
68	17/03/2023	15:30:52.129	5.50392307E+0	-2.51700000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
69	17/03/2023	15:30:53.591	9.11951578E-1	2.47100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
70	17/03/2023	15:30:55.070	4.50300060E+0	-2.51000000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
71	17/03/2023	15:30:56.568	5.83564641E+0	2.51400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
72	17/03/2023	15:30:58.024	2.07585950E+0	-2.47100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
73	17/03/2023	15:30:59.526	5.89853962E+0	2.51100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
74	17/03/2023	15:31:01.010	5.14957350E+0	-2.50200000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
75	17/03/2023	15:31:02.517	2.91456350E-2	2.49100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
76	17/03/2023	15:31:03.972	3.21253927E+0	-2.51100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
77	17/03/2023	15:31:05.454	5.42223859E+0	2.49800000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
78	17/03/2023	15:31:07.019	3.62172864E+0	-2.47700000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
79	17/03/2023	15:31:08.490	4.18853454E+0	2.50500000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
80	17/03/2023	15:31:09.963	1.60185944E+0	-2.50500000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
81	17/03/2023	15:31:11.438	2.25763622E+0	2.49800000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
82	17/03/2023	15:31:12.941	5.36739878E+0	-2.51400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
83	17/03/2023	15:31:14.408	2.05400027E+0	2.49800000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
84	17/03/2023	15:31:15.908	4.73578219E+0	-2.47900000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
85	17/03/2023	15:31:17.389	3.73907817E+0	2.51100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
86	17/03/2023	15:31:18.868	7.91534087E-1	-2.47200000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
87	17/03/2023	15:31:20.338	4.65486470E+0	2.49400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
88	17/03/2023	15:31:21.837	6.26822899E+0	-2.51300000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
89	17/03/2023	15:31:23.333	4.73271423E+0	2.47400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
90	17/03/2023	15:31:24.820	3.42461211E+0	-2.52400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
91	17/03/2023	15:31:26.305	4.97431620E+0	2.50800000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
92	17/03/2023	15:31:27.778	2.63422851E+0	-2.47400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
93	17/03/2023	15:31:29.280	4.87422395E-1	2.51000000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
94	17/03/2023	15:31:30.774	1.96502939E+0	-2.50400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
95	17/03/2023	15:31:32.269	5.75319494E+0	2.48900000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
96	17/03/2023	15:31:33.797	2.55867995E+0	-2.51400000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
97	17/03/2023	15:31:35.278	3.09595673E+0	2.47700000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
98	17/03/2023	15:31:36.744	2.61313627E+0	-2.49900000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
99	17/03/2023	15:31:38.213	4.96357833E+0	2.50100000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
100	17/03/2023	15:31:39.698	1.42890310E+0	-2.49900000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
101	17/03/2023	15:31:41.189	4.01864617E+0	2.48700000E+3	2.00000000E+0	-9.76258761E+0	7.16043700E+6
