#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
2	17/03/2023	15:29:13.782	0.00000000E+0	-6.28318531E+0	5.00000000E+0	3.75441798E-1	-2.50400000E+3	2.77843459E-1
4	17/03/2023	15:29:16.747	0.00000000E+0	-6.17849112E+0	5.00000000E+0	5.95759788E+0	-2.51300000E+3	3.00850841E-1
6	17/03/2023	15:29:19.760	0.00000000E+0	-6.07379693E+0	5.00000000E+0	4.26293261E+0	-2.51500000E+3	4.50205150E-1
8	17/03/2023	15:29:22.735	0.00000000E+0	-5.96910274E+0	5.00000000E+0	4.03513646E+0	-2.50200000E+3	4.92847891E-1
10	17/03/2023	15:29:25.729	0.00000000E+0	-5.86440855E+0	5.00000000E+0	4.39753942E+0	-2.50600000E+3	6.35112935E-1
12	17/03/2023	15:29:28.700	0.00000000E+0	-5.75971436E+0	5.00000000E+0	4.54633556E+0	-2.50000000E+3	6.78908674E-1
14	17/03/2023	15:29:31.666	0.00000000E+0	-5.65502017E+0	5.00000000E+0	3.55538397E+0	-2.50700000E+3	5.89312051E-1
16	17/03/2023	15:29:34.631	0.00000000E+0	-5.55032599E+0	5.00000000E+0	4.08729181E+0	-2.50100000E+3	6.49100136E-1
18	17/03/2023	15:29:37.646	0.00000000E+0	-5.44524830E+0	5.00000000E+0	2.91072855E+0	-2.50600000E+3	5.21434268E-1
20	17/03/2023	15:29:40.567	0.00000000E+0	-5.34055411E+0	5.00000000E+0	2.57900520E+0	-2.47500000E+3	6.55370973E-1
22	17/03/2023	15:29:43.545	0.00000000E+0	-5.23585992E+0	5.00000000E+0	2.78225765E+0	-2.47400000E+3	3.94718440E-1
24	17/03/2023	15:29:46.567	0.00000000E+0	-5.13116574E+0	5.00000000E+0	7.91917582E-1	-2.48300000E+3	4.02168488E-1
26	17/03/2023	15:29:49.528	0.00000000E+0	-5.02647155E+0	5.00000000E+0	5.29223372E+0	-2.50800000E+3	5.03756856E-1
28	17/03/2023	15:29:52.576	0.00000000E+0	-4.92177736E+0	5.00000000E+0	3.77359274E-1	-2.51300000E+3	5.21980374E-1
30	17/03/2023	15:29:55.557	0.00000000E+0	-4.81708317E+0	5.00000000E+0	2.77650523E+0	-2.51700000E+3	6.06104069E-1
32	17/03/2023	15:29:58.507	0.00000000E+0	-4.71238898E+0	5.00000000E+0	5.57486968E+0	-2.50000000E+3	6.70918552E-1
34	17/03/2023	15:30:01.460	0.00000000E+0	-4.60769479E+0	5.00000000E+0	3.07448099E+0	-2.47900000E+3	4.67851203E-1
36	17/03/2023	15:30:04.473	0.00000000E+0	-4.50300060E+0	5.00000000E+0	2.77267027E+0	-2.49400000E+3	5.44534396E-1
38	17/03/2023	15:30:07.418	0.00000000E+0	-4.39830641E+0	5.00000000E+0	4.11375298E+0	-2.50400000E+3	6.28267963E-1
40	17/03/2023	15:30:10.426	0.00000000E+0	-4.29361223E+0	5.00000000E+0	2.95828195E+0	-2.49800000E+3	5.32130840E-1
42	17/03/2023	15:30:13.414	0.00000000E+0	-4.18891804E+0	5.00000000E+0	3.99448597E+0	-2.50900000E+3	5.35545763E-1
44	17/03/2023	15:30:16.388	0.00000000E+0	-4.08422385E+0	5.00000000E+0	4.62418509E+0	-2.51600000E+3	6.11164014E-1
46	17/03/2023	15:30:19.389	0.00000000E+0	-3.97952966E+0	5.00000000E+0	3.65087428E+0	-2.49700000E+3	4.90772185E-1
48	17/03/2023	15:30:22.357	0.00000000E+0	-3.87445198E+0	5.00000000E+0	4.66406859E+0	-2.47000000E+3	4.76132849E-1
50	17/03/2023	15:30:25.298	0.00000000E+0	-3.76975779E+0	5.00000000E+0	4.54441808E-1	-2.49100000E+3	4.00749780E-1
52	17/03/2023	15:30:28.294	0.00000000E+0	-3.66506360E+0	5.00000000E+0	5.73440368E+0	-2.50900000E+3	3.65643262E-1
54	17/03/2023	15:30:31.271	0.00000000E+0	-3.56036941E+0	5.00000000E+0	6.27014647E+0	-2.50800000E+3	4.60675232E-1
56	17/03/2023	15:30:34.231	0.00000000E+0	-3.45567522E+0	5.00000000E+0	9.05048665E-2	-2.51300000E+3	5.59488362E-1
58	17/03/2023	15:30:37.191	0.00000000E+0	-3.35098103E+0	5.00000000E+0	1.21452929E+0	-2.50400000E+3	6.72081243E-1
60	17/03/2023	15:30:40.155	0.00000000E+0	-3.24628684E+0	5.00000000E+0	4.06926754E+0	-2.49600000E+3	5.98830359E-1
62	17/03/2023	15:30:43.146	0.00000000E+0	-3.14159265E+0	5.00000000E+0	3.72143739E+0	-2.48100000E+3	4.47788873E-1
64	17/03/2023	15:30:46.188	0.00000000E+0	-3.03689846E+0	5.00000000E+0	2.09656824E+0	-2.47000000E+3	4.28292611E-1
