#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	02/09/2022	14:31:26.596	4.67595694E+0	-2.51900000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
2	02/09/2022	14:31:28.152	3.73294225E+0	-2.51900000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
3	02/09/2022	14:31:29.561	3.44838881E+0	-2.51900000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
4	02/09/2022	14:31:31.043	3.31493248E+0	-2.51400000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
5	02/09/2022	14:31:32.457	6.07072897E-1	-2.51400000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
6	02/09/2022	14:31:33.872	5.74552504E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
7	02/09/2022	14:31:35.413	4.25296173E-1	-2.51600000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
8	02/09/2022	14:31:36.810	5.01381621E+0	-2.51900000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
9	02/09/2022	14:31:38.202	1.63445653E+0	-2.51400000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
10	02/09/2022	14:31:39.546	4.08575783E+0	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
11	02/09/2022	14:31:40.941	1.55545652E+0	-2.51400000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
12	02/09/2022	14:31:42.456	1.44194194E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
13	02/09/2022	14:31:43.851	3.80695682E+0	-2.51700000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
14	02/09/2022	14:31:45.274	4.40827729E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
15	02/09/2022	14:31:46.788	5.98981148E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
16	02/09/2022	14:31:48.172	4.79253948E+0	-2.51900000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
17	02/09/2022	14:31:49.655	2.58974307E+0	-2.51400000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
18	02/09/2022	14:31:51.049	3.71645195E+0	-2.51900000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
19	02/09/2022	14:31:52.456	2.62042268E+0	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
20	02/09/2022	14:31:53.943	4.61037926E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
21	02/09/2022	14:31:55.435	4.55822391E+0	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
22	02/09/2022	14:31:56.868	2.27796147E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
23	02/09/2022	14:31:58.366	2.68139842E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
24	02/09/2022	14:31:59.735	6.24713676E-1	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
25	02/09/2022	14:32:01.298	1.36716038E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
26	02/09/2022	14:32:02.696	2.50422364E+0	-2.51600000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
27	02/09/2022	14:32:04.076	4.10800055E+0	-2.51400000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
28	02/09/2022	14:32:05.551	6.23639889E+0	-2.51900000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
29	02/09/2022	14:32:06.940	2.30135468E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
30	02/09/2022	14:32:08.539	2.53605374E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
31	02/09/2022	14:32:09.968	5.45943762E+0	-2.51600000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
32	02/09/2022	14:32:11.409	3.68155389E-1	-2.51600000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
33	02/09/2022	14:32:12.897	2.30979157E+0	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
34	02/09/2022	14:32:14.325	1.80664587E+0	-2.51700000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
35	02/09/2022	14:32:15.737	5.03951038E+0	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
36	02/09/2022	14:32:17.276	4.79368996E-2	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
37	02/09/2022	14:32:18.675	4.34768505E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
38	02/09/2022	14:32:20.208	4.19888891E+0	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
39	02/09/2022	14:32:21.581	7.01029220E-1	-2.51600000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
40	02/09/2022	14:32:22.993	4.81708317E+0	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
41	02/09/2022	14:32:24.566	6.26631152E-1	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
42	02/09/2022	14:32:25.951	5.05868514E+0	-2.51900000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
43	02/09/2022	14:32:27.372	9.56053526E-1	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
44	02/09/2022	14:32:28.936	5.99211245E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
45	02/09/2022	14:32:30.333	3.37360725E+0	-2.51900000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
46	02/09/2022	14:32:32.035	5.51197647E+0	-2.51600000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
47	02/09/2022	14:32:33.463	3.73102477E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
48	02/09/2022	14:32:34.990	8.43689433E-1	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
49	02/09/2022	14:32:36.549	2.96633535E+0	-2.51600000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
50	02/09/2022	14:32:37.966	6.10179208E+0	-2.51600000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
51	02/09/2022	14:32:39.534	4.27443747E+0	-2.51700000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
52	02/09/2022	14:32:40.927	4.24337435E+0	-2.51600000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
53	02/09/2022	14:32:42.306	5.47516093E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
54	02/09/2022	14:32:43.855	3.78701507E+0	-2.51400000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
55	02/09/2022	14:32:45.258	5.99824838E+0	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
56	02/09/2022	14:32:46.714	1.31270406E+0	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
57	02/09/2022	14:32:48.220	1.84767986E+0	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
58	02/09/2022	14:32:49.601	1.41969922E+0	-2.51500000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
59	02/09/2022	14:32:51.146	6.12365131E+0	-2.51700000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
60	02/09/2022	14:32:52.520	4.55017051E+0	-2.51600000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
61	02/09/2022	14:32:53.892	4.37184525E-2	-2.51400000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
62	02/09/2022	14:32:55.552	2.15447602E+0	-2.51700000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
63	02/09/2022	14:32:56.935	1.09219432E+0	-2.51800000E+3	2.00000000E+0	-9.80595875E+0	7.16116400E+6
