#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	15/03/2023	18:25:09.321	0.00000E+0	0.00000E+0	1.67574E-1	4.24667E-2	0.00000E+0	0.00000E+0	2.12539E+1	1.36994E+1	2.12513E+1	1.36985E+1
2	15/03/2023	18:25:10.800	0.00000E+0	0.00000E+0	1.84175E-1	2.82204E-1	0.00000E+0	0.00000E+0	2.12513E+1	1.36986E+1	2.12521E+1	1.37016E+1
3	15/03/2023	18:25:12.208	0.00000E+0	0.00000E+0	-6.35694E-1	4.78085E-1	0.00000E+0	0.00000E+0	2.12547E+1	1.37007E+1	2.12527E+1	1.37008E+1
4	15/03/2023	18:25:13.722	0.00000E+0	0.00000E+0	1.49461E+2	1.04809E+0	0.00000E+0	0.00000E+0	2.34446E+1	1.15793E+1	2.34433E+1	1.15797E+1
5	15/03/2023	18:25:15.211	0.00000E+0	0.00000E+0	-1.51719E+2	-7.16107E-1	0.00000E+0	0.00000E+0	1.91608E+1	1.57715E+1	1.91582E+1	1.57721E+1
6	15/03/2023	18:25:16.699	0.00000E+0	0.00000E+0	-1.48301E+2	-1.19243E+0	0.00000E+0	0.00000E+0	1.91208E+1	1.58339E+1	1.91189E+1	1.58320E+1
7	15/03/2023	18:25:18.152	0.00000E+0	0.00000E+0	1.56980E+2	2.88308E+0	0.00000E+0	0.00000E+0	2.34631E+1	1.15554E+1	2.34661E+1	1.15544E+1
8	15/03/2023	18:25:19.631	0.00000E+0	0.00000E+0	1.67049E+2	1.17117E+0	0.00000E+0	0.00000E+0	2.36907E+1	1.13213E+1	2.36920E+1	1.13214E+1
9	15/03/2023	18:25:21.120	0.00000E+0	0.00000E+0	-1.43710E+2	-2.12178E+0	0.00000E+0	0.00000E+0	1.92669E+1	1.56769E+1	1.92672E+1	1.56748E+1
10	15/03/2023	18:25:22.605	0.00000E+0	0.00000E+0	-1.29117E+2	3.69614E-2	0.00000E+0	0.00000E+0	1.93320E+1	1.55729E+1	1.93331E+1	1.55742E+1
11	15/03/2023	18:25:24.078	0.00000E+0	0.00000E+0	1.48329E+2	1.82571E+0	0.00000E+0	0.00000E+0	2.33526E+1	1.16409E+1	2.33526E+1	1.16438E+1
12	15/03/2023	18:25:25.608	0.00000E+0	0.00000E+0	7.79423E+1	5.50906E-1	0.00000E+0	0.00000E+0	2.23341E+1	1.25886E+1	2.23347E+1	1.25887E+1
13	15/03/2023	18:25:27.078	0.00000E+0	0.00000E+0	-1.16027E+2	-2.56071E+0	0.00000E+0	0.00000E+0	1.96933E+1	1.52610E+1	1.96936E+1	1.52590E+1
14	15/03/2023	18:25:28.565	0.00000E+0	0.00000E+0	-1.47503E+2	-8.39382E-1	0.00000E+0	0.00000E+0	1.91193E+1	1.57957E+1	1.91193E+1	1.57973E+1
15	15/03/2023	18:25:30.036	0.00000E+0	0.00000E+0	9.56884E+1	8.46664E-1	0.00000E+0	0.00000E+0	2.25243E+1	1.25048E+1	2.25234E+1	1.25060E+1
16	15/03/2023	18:25:31.513	0.00000E+0	0.00000E+0	1.90631E+2	3.23003E-2	0.00000E+0	0.00000E+0	2.40020E+1	1.10128E+1	2.40032E+1	1.10102E+1
17	15/03/2023	18:25:33.032	0.00000E+0	0.00000E+0	-1.56368E+2	-8.37998E-1	0.00000E+0	0.00000E+0	1.90548E+1	1.58284E+1	1.90547E+1	1.58305E+1
18	15/03/2023	18:25:34.497	0.00000E+0	0.00000E+0	-1.26353E+2	-9.25267E-1	0.00000E+0	0.00000E+0	1.93690E+1	1.55553E+1	1.93650E+1	1.55547E+1
19	15/03/2023	18:25:35.961	0.00000E+0	0.00000E+0	1.70554E+2	1.11750E+0	0.00000E+0	0.00000E+0	2.36278E+1	1.13431E+1	2.36278E+1	1.13435E+1
