#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	02/09/2022	15:07:24.836	3.17572373E+0	-6.31000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
2	02/09/2022	15:07:26.233	5.61168522E+0	-6.30000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
3	02/09/2022	15:07:27.698	2.25073331E+0	-6.30000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
4	02/09/2022	15:07:29.118	4.95092299E+0	-6.31000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
5	02/09/2022	15:07:30.522	5.71714640E+0	-6.30000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
6	02/09/2022	15:07:31.998	3.82114614E+0	-6.31000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
7	02/09/2022	15:07:33.405	8.76286525E-1	-6.30000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
8	02/09/2022	15:07:34.860	4.13446172E+0	-6.30000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
9	02/09/2022	15:07:36.359	5.32981625E+0	-6.30000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
10	02/09/2022	15:07:37.753	4.93750066E+0	-6.31000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
11	02/09/2022	15:07:39.253	4.38181612E+0	-6.31000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
12	02/09/2022	15:07:40.674	5.80535029E+0	-6.31000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
13	02/09/2022	15:07:42.031	6.14512704E+0	-6.31000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
14	02/09/2022	15:07:43.566	5.08591330E+0	-6.30000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
15	02/09/2022	15:07:44.946	1.66782061E+0	-6.30000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
16	02/09/2022	15:07:46.381	4.35650544E-1	-6.30000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
17	02/09/2022	15:07:47.871	5.78809301E+0	-6.31000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
18	02/09/2022	15:07:49.258	1.84192743E+0	-6.30000000E+2	2.00000000E+0	-9.80586338E+0	7.16116000E+6
