#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
2	17/03/2023	14:33:29.730	0.00000000E+0	-6.28318531E+0	5.00000000E+0	3.37292938E-1	0.00000000E+0
4	17/03/2023	14:33:32.758	0.00000000E+0	-6.17849112E+0	5.00000000E+0	6.06667291E-1	0.00000000E+0
6	17/03/2023	14:33:35.956	0.00000000E+0	-6.07379693E+0	5.00000000E+0	3.40484816E-1	0.00000000E+0
8	17/03/2023	14:33:39.013	0.00000000E+0	-5.96910274E+0	5.00000000E+0	5.72489595E-1	0.00000000E+0
10	17/03/2023	14:33:42.142	0.00000000E+0	-5.86440855E+0	5.00000000E+0	3.82085729E-1	0.00000000E+0
12	17/03/2023	14:33:45.279	0.00000000E+0	-5.75971436E+0	5.00000000E+0	6.57571718E-1	0.00000000E+0
14	17/03/2023	14:33:48.438	0.00000000E+0	-5.65502017E+0	5.00000000E+0	4.30869650E-1	0.00000000E+0
16	17/03/2023	14:33:51.525	0.00000000E+0	-5.55032599E+0	5.00000000E+0	6.80518344E-1	0.00000000E+0
18	17/03/2023	14:33:54.646	0.00000000E+0	-5.44524830E+0	5.00000000E+0	3.82868193E-1	0.00000000E+0
20	17/03/2023	14:33:57.791	0.00000000E+0	-5.34055411E+0	5.00000000E+0	5.97068719E-1	0.00000000E+0
22	17/03/2023	14:34:00.912	0.00000000E+0	-5.23585992E+0	5.00000000E+0	4.21979986E-1	0.00000000E+0
24	17/03/2023	14:34:04.048	0.00000000E+0	-5.13116574E+0	5.00000000E+0	5.15525505E-1	0.00000000E+0
26	17/03/2023	14:34:07.182	0.00000000E+0	-5.02647155E+0	5.00000000E+0	4.38521039E-1	0.00000000E+0
28	17/03/2023	14:34:10.406	0.00000000E+0	-4.92177736E+0	5.00000000E+0	4.20247656E-1	0.00000000E+0
30	17/03/2023	14:34:13.584	0.00000000E+0	-4.81708317E+0	5.00000000E+0	4.29025239E-1	0.00000000E+0
32	17/03/2023	14:34:16.673	0.00000000E+0	-4.71238898E+0	5.00000000E+0	6.25647475E-1	0.00000000E+0
34	17/03/2023	14:34:19.773	0.00000000E+0	-4.60769479E+0	5.00000000E+0	5.79345430E-1	0.00000000E+0
36	17/03/2023	14:34:22.854	0.00000000E+0	-4.50300060E+0	5.00000000E+0	5.49267053E-1	0.00000000E+0
38	17/03/2023	14:34:26.003	0.00000000E+0	-4.39830641E+0	5.00000000E+0	3.29076178E-1	0.00000000E+0
40	17/03/2023	14:34:29.045	0.00000000E+0	-4.29361223E+0	5.00000000E+0	5.25518125E-1	0.00000000E+0
42	17/03/2023	14:34:32.204	0.00000000E+0	-4.18891804E+0	5.00000000E+0	5.67973776E-1	0.00000000E+0
44	17/03/2023	14:34:35.288	0.00000000E+0	-4.08422385E+0	5.00000000E+0	3.65582101E-1	0.00000000E+0
46	17/03/2023	14:34:38.402	0.00000000E+0	-3.97952966E+0	5.00000000E+0	4.56609763E-1	0.00000000E+0
48	17/03/2023	14:34:41.559	0.00000000E+0	-3.87445198E+0	5.00000000E+0	5.06401297E-1	0.00000000E+0
50	17/03/2023	14:34:44.662	0.00000000E+0	-3.76975779E+0	5.00000000E+0	6.72318875E-1	0.00000000E+0
