#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	15/03/2023	17:55:58.582	0.00000000E+0	-6.28318531E+0	4.00000000E+0	9.02364198E-1	2.51700000E+3	3.16319048E-1
3	15/03/2023	17:56:01.579	0.00000000E+0	-6.17849112E+0	4.00000000E+0	6.27819987E+0	2.51500000E+3	4.17456738E-1
5	15/03/2023	17:56:04.581	0.00000000E+0	-6.07379693E+0	4.00000000E+0	2.64381589E+0	2.50300000E+3	6.41748110E-1
7	15/03/2023	17:56:07.536	0.00000000E+0	-5.96910274E+0	4.00000000E+0	1.68776236E+0	2.50200000E+3	6.26079948E-1
9	15/03/2023	17:56:10.558	0.00000000E+0	-5.86440855E+0	4.00000000E+0	5.66805901E+0	2.51100000E+3	5.22085542E-1
11	15/03/2023	17:56:13.563	0.00000000E+0	-5.75971436E+0	4.00000000E+0	3.90973353E+0	2.50700000E+3	4.95269374E-1
13	15/03/2023	17:56:16.511	0.00000000E+0	-5.65502017E+0	4.00000000E+0	5.36126285E+0	2.50500000E+3	3.44440233E-1
15	15/03/2023	17:56:19.484	0.00000000E+0	-5.55032599E+0	4.00000000E+0	1.72649538E+0	2.48400000E+3	4.55604939E-1
17	15/03/2023	17:56:22.504	0.00000000E+0	-5.44524830E+0	4.00000000E+0	5.92269982E+0	2.46800000E+3	3.95343525E-1
19	15/03/2023	17:56:25.499	0.00000000E+0	-5.34055411E+0	4.00000000E+0	2.51611199E+0	2.49600000E+3	4.31153419E-1
21	15/03/2023	17:56:28.447	0.00000000E+0	-5.23585992E+0	4.00000000E+0	2.19014107E+0	2.50300000E+3	5.77769515E-1
23	15/03/2023	17:56:31.466	0.00000000E+0	-5.13116574E+0	4.00000000E+0	4.86271910E+0	2.50800000E+3	5.15375610E-1
25	15/03/2023	17:56:34.461	0.00000000E+0	-5.02647155E+0	4.00000000E+0	3.13699071E-1	2.51200000E+3	4.87559097E-1
27	15/03/2023	17:56:37.455	0.00000000E+0	-4.92177736E+0	4.00000000E+0	6.76102032E-1	2.51400000E+3	4.36680077E-1
29	15/03/2023	17:56:40.478	0.00000000E+0	-4.81708317E+0	4.00000000E+0	1.96157793E+0	2.51000000E+3	3.95863886E-1
31	15/03/2023	17:56:43.475	0.00000000E+0	-4.71238898E+0	4.00000000E+0	1.63944197E+0	2.49100000E+3	3.45113124E-1
33	15/03/2023	17:56:46.449	0.00000000E+0	-4.60769479E+0	4.00000000E+0	2.11190805E+0	2.46100000E+3	6.26506639E-1
35	15/03/2023	17:56:49.477	0.00000000E+0	-4.50300060E+0	4.00000000E+0	3.44532085E+0	2.46400000E+3	4.99502006E-1
37	15/03/2023	17:56:52.446	0.00000000E+0	-4.39830641E+0	4.00000000E+0	3.82958304E+0	2.46600000E+3	5.12307393E-1
39	15/03/2023	17:56:55.562	0.00000000E+0	-4.29361223E+0	4.00000000E+0	5.16184535E-1	2.49400000E+3	5.34415169E-1
41	15/03/2023	17:56:58.476	0.00000000E+0	-4.18891804E+0	4.00000000E+0	6.14704451E+0	2.46300000E+3	3.21401827E-1
43	15/03/2023	17:57:01.490	0.00000000E+0	-4.08422385E+0	4.00000000E+0	2.67986444E+0	2.43800000E+3	4.83494406E-1
45	15/03/2023	17:57:04.408	0.00000000E+0	-3.97952966E+0	4.00000000E+0	1.36677688E+0	2.48100000E+3	5.46837465E-1
47	15/03/2023	17:57:07.402	0.00000000E+0	-3.87445198E+0	4.00000000E+0	6.17427267E-2	2.46800000E+3	6.42746416E-1
49	15/03/2023	17:57:10.376	0.00000000E+0	-3.76975779E+0	4.00000000E+0	3.10746158E+0	2.48400000E+3	5.70143097E-1
51	15/03/2023	17:57:13.290	0.00000000E+0	-3.66506360E+0	4.00000000E+0	4.23570445E+0	2.49200000E+3	4.68425796E-1
53	15/03/2023	17:57:16.293	0.00000000E+0	-3.56036941E+0	4.00000000E+0	2.09541776E+0	2.47400000E+3	4.89078629E-1
55	15/03/2023	17:57:19.257	0.00000000E+0	-3.45567522E+0	4.00000000E+0	3.30918005E+0	2.48500000E+3	3.21753978E-1
57	15/03/2023	17:57:22.269	0.00000000E+0	-3.35098103E+0	4.00000000E+0	5.30258809E+0	2.49400000E+3	3.48026694E-1
59	15/03/2023	17:57:25.372	0.00000000E+0	-3.24628684E+0	4.00000000E+0	4.98927251E+0	2.50600000E+3	5.45995745E-1
61	15/03/2023	17:57:28.332	0.00000000E+0	-3.14159265E+0	4.00000000E+0	6.05922411E-2	2.50900000E+3	3.28492995E-1
63	15/03/2023	17:57:31.363	0.00000000E+0	-3.03689846E+0	4.00000000E+0	2.68561686E+0	2.51600000E+3	6.04777368E-1
