#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
2	15/03/2023	17:56:00.074	0.00000000E+0	-6.28318531E+0	5.00000000E+0	2.88388388E-1	-2.51400000E+3	2.95706442E-1
4	15/03/2023	17:56:03.088	0.00000000E+0	-6.17849112E+0	5.00000000E+0	5.56144735E+0	-2.50600000E+3	3.79275575E-1
6	15/03/2023	17:56:06.050	0.00000000E+0	-6.07379693E+0	5.00000000E+0	4.91180648E+0	-2.47400000E+3	3.56903402E-1
8	15/03/2023	17:56:09.075	0.00000000E+0	-5.96910274E+0	5.00000000E+0	5.26577255E+0	-2.47700000E+3	3.15369856E-1
10	15/03/2023	17:56:12.062	0.00000000E+0	-5.86440855E+0	5.00000000E+0	5.59749589E+0	-2.45800000E+3	3.50161086E-1
12	15/03/2023	17:56:15.032	0.00000000E+0	-5.75971436E+0	5.00000000E+0	3.47446648E+0	-2.48500000E+3	5.76823754E-1
14	15/03/2023	17:56:17.986	0.00000000E+0	-5.65502017E+0	5.00000000E+0	3.58874805E+0	-2.49200000E+3	5.13701676E-1
16	15/03/2023	17:56:21.005	0.00000000E+0	-5.55032599E+0	5.00000000E+0	1.99417502E+0	-2.50700000E+3	6.00430243E-1
18	15/03/2023	17:56:23.983	0.00000000E+0	-5.44524830E+0	5.00000000E+0	1.87107307E+0	-2.50600000E+3	6.27407143E-1
20	15/03/2023	17:56:26.985	0.00000000E+0	-5.34055411E+0	5.00000000E+0	3.22979655E+0	-2.48100000E+3	3.79668889E-1
22	15/03/2023	17:56:29.989	0.00000000E+0	-5.23585992E+0	5.00000000E+0	1.26860211E+0	-2.48400000E+3	3.24829936E-1
24	15/03/2023	17:56:32.961	0.00000000E+0	-5.13116574E+0	5.00000000E+0	1.64979634E+0	-2.48000000E+3	4.31518636E-1
26	15/03/2023	17:56:35.945	0.00000000E+0	-5.02647155E+0	5.00000000E+0	3.58452961E+0	-2.47300000E+3	3.58166707E-1
28	15/03/2023	17:56:38.955	0.00000000E+0	-4.92177736E+0	5.00000000E+0	5.89623865E+0	-2.46900000E+3	3.49159131E-1
30	15/03/2023	17:56:41.976	0.00000000E+0	-4.81708317E+0	5.00000000E+0	2.87314602E+0	-2.48700000E+3	5.96159950E-1
32	15/03/2023	17:56:44.978	0.00000000E+0	-4.71238898E+0	5.00000000E+0	2.66260715E+0	-2.50200000E+3	4.96916635E-1
34	15/03/2023	17:56:47.965	0.00000000E+0	-4.60769479E+0	5.00000000E+0	2.44631586E+0	-2.51000000E+3	6.22235440E-1
