#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	20/03/2023	18:24:49.684	2.10538863E+0	2.51600000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
2	20/03/2023	18:24:51.177	3.88365586E+0	-2.51700000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
3	20/03/2023	18:24:52.677	2.45206829E+0	2.51300000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
4	20/03/2023	18:24:54.204	1.23408754E+0	-2.51500000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
5	20/03/2023	18:24:55.799	4.90605405E+0	2.51500000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
6	20/03/2023	18:24:57.401	5.38734053E+0	-2.51900000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
7	20/03/2023	18:24:58.905	6.04235032E+0	2.51500000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
8	20/03/2023	18:25:00.408	2.93603923E+0	-2.51500000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
9	20/03/2023	18:25:01.998	1.92859735E+0	2.51700000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
10	20/03/2023	18:25:03.582	2.58207316E+0	-2.51400000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
11	20/03/2023	18:25:05.082	4.83472395E+0	2.51700000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
12	20/03/2023	18:25:06.568	2.37306828E+0	-2.51400000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
13	20/03/2023	18:25:08.079	2.94869457E+0	2.51300000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
14	20/03/2023	18:25:09.676	3.68538884E-1	-2.51500000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
15	20/03/2023	18:25:11.182	9.82131199E-1	2.51600000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
16	20/03/2023	18:25:12.707	5.01113174E+0	-2.51600000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
17	20/03/2023	18:25:14.277	2.54870908E+0	2.51500000E+3	2.00000000E+0	-9.80632991E+0	7.15614700E+6
