#k Index:	0.00000000E+0
#Current Chirp:	0.00000000E+0
#Current Phase:	5.23585992E+0
#Raman Axis:	4.00000000E+0
#RT Freq 1:	5.02325478E+5
#RT Freq 2:	2.51495047E+5
#RT Freq 3:	2.51645921E+5
#Sum Freq 1:	3.51849364E+7
#Sum Freq 2:	3.54364314E+7
#Sum Freq 3:	3.56880773E+7
#RT Phase:	4.60884528E+0
#Total Phase 3:	1.58183389E+4
#NFringe:	2.51600000E+3
#Accel Axis:	2.00000000E+0
#Accel Mean:	-9.80632991E+0
#Accel Temp:	7.15614700E+6
#Time Step:	2.00000000E-6
#Date Stamp:	20/03/2023
#Time Stamp:	18:30:30.294
-9.81450E-3	-1.57294E-4	-6.75638E-3
-9.17068E-3	-6.40154E-4	-3.21541E-3
-9.17068E-3	-3.18247E-4	-3.69827E-3
-8.84878E-3	3.65957E-6	-5.62971E-3
-7.72210E-3	1.64613E-4	-7.56115E-3
-1.09412E-2	1.64613E-4	-8.01107E-4
2.73987E-3	8.01584E-2	7.89037E-3
9.82182E-3	9.94728E-2	9.49991E-3
8.85609E-3	1.03336E-1	9.33896E-3
9.66086E-3	1.02853E-1	7.72942E-3
9.98277E-3	1.02370E-1	8.69514E-3
5.79798E-3	1.02048E-1	8.53419E-3
8.69514E-3	1.01404E-1	7.24656E-3
7.72942E-3	1.01565E-1	9.66086E-3
5.47607E-3	1.00117E-1	8.53419E-3
6.60275E-3	9.97947E-2	6.92465E-3
9.49991E-3	9.97947E-2	7.56847E-3
5.79798E-3	9.89899E-2	9.17800E-3
5.79798E-3	9.91509E-2	8.37323E-3
9.33896E-3	9.78632E-2	8.85609E-3
7.89037E-3	9.77023E-2	8.21228E-3
7.89037E-3	9.75413E-2	8.37323E-3
9.01705E-3	9.67366E-2	8.53419E-3
8.53419E-3	9.68975E-2	6.92465E-3
6.76370E-3	9.56099E-2	7.08561E-3
7.56847E-3	9.57709E-2	8.21228E-3
7.24656E-3	9.62537E-2	8.05133E-3
8.21228E-3	9.49661E-2	9.82182E-3
8.85609E-3	9.49661E-2	7.40751E-3
6.44179E-3	9.52880E-2	6.60275E-3
6.92465E-3	9.36785E-2	8.53419E-3
8.85609E-3	9.36785E-2	8.21228E-3
7.24656E-3	9.36785E-2	8.69514E-3
8.21228E-3	9.30347E-2	9.33896E-3
8.69514E-3	9.35175E-2	7.56847E-3
6.76370E-3	9.30347E-2	5.95893E-3
6.92465E-3	9.28737E-2	8.21228E-3
8.21228E-3	9.22299E-2	5.15417E-3
7.08561E-3	9.22299E-2	8.37323E-3
6.28084E-3	9.14251E-2	7.89037E-3
9.66086E-3	9.19080E-2	7.24656E-3
6.11989E-3	9.11032E-2	6.60275E-3
6.11989E-3	9.06204E-2	7.72942E-3
7.24656E-3	9.04594E-2	4.99321E-3
7.72942E-3	8.98156E-2	6.11989E-3
6.44179E-3	8.93327E-2	5.79798E-3
1.06266E-2	8.96546E-2	5.95893E-3
6.76370E-3	8.90108E-2	4.34940E-3
4.67131E-3	8.88499E-2	5.79798E-3
8.69514E-3	8.85280E-2	4.34940E-3
6.76370E-3	8.77232E-2	5.31512E-3
6.28084E-3	8.82061E-2	5.15417E-3
1.07875E-2	8.82061E-2	6.44179E-3
7.72942E-3	8.70794E-2	5.15417E-3
6.28084E-3	8.75622E-2	5.15417E-3
7.89037E-3	8.70794E-2	5.79798E-3
8.05133E-3	8.62746E-2	3.86654E-3
6.28084E-3	8.61137E-2	5.15417E-3
1.01437E-2	8.56308E-2	6.11989E-3
5.31512E-3	8.54699E-2	3.06177E-3
4.67131E-3	8.45041E-2	4.02749E-3
7.56847E-3	8.43432E-2	5.63703E-3
6.60275E-3	8.45041E-2	4.18845E-3
7.89037E-3	8.45041E-2	6.11989E-3
9.01705E-3	8.36994E-2	4.67131E-3
7.40751E-3	8.38603E-2	4.67131E-3
5.15417E-3	8.33775E-2	4.02749E-3
4.83226E-3	8.28946E-2	4.99321E-3
6.11989E-3	8.35384E-2	4.51035E-3
5.95893E-3	8.27336E-2	2.73987E-3
7.89037E-3	8.30556E-2	4.83226E-3
6.44179E-3	8.27336E-2	3.70559E-3
4.34940E-3	8.27336E-2	5.31512E-3
7.08561E-3	8.22508E-2	4.99321E-3
6.44179E-3	8.19289E-2	4.83226E-3
9.66086E-3	8.22508E-2	6.44179E-3
7.72942E-3	8.19289E-2	4.34940E-3
5.95893E-3	8.24117E-2	4.02749E-3
5.47607E-3	8.16070E-2	6.28084E-3
7.08561E-3	8.08022E-2	4.34940E-3
6.28084E-3	8.14460E-2	3.70559E-3
6.76370E-3	8.14460E-2	5.95893E-3
1.11094E-2	8.08022E-2	4.83226E-3
5.95893E-3	8.12851E-2	3.70559E-3
4.67131E-3	8.11241E-2	4.67131E-3
7.72942E-3	8.12851E-2	6.60275E-3
6.92465E-3	8.09632E-2	3.38368E-3
7.56847E-3	8.11241E-2	5.79798E-3
1.03047E-2	8.09632E-2	4.83226E-3
8.21228E-3	8.09632E-2	5.31512E-3
6.11989E-3	8.08022E-2	2.73987E-3
9.49991E-3	8.16070E-2	4.18845E-3
8.37323E-3	8.04803E-2	3.70559E-3
5.15417E-3	8.03193E-2	6.11989E-3
1.04656E-2	8.04803E-2	5.15417E-3
9.33896E-3	8.04803E-2	4.99321E-3
6.11989E-3	7.95146E-2	6.11989E-3
6.44179E-3	7.93536E-2	6.60275E-3
8.37323E-3	7.88708E-2	4.99321E-3
7.89037E-3	7.95146E-2	5.15417E-3
1.14313E-2	7.88708E-2	3.54463E-3
9.17800E-3	7.93536E-2	7.08561E-3
4.83226E-3	7.83879E-2	3.22273E-3
6.28084E-3	7.90317E-2	3.22273E-3
7.56847E-3	7.87098E-2	5.31512E-3
5.63703E-3	7.80660E-2	1.13033E-3
-2.89350E-3	2.10885E-2	-3.85922E-3
-8.52687E-3	5.95893E-3	-4.34208E-3
-9.97545E-3	2.41796E-3	-4.66399E-3
-8.52687E-3	1.77415E-3	-2.41064E-3
-1.02974E-2	1.29129E-3	-5.46876E-3
-7.40020E-3	9.69380E-4	-5.95162E-3
-5.30780E-3	9.69380E-4	-5.14685E-3
-9.97545E-3	1.77415E-3	-5.46876E-3
-1.01364E-2	9.69380E-4	-3.21541E-3
-7.23924E-3	1.13033E-3	-5.14685E-3
-7.56115E-3	3.25566E-4	-3.37636E-3
-8.36592E-3	9.69380E-4	-4.66399E-3
-4.02018E-3	9.69380E-4	-4.34208E-3
-1.60587E-3	3.44477E-2	1.13033E-3
4.02749E-3	7.14669E-2	2.73987E-3
4.67131E-3	8.08022E-2	1.29129E-3
3.54463E-3	8.19289E-2	1.93510E-3
6.92465E-3	8.16070E-2	2.25701E-3
7.72942E-3	8.08022E-2	8.08426E-4
7.08561E-3	8.11241E-2	1.64613E-4
4.18845E-3	8.06413E-2	2.25701E-3
2.90082E-3	8.03193E-2	1.45224E-3
4.34940E-3	7.95146E-2	1.29129E-3
3.06177E-3	7.96755E-2	1.13033E-3
6.44179E-3	7.99974E-2	2.41796E-3
5.47607E-3	7.98365E-2	3.38368E-3
2.09605E-3	7.99974E-2	1.29129E-3
3.70559E-3	7.91927E-2	1.93510E-3
1.61319E-3	7.87098E-2	-9.62061E-4
4.34940E-3	7.87098E-2	2.09605E-3
6.60275E-3	7.91927E-2	1.45224E-3
7.40751E-3	7.87098E-2	2.09605E-3
3.22273E-3	7.87098E-2	2.57891E-3
3.22273E-3	7.96755E-2	2.73987E-3
4.18845E-3	7.85489E-2	9.69380E-4
3.54463E-3	7.91927E-2	3.22273E-3
7.56847E-3	7.82270E-2	1.61319E-3
3.06177E-3	4.49096E-2	-5.14685E-3
-7.40020E-3	9.17800E-3	-5.14685E-3
-8.52687E-3	3.06177E-3	-3.05445E-3
-1.12631E-2	1.45224E-3	-5.95162E-3
-1.11021E-2	6.47473E-4	-4.98590E-3
-6.75638E-3	1.29129E-3	-5.46876E-3
-7.72210E-3	1.61319E-3	-8.36592E-3
-9.97545E-3	6.47473E-4	-5.62971E-3
-9.33164E-3	9.69380E-4	-7.07829E-3
-9.81450E-3	3.25566E-4	-5.62971E-3
-1.09412E-2	1.13033E-3	-7.07829E-3
-5.62971E-3	1.13033E-3	-5.14685E-3
-7.88306E-3	6.47473E-4	-6.27352E-3
-9.65354E-3	1.70647E-2	1.19142E-2
4.02749E-3	1.06233E-1	2.20543E-2
9.66086E-3	1.33273E-1	2.06057E-2
9.82182E-3	1.39389E-1	2.33419E-2
1.33628E-2	1.40999E-1	2.25371E-2
1.27190E-2	1.42447E-1	1.91571E-2
1.20752E-2	1.41642E-1	2.04447E-2
1.06266E-2	1.40516E-1	2.31809E-2
8.37323E-3	1.40516E-1	2.22152E-2
7.72942E-3	1.39067E-1	1.93181E-2
1.19142E-2	1.38423E-1	1.72257E-2
1.11094E-2	1.38102E-1	1.83523E-2
7.40751E-3	1.37136E-1	2.06057E-2
9.01705E-3	1.36170E-1	1.80304E-2
7.72942E-3	1.35365E-1	1.52942E-2
8.69514E-3	1.34561E-1	1.88352E-2
9.98277E-3	1.33434E-1	1.83523E-2
9.82182E-3	1.32790E-1	1.73866E-2
8.69514E-3	1.31985E-1	1.78695E-2
9.49991E-3	1.31985E-1	1.72257E-2
5.79798E-3	1.29732E-1	1.78695E-2
7.08561E-3	1.28766E-1	1.75476E-2
1.15923E-2	1.29088E-1	1.49723E-2
1.12704E-2	1.27640E-1	1.62599E-2
8.05133E-3	1.26352E-1	1.60990E-2
9.49991E-3	1.26191E-1	1.49723E-2
7.24656E-3	1.24421E-1	1.51333E-2
6.44179E-3	1.23455E-1	1.65819E-2
1.07875E-2	1.23455E-1	1.46504E-2
9.66086E-3	1.22972E-1	1.51333E-2
8.21228E-3	1.21684E-1	1.35237E-2
8.53419E-3	1.20880E-1	1.32018E-2
5.95893E-3	1.20236E-1	1.35237E-2
5.47607E-3	1.19109E-1	1.52942E-2
9.98277E-3	1.19270E-1	1.48114E-2
9.33896E-3	1.17821E-1	1.40066E-2
6.92465E-3	1.17500E-1	1.43285E-2
8.37323E-3	1.16695E-1	1.19142E-2
5.95893E-3	1.16051E-1	1.20752E-2
6.44179E-3	1.16051E-1	1.38456E-2
9.66086E-3	1.14924E-1	1.17533E-2
9.17800E-3	1.13798E-1	1.36847E-2
8.69514E-3	1.12993E-1	1.41676E-2
1.06266E-2	1.12349E-1	9.66086E-3
8.69514E-3	1.12188E-1	1.33628E-2
5.63703E-3	1.10739E-1	1.17533E-2
1.01437E-2	1.10900E-1	1.30409E-2
9.98277E-3	1.10257E-1	9.98277E-3
8.37323E-3	1.09130E-1	1.25580E-2
8.85609E-3	1.08164E-1	1.11094E-2
7.56847E-3	1.08164E-1	1.07875E-2
7.56847E-3	1.07038E-1	1.11094E-2
8.69514E-3	1.06877E-1	1.06266E-2
8.69514E-3	1.06233E-1	1.04656E-2
6.60275E-3	1.05589E-1	1.07875E-2
9.33896E-3	1.05106E-1	9.49991E-3
6.92465E-3	1.03819E-1	8.85609E-3
3.70559E-3	1.03658E-1	1.11094E-2
8.69514E-3	1.03175E-1	1.11094E-2
9.33896E-3	1.02692E-1	9.17800E-3
9.82182E-3	1.02531E-1	9.98277E-3
8.85609E-3	1.02048E-1	1.11094E-2
6.60275E-3	1.02209E-1	8.85609E-3
6.11989E-3	1.01565E-1	9.33896E-3
8.37323E-3	1.00599E-1	1.11094E-2
1.01437E-2	9.96337E-2	9.98277E-3
8.37323E-3	9.88290E-2	9.49991E-3
8.53419E-3	9.91509E-2	8.69514E-3
8.85609E-3	9.86680E-2	9.01705E-3
4.67131E-3	9.78632E-2	7.72942E-3
8.53419E-3	9.68975E-2	9.17800E-3
8.37323E-3	9.73804E-2	7.40751E-3
7.40751E-3	9.62537E-2	5.47607E-3
6.76370E-3	9.65756E-2	9.01705E-3
7.08561E-3	9.57709E-2	5.63703E-3
4.67131E-3	9.52880E-2	8.53419E-3
7.72942E-3	9.67366E-2	5.31512E-3
1.01437E-2	9.49661E-2	7.08561E-3
5.95893E-3	9.46442E-2	8.85609E-3
7.40751E-3	9.49661E-2	7.08561E-3
8.05133E-3	9.43223E-2	5.63703E-3
