#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
1	20/03/2023	18:24:49.684	0.00000000E+0	-6.28318531E+0	4.00000000E+0	3.05588027E-1	0.00000000E+0
3	20/03/2023	18:24:52.677	0.00000000E+0	-6.17849112E+0	4.00000000E+0	3.14504670E-1	0.00000000E+0
5	20/03/2023	18:24:55.799	0.00000000E+0	-6.07379693E+0	4.00000000E+0	3.16746914E-1	0.00000000E+0
7	20/03/2023	18:24:58.905	0.00000000E+0	-5.96910274E+0	4.00000000E+0	3.09001615E-1	0.00000000E+0
9	20/03/2023	18:25:01.998	0.00000000E+0	-5.86440855E+0	4.00000000E+0	3.17505316E-1	0.00000000E+0
11	20/03/2023	18:25:05.082	0.00000000E+0	-5.75971436E+0	4.00000000E+0	3.18352524E-1	0.00000000E+0
13	20/03/2023	18:25:08.079	0.00000000E+0	-5.65502017E+0	4.00000000E+0	3.47393211E-1	0.00000000E+0
15	20/03/2023	18:25:11.182	0.00000000E+0	-5.55032599E+0	4.00000000E+0	3.52235797E-1	0.00000000E+0
17	20/03/2023	18:25:14.277	0.00000000E+0	-5.44524830E+0	4.00000000E+0	3.75141106E-1	0.00000000E+0
19	20/03/2023	18:25:17.364	0.00000000E+0	-5.34055411E+0	4.00000000E+0	3.85685378E-1	0.00000000E+0
21	20/03/2023	18:25:20.440	0.00000000E+0	-5.23585992E+0	4.00000000E+0	3.84322077E-1	0.00000000E+0
23	20/03/2023	18:25:23.537	0.00000000E+0	-5.13116574E+0	4.00000000E+0	4.11458744E-1	0.00000000E+0
25	20/03/2023	18:25:26.641	0.00000000E+0	-5.02647155E+0	4.00000000E+0	4.43684050E-1	0.00000000E+0
27	20/03/2023	18:25:29.816	0.00000000E+0	-4.92177736E+0	4.00000000E+0	4.55056846E-1	0.00000000E+0
29	20/03/2023	18:25:32.902	0.00000000E+0	-4.81708317E+0	4.00000000E+0	4.63629532E-1	0.00000000E+0
31	20/03/2023	18:25:35.995	0.00000000E+0	-4.71238898E+0	4.00000000E+0	4.96108698E-1	0.00000000E+0
33	20/03/2023	18:25:39.081	0.00000000E+0	-4.60769479E+0	4.00000000E+0	4.95865297E-1	0.00000000E+0
35	20/03/2023	18:25:42.166	0.00000000E+0	-4.50300060E+0	4.00000000E+0	5.21356343E-1	0.00000000E+0
37	20/03/2023	18:25:45.171	0.00000000E+0	-4.39830641E+0	4.00000000E+0	5.26379167E-1	0.00000000E+0
39	20/03/2023	18:25:48.440	0.00000000E+0	-4.29361223E+0	4.00000000E+0	5.55198364E-1	0.00000000E+0
41	20/03/2023	18:25:51.550	0.00000000E+0	-4.18891804E+0	4.00000000E+0	5.67810132E-1	0.00000000E+0
43	20/03/2023	18:25:54.699	0.00000000E+0	-4.08422385E+0	4.00000000E+0	5.90989189E-1	0.00000000E+0
45	20/03/2023	18:25:57.800	0.00000000E+0	-3.97952966E+0	4.00000000E+0	5.96145450E-1	0.00000000E+0
47	20/03/2023	18:26:00.871	0.00000000E+0	-3.87445198E+0	4.00000000E+0	6.19225303E-1	0.00000000E+0
49	20/03/2023	18:26:03.878	0.00000000E+0	-3.76975779E+0	4.00000000E+0	6.29151302E-1	0.00000000E+0
51	20/03/2023	18:26:06.978	0.00000000E+0	-3.66506360E+0	4.00000000E+0	6.28627489E-1	0.00000000E+0
53	20/03/2023	18:26:10.092	0.00000000E+0	-3.56036941E+0	4.00000000E+0	6.45118791E-1	0.00000000E+0
55	20/03/2023	18:26:13.103	0.00000000E+0	-3.45567522E+0	4.00000000E+0	6.53796388E-1	0.00000000E+0
57	20/03/2023	18:26:16.195	0.00000000E+0	-3.35098103E+0	4.00000000E+0	6.58744211E-1	0.00000000E+0
59	20/03/2023	18:26:19.370	0.00000000E+0	-3.24628684E+0	4.00000000E+0	6.49225475E-1	0.00000000E+0
61	20/03/2023	18:26:22.437	0.00000000E+0	-3.14159265E+0	4.00000000E+0	6.51922393E-1	0.00000000E+0
