3.467506E-2	0.000000E+0
3.387231E-2	0.000000E+0
3.820596E-2	0.000000E+0
4.111492E-2	0.000000E+0
4.584051E-2	0.000000E+0
4.485491E-2	0.000000E+0
4.709356E-2	0.000000E+0
5.457030E-2	0.000000E+0
5.623091E-2	0.000000E+0
6.266990E-2	0.000000E+0
7.041751E-2	0.000000E+0
7.222927E-2	0.000000E+0
7.763197E-2	0.000000E+0
9.405386E-2	0.000000E+0
1.003125E-1	0.000000E+0
1.080001E-1	0.000000E+0
1.153601E-1	0.000000E+0
1.230944E-1	0.000000E+0
1.331684E-1	0.000000E+0
1.441205E-1	0.000000E+0
1.533477E-1	0.000000E+0
1.613538E-1	0.000000E+0
1.696408E-1	0.000000E+0
1.774473E-1	0.000000E+0
1.832783E-1	0.000000E+0
1.881926E-1	0.000000E+0
1.886996E-1	0.000000E+0
1.877730E-1	0.000000E+0
1.852654E-1	0.000000E+0
1.788784E-1	0.000000E+0
1.708555E-1	0.000000E+0
1.605384E-1	0.000000E+0
1.492530E-1	0.000000E+0
1.353261E-1	0.000000E+0
1.237462E-1	0.000000E+0
1.118399E-1	0.000000E+0
9.975426E-2	0.000000E+0
8.973683E-2	0.000000E+0
8.382039E-2	0.000000E+0
7.699801E-2	0.000000E+0
6.978282E-2	0.000000E+0
6.622304E-2	0.000000E+0
5.768880E-2	0.000000E+0
5.227602E-2	0.000000E+0
5.103736E-2	0.000000E+0
4.438765E-2	0.000000E+0
4.085529E-2	0.000000E+0
3.746125E-2	0.000000E+0
3.675055E-2	0.000000E+0
3.330813E-2	0.000000E+0
3.227954E-2	0.000000E+0
3.145180E-2	0.000000E+0
3.317607E-2	0.000000E+0
3.019772E-2	0.000000E+0
3.000042E-2	0.000000E+0
2.926111E-2	0.000000E+0
3.145094E-2	0.000000E+0
4.608320E-2	0.000000E+0
6.657767E-2	0.000000E+0
8.497278E-2	0.000000E+0
9.491578E-2	0.000000E+0
8.930720E-2	0.000000E+0
7.347773E-2	0.000000E+0
5.146095E-2	0.000000E+0
3.491067E-2	0.000000E+0
2.475486E-2	0.000000E+0
2.464185E-2	0.000000E+0
2.702866E-2	0.000000E+0
2.736363E-2	0.000000E+0
2.631036E-2	0.000000E+0
2.793399E-2	0.000000E+0
2.779253E-2	0.000000E+0
3.033162E-2	0.000000E+0
3.308805E-2	0.000000E+0
3.327387E-2	0.000000E+0
3.309936E-2	0.000000E+0
3.776208E-2	0.000000E+0
4.245523E-2	0.000000E+0
4.898786E-2	0.000000E+0
5.548449E-2	0.000000E+0
5.972096E-2	0.000000E+0
6.036150E-2	0.000000E+0
6.221047E-2	0.000000E+0
6.365480E-2	0.000000E+0
6.907165E-2	0.000000E+0
7.695725E-2	0.000000E+0
8.457925E-2	0.000000E+0
9.192360E-2	0.000000E+0
1.021440E-1	0.000000E+0
1.132498E-1	0.000000E+0
1.277344E-1	0.000000E+0
1.378318E-1	0.000000E+0
1.480587E-1	0.000000E+0
1.589779E-1	0.000000E+0
1.709137E-1	0.000000E+0
1.761886E-1	0.000000E+0
1.827055E-1	0.000000E+0
1.857688E-1	0.000000E+0
1.834472E-1	0.000000E+0
1.820172E-1	0.000000E+0
1.779861E-1	0.000000E+0
1.673529E-1	0.000000E+0
1.604186E-1	0.000000E+0
1.525656E-1	0.000000E+0
1.425911E-1	0.000000E+0
1.343540E-1	0.000000E+0
1.257843E-1	0.000000E+0
1.144057E-1	0.000000E+0
1.063787E-1	0.000000E+0
1.009665E-1	0.000000E+0
9.085002E-2	0.000000E+0
8.378892E-2	0.000000E+0
7.523113E-2	0.000000E+0
7.173698E-2	0.000000E+0
6.609809E-2	0.000000E+0
6.286197E-2	0.000000E+0
5.675872E-2	0.000000E+0
5.172292E-2	0.000000E+0
4.688808E-2	0.000000E+0
4.492072E-2	0.000000E+0
4.187569E-2	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
0.000000E+0	0.000000E+0
