#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	02/09/2022	14:22:54.715	0.00000000E+0	-3.14159265E+1	5.00000000E+0	1.81163131E+0	-1.23300000E+3	3.07124390E-1
2	02/09/2022	14:22:56.160	0.00000000E+0	-3.12065382E+1	5.00000000E+0	8.98912742E-1	-1.23500000E+3	3.33739457E-1
3	02/09/2022	14:22:57.538	0.00000000E+0	-3.09971498E+1	5.00000000E+0	1.64826236E+0	-1.23400000E+3	3.60691920E-1
4	02/09/2022	14:22:59.015	0.00000000E+0	-3.07877614E+1	5.00000000E+0	6.02509304E+0	-1.23400000E+3	3.71617766E-1
5	02/09/2022	14:23:00.399	0.00000000E+0	-3.05779895E+1	5.00000000E+0	2.68139842E+0	-1.23500000E+3	4.08653999E-1
6	02/09/2022	14:23:01.870	0.00000000E+0	-3.03686012E+1	5.00000000E+0	4.38335010E-1	-1.23400000E+3	4.38006977E-1
7	02/09/2022	14:23:03.390	0.00000000E+0	-3.01592128E+1	5.00000000E+0	3.20141790E+0	-1.23300000E+3	4.67397647E-1
8	02/09/2022	14:23:04.791	0.00000000E+0	-2.99498244E+1	5.00000000E+0	2.23002457E+0	-1.23400000E+3	5.09895414E-1
9	02/09/2022	14:23:06.349	0.00000000E+0	-2.97404360E+1	5.00000000E+0	1.57079633E+0	-1.23300000E+3	5.38080347E-1
10	02/09/2022	14:23:07.744	0.00000000E+0	-2.95310476E+1	5.00000000E+0	2.74199066E+0	-1.23500000E+3	5.64554895E-1
11	02/09/2022	14:23:09.131	0.00000000E+0	-2.93216593E+1	5.00000000E+0	5.90084060E+0	-1.23400000E+3	5.70854591E-1
12	02/09/2022	14:23:10.609	0.00000000E+0	-2.91122709E+1	5.00000000E+0	2.28869934E+0	-1.23400000E+3	5.91242493E-1
13	02/09/2022	14:23:12.020	0.00000000E+0	-2.89024990E+1	5.00000000E+0	3.68270438E+0	-1.23300000E+3	6.03870778E-1
14	02/09/2022	14:23:13.473	0.00000000E+0	-2.86931106E+1	5.00000000E+0	3.88403935E+0	-1.23300000E+3	5.97097493E-1
15	02/09/2022	14:23:14.964	0.00000000E+0	-2.84837223E+1	5.00000000E+0	1.57731575E+0	-1.23400000E+3	5.96870887E-1
